,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
5448,au2406                        ,412,2390,55,259.884,0,0.129384,2023-11-06
5449,小计,64617,105667,2955,25788.798,1,,2023-11-06
5450,au2312                        ,29011,54452,-1086,6289.428,0,0.13148,2023-11-07
5451,au2401                        ,3,12,2,0.268,0,0.09801,2023-11-07
5452,au2402                        ,10087,34131,582,3867.928,0,0.135397,2023-11-07
5453,au2404                        ,2841,14373,193,1271.124,0,0.128044,2023-11-07
5454,au2406                        ,174,2405,15,171.668,0,0.126616,2023-11-07
5455,小计,42116,105373,-294,11600.416,0,,2023-11-07
5456,au2312                        ,38757,51681,-2771,8250.73,1,0.129752,2023-11-08
5457,au2401                        ,2,12,0,0.096,0,0.106659,2023-11-08
5458,au2402                        ,11916,34785,654,3472.534,0,0.135901,2023-11-08
5459,au2404                        ,5110,14362,-11,2352.176,0,0.128481,2023-11-08
5460,au2406                        ,183,2414,9,86.698,0,0.127412,2023-11-08
5461,小计,55968,103254,-2119,14162.234,1,,2023-11-08
5462,au2312                        ,36144,50704,-977,7095.32,1,0.124772,2023-11-09
5463,au2401                        ,1,11,-1,0.066,0,0.124351,2023-11-09
5464,au2402                        ,12161,35827,1042,3717.238,0,0.136411,2023-11-09
5465,au2404                        ,6010,14600,238,3007.9,0,0.128806,2023-11-09
5466,au2406                        ,175,2478,64,227.18,0,0.123972,2023-11-09
5467,小计,54491,103620,366,14047.704,1,,2023-11-09
5468,au2312                        ,30133,49422,-1282,7699.846,56,0.127182,2023-11-10
5469,au2401                        ,2,12,1,1.018,0,0.053817,2023-11-10
5470,au2402                        ,11449,36508,681,4122.002,0,0.136312,2023-11-10
5471,au2404                        ,4926,14419,-181,3009.656,0,0.128025,2023-11-10
5472,au2406                        ,565,2480,2,495.426,0,0.126958,2023-11-10
5473,小计,47075,102841,-779,15327.948,56,,2023-11-10
5474,au2312                        ,29206,48676,-746,5612.512,2,0.13906,2023-11-13
5475,au2401                        ,4,12,0,2.298,0,0.133225,2023-11-13
5476,au2402                        ,10521,36820,312,3708.138,0,0.136102,2023-11-13
5477,au2404                        ,3892,14526,107,1841.114,0,0.12801,2023-11-13
5478,au2406                        ,539,2500,20,544.054,0,0.125043,2023-11-13
5479,小计,44162,102534,-307,11708.116,2,,2023-11-13
5480,au2312                        ,23879,48506,-170,4566.056,0,0.140278,2023-11-14
5481,au2401                        ,3,13,1,0.786,0,0.137847,2023-11-14
5482,au2402                        ,8195,37422,602,2716.694,0,0.135204,2023-11-14
5483,au2404                        ,2979,14426,-100,1247.162,0,0.128535,2023-11-14
5484,au2406                        ,530,2514,14,295.74,0,0.123435,2023-11-14
5485,小计,35586,102881,347,8826.438,0,,2023-11-14
5486,au2312                        ,29918,48377,-129,6323.14,0,0.133394,2023-11-15
5487,au2401                        ,4,11,-2,0.532,0,0.132703,2023-11-15
5488,au2402                        ,11306,38266,844,4114.304,0,0.133621,2023-11-15
5489,au2404                        ,3923,14719,293,2977.272,0,0.125826,2023-11-15
5490,au2406                        ,305,2531,17,172.424,0,0.120905,2023-11-15
5491,小计,45456,103904,1023,13587.672,0,,2023-11-15
5492,au2312                        ,27352,48259,-118,4768.754,111,0.143019,2023-11-16
5493,au2401                        ,0,11,0,0.0,0,0.143019,2023-11-16
5494,au2402                        ,7823,38455,189,2594.044,77,0.129748,2023-11-16
5495,au2404                        ,2153,14752,33,1520.914,14,0.124049,2023-11-16
5496,au2406                        ,228,2552,21,145.584,2,0.120016,2023-11-16
5497,小计,37556,104029,125,9029.296,204,,2023-11-16
5498,au2312                        ,30053,47299,-960,6270.94,172,0.137975,2023-11-17
5499,au2401                        ,0,11,0,0.0,0,0.137975,2023-11-17
5500,au2402                        ,9486,39263,808,3430.876,37,0.126996,2023-11-17
5501,au2404                        ,4780,14964,212,2901.408,18,0.122355,2023-11-17
5502,au2406                        ,425,2619,67,235.696,0,0.123262,2023-11-17
5503,小计,44744,104156,127,12838.92,227,,2023-11-17
5504,au2312                        ,41962,46208,-1091,8183.422,607,0.150897,2023-11-20
5505,au2401                        ,0,11,0,0.0,0,0.150897,2023-11-20
5506,au2402                        ,18112,40512,1249,4767.56,0,0.130094,2023-11-20
5507,au2404                        ,5584,15267,303,2952.978,0,0.121733,2023-11-20
5508,au2406                        ,651,2712,93,397.362,0,0.12034,2023-11-20
5509,小计,66309,104710,554,16301.322,607,,2023-11-20
5510,au2312                        ,44783,44490,-1718,8458.15,135,0.159761,2023-11-21
5511,au2401                        ,5,13,2,0.692,0,0.130399,2023-11-21
5512,au2402                        ,18945,40575,63,5267.74,0,0.126445,2023-11-21
5513,au2404                        ,6207,15177,-90,2931.264,0,0.122805,2023-11-21
5514,au2406                        ,644,2746,34,538.102,0,0.116931,2023-11-21
5515,小计,70584,103001,-1709,17195.948,135,,2023-11-21
5516,au2312                        ,34661,43117,-1373,7862.566,145,0.131528,2023-11-22
5517,au2401                        ,10,15,2,2.106,0,0.121031,2023-11-22
5518,au2402                        ,14159,41204,629,5212.084,0,0.128525,2023-11-22
5519,au2404                        ,4240,15362,185,2981.494,0,0.122159,2023-11-22
5520,au2406                        ,536,2805,59,250.338,0,0.121964,2023-11-22
5521,au2408                        ,234,116,116,200.39,0,0.117177,2023-11-22
5522,小计,53840,102619,-382,16508.978,145,,2023-11-22
5523,au2312                        ,29527,42687,-430,5765.738,263,0.116065,2023-11-23
5524,au2401                        ,5,14,-1,1.11,0,0.111839,2023-11-23
5525,au2402                        ,15541,41927,723,5572.908,0,0.124371,2023-11-23
5526,au2404                        ,4407,15440,78,2337.496,0,0.11956,2023-11-23
5527,au2406                        ,336,2853,48,242.684,1,0.121058,2023-11-23
5528,au2408                        ,292,206,90,155.762,0,0.118574,2023-11-23
5529,小计,50108,103127,508,14075.698,264,,2023-11-23
5530,au2312                        ,13274,0,-42687,1277.096,3685,0.082126,2023-11-24
5531,au2401                        ,1,15,1,0.228,0,0.105335,2023-11-24
5532,au2402                        ,9558,42842,915,3161.138,0,0.121469,2023-11-24
5533,au2404                        ,2314,15593,153,874.736,0,0.11913,2023-11-24
5534,au2406                        ,120,2883,30,54.862,0,0.128206,2023-11-24
5535,au2408                        ,125,257,51,76.374,0,0.119206,2023-11-24
5536,小计,25392,61590,-41537,5444.434,3685,,2023-11-24
5537,au2401                        ,19,22,7,5.626,0,0.137912,2023-11-27
5538,au2402                        ,33027,45623,2781,10858.71,0,0.129511,2023-11-27
5539,au2404                        ,5449,15835,242,3655.354,0,0.119334,2023-11-27
5540,au2406                        ,1791,3038,155,1102.344,0,0.120562,2023-11-27
5541,au2408                        ,189,306,49,107.13,0,0.119658,2023-11-27
5542,小计,40475,64824,3234,15729.164,0,,2023-11-27
5543,au2401                        ,3,19,-3,0.384,0,0.118265,2023-11-28
5544,au2402                        ,24281,46579,956,8812.302,0,0.127124,2023-11-28
5545,au2404                        ,3943,15713,-122,2155.626,0,0.118802,2023-11-28
5546,au2406                        ,1567,3317,279,952.506,0,0.118003,2023-11-28
5547,au2408                        ,120,337,31,97.742,0,0.114636,2023-11-28
5548,小计,29914,65965,1141,12018.56,0,,2023-11-28
5549,au2401                        ,28,17,-2,7.558,0,0.133314,2023-11-29
5550,au2402                        ,46004,47809,1230,19270.828,0,0.130118,2023-11-29
5551,au2404                        ,9187,16339,626,6201.804,0,0.115732,2023-11-29
5552,au2406                        ,3617,3859,542,3036.81,0,0.115862,2023-11-29
5553,au2408                        ,366,467,130,284.024,0,0.114311,2023-11-29
5554,小计,59202,68491,2526,28801.024,0,,2023-11-29
5555,au2401                        ,1,17,0,0.05,0,0.109683,2023-11-30
5556,au2402                        ,27224,48544,735,9419.194,0,0.134673,2023-11-30
5557,au2404                        ,3375,16511,172,1873.62,0,0.122958,2023-11-30
5558,au2406                        ,2781,3974,115,1416.082,0,0.120984,2023-11-30
5559,au2408                        ,421,511,44,390.738,0,0.115591,2023-11-30
5560,小计,33802,69557,1066,13099.684,0,,2023-11-30
5561,au2401                        ,0,17,0,0.0,0,0.128798,2023-12-01
5562,au2402                        ,19954,48560,16,8475.736,0,0.128798,2023-12-01
5563,au2404                        ,4186,16634,123,3154.31,0,0.120534,2023-12-01
5564,au2406                        ,2177,4091,117,2068.502,0,0.118219,2023-12-01
5565,au2408                        ,459,559,48,374.366,0,0.115965,2023-12-01
5566,小计,26776,69861,304,14072.914,0,,2023-12-01
5567,au2401                        ,17,24,7,2.168,0,0.187087,2023-12-04
5568,au2402                        ,51969,48052,-508,23594.082,0,0.144094,2023-12-04
5569,au2404                        ,10113,16553,-81,6578.366,0,0.130577,2023-12-04
5570,au2406                        ,5698,4552,461,4393.82,0,0.124134,2023-12-04
5571,au2408                        ,704,680,121,636.93,0,0.12104,2023-12-04
5572,小计,68501,69861,0,35205.366,0,,2023-12-04
5573,au2401                        ,15,25,1,2.428,0,0.153815,2023-12-05
5574,au2402                        ,58809,50296,2244,25569.428,0,0.144283,2023-12-05
5575,au2404                        ,16157,17523,970,10684.86,0,0.130537,2023-12-05
5576,au2406                        ,4959,5260,708,3744.626,0,0.123668,2023-12-05
5577,au2408                        ,469,718,38,339.06,0,0.119715,2023-12-05
5578,小计,80409,73822,3961,40340.402,0,,2023-12-05
5579,au2401                        ,10,30,5,1.51,0,0.166371,2023-12-06
5580,au2402                        ,31686,51766,1470,13974.206,32,0.14711,2023-12-06
5581,au2404                        ,7294,17800,277,4294.208,0,0.131086,2023-12-06
5582,au2406                        ,3191,5227,-33,2346.746,0,0.125818,2023-12-06
5583,au2408                        ,313,746,28,273.082,0,0.121402,2023-12-06
5584,小计,42494,75569,1747,20889.752,32,,2023-12-06
5585,au2401                        ,4,33,3,0.226,0,0.164504,2023-12-07
5586,au2402                        ,28486,53169,1403,12118.568,0,0.151626,2023-12-07
5587,au2404                        ,3850,17968,168,3076.2,0,0.133094,2023-12-07
5588,au2406                        ,2600,5530,303,1741.73,0,0.127396,2023-12-07
5589,au2408                        ,124,764,18,71.214,0,0.120106,2023-12-07
5590,小计,35064,77464,1895,17007.938,0,,2023-12-07
5591,au2401                        ,4,35,2,1.088,0,0.157685,2023-12-08
5592,au2402                        ,18991,53219,50,8272.882,0,0.150386,2023-12-08
5593,au2404                        ,4089,18285,317,3195.036,0,0.128663,2023-12-08
5594,au2406                        ,1405,5689,159,1729.456,0,0.125748,2023-12-08
5595,au2408                        ,114,769,5,76.724,0,0.122678,2023-12-08
5596,小计,24603,77997,533,13275.186,0,,2023-12-08
5597,au2401                        ,13,37,2,0.972,0,0.181834,2023-12-11
5598,au2402                        ,45782,52055,-1164,14629.366,25,0.141024,2023-12-11
5599,au2404                        ,7235,18112,-173,4613.688,0,0.128834,2023-12-11
5600,au2406                        ,4869,6205,516,2767.47,0,0.123821,2023-12-11
5601,au2408                        ,318,818,49,205.46,0,0.119815,2023-12-11
5602,小计,58217,77227,-770,22216.956,25,,2023-12-11
5603,au2401                        ,48,53,16,2.188,0,0.173144,2023-12-12
5604,au2402                        ,24944,51559,-496,7746.042,18,0.131377,2023-12-12
5605,au2404                        ,4060,17641,-471,1650.378,16,0.126351,2023-12-12
5606,au2406                        ,3568,6551,346,1618.478,0,0.119852,2023-12-12
5607,au2408                        ,195,860,42,187.872,0,0.115734,2023-12-12
5608,小计,32815,76664,-563,11204.958,34,,2023-12-12
5609,au2401                        ,27,62,9,1.188,0,0.15635,2023-12-13
5610,au2402                        ,19026,52714,1155,5771.786,0,0.131337,2023-12-13
5611,au2404                        ,2542,17707,66,1877.346,0,0.12203,2023-12-13
5612,au2406                        ,2470,6885,334,1762.964,0,0.11993,2023-12-13
5613,au2408                        ,245,921,61,95.458,0,0.115566,2023-12-13
5614,小计,24310,78289,1625,9508.742,0,,2023-12-13
5615,au2401                        ,29,70,8,1.89,0,0.160211,2023-12-14
5616,au2402                        ,25504,53172,458,6831.032,0,0.135315,2023-12-14
5617,au2404                        ,4892,18041,334,2556.69,0,0.121789,2023-12-14
5618,au2406                        ,2452,6980,95,1731.948,0,0.114867,2023-12-14
5619,au2408                        ,352,974,53,194.014,0,0.112191,2023-12-14
5620,小计,33229,79237,948,11315.574,0,,2023-12-14
5621,au2401                        ,29,68,-2,1.064,0,0.147416,2023-12-15
5622,au2402                        ,26979,54064,892,9006.384,0,0.133135,2023-12-15
5623,au2404                        ,3368,18087,46,2938.82,0,0.126001,2023-12-15
5624,au2406                        ,2188,7254,274,1741.638,0,0.11839,2023-12-15
5625,au2408                        ,333,982,8,239.51,0,0.112739,2023-12-15
5626,小计,32897,80455,1218,13927.416,0,,2023-12-15
5627,au2401                        ,171,141,73,29.878,0,0.160496,2023-12-18
5628,au2402                        ,19296,54858,794,6063.848,0,0.136736,2023-12-18
5629,au2404                        ,3034,18174,87,2835.136,0,0.126156,2023-12-18
5630,au2406                        ,1549,7331,77,1507.892,0,0.118289,2023-12-18
5631,au2408                        ,179,1011,29,109.384,0,0.112951,2023-12-18
5632,小计,24229,81515,1060,10546.138,0,,2023-12-18
5633,au2401                        ,27,146,5,0.554,0,0.141539,2023-12-19
5634,au2402                        ,11333,55775,917,2426.034,0,0.13687,2023-12-19
5635,au2404                        ,1899,18188,14,930.204,0,0.122945,2023-12-19
5636,au2406                        ,618,7446,115,504.47,0,0.117388,2023-12-19
5637,au2408                        ,216,1010,-1,134.656,0,0.114489,2023-12-19
5638,小计,14093,82565,1050,3995.918,0,,2023-12-19
5639,au2401                        ,187,125,-21,9.196,0,0.08569,2023-12-20
5640,au2402                        ,15858,55459,-316,4509.892,0,0.130671,2023-12-20
5641,au2404                        ,2519,18191,3,1451.242,0,0.124212,2023-12-20
5642,au2406                        ,1888,7536,90,1005.652,0,0.117282,2023-12-20
5643,au2408                        ,156,1059,49,89.542,0,0.114276,2023-12-20
5644,小计,20608,82370,-195,7065.524,0,,2023-12-20
5645,au2401                        ,40,114,-11,1.712,0,0.115828,2023-12-21
5646,au2402                        ,14087,55675,216,3913.956,0,0.125674,2023-12-21
5647,au2404                        ,2580,18233,42,1202.072,0,0.120199,2023-12-21
5648,au2406                        ,1377,7662,126,768.484,0,0.115847,2023-12-21
5649,au2408                        ,269,1109,50,150.498,0,0.111025,2023-12-21
5650,小计,18353,82793,423,6036.722,0,,2023-12-21
5651,au2401                        ,94,136,22,3.444,0,0.114473,2023-12-22
5652,au2402                        ,25696,55410,-265,8119.694,0,0.127604,2023-12-22
5653,au2404                        ,5677,18296,63,3007.27,0,0.11651,2023-12-22
5654,au2406                        ,3745,8085,423,2216.662,0,0.113461,2023-12-22
5655,au2408                        ,280,1158,49,117.842,0,0.112889,2023-12-22
5656,小计,35492,83085,292,13464.912,0,,2023-12-22
5657,au2401                        ,184,0,-136,30.99,3,0.500325,2023-12-25
5658,au2402                        ,41337,55261,-149,10000.04,0,0.14289,2023-12-25
5659,au2404                        ,5602,18965,669,2345.19,0,0.126147,2023-12-25
5660,au2406                        ,3494,8491,406,1731.87,0,0.118046,2023-12-25
5661,au2408                        ,344,1182,24,139.044,0,0.114284,2023-12-25
5662,小计,50961,83899,814,14247.134,3,,2023-12-25
5663,au2402                        ,16288,54067,-1194,3683.718,0,0.141902,2023-12-26
5664,au2403                        ,0,0,0,0.0,0,0.141902,2023-12-26
5665,au2404                        ,5607,19676,711,1743.588,0,0.126447,2023-12-26
5666,au2406                        ,2407,8567,76,1076.358,0,0.120041,2023-12-26
5667,au2408                        ,312,1175,-7,173.316,0,0.111503,2023-12-26
5668,小计,24614,83485,-414,6676.98,0,,2023-12-26
5669,au2402                        ,21744,53885,-182,5985.678,0,0.141492,2023-12-27
5670,au2403                        ,2,2,2,1.474,0,0.133025,2023-12-27
5671,au2404                        ,4937,20011,335,1821.574,0,0.130024,2023-12-27
5672,au2406                        ,1428,8532,-35,803.592,1,0.12127,2023-12-27
5673,au2408                        ,264,1193,18,159.458,0,0.114541,2023-12-27
5674,小计,28375,83623,138,8771.776,1,,2023-12-27
5675,au2402                        ,33094,54281,396,9093.318,0,0.143972,2023-12-28
5676,au2403                        ,0,2,0,0.0,0,0.143972,2023-12-28
5677,au2404                        ,6311,21206,1195,2792.664,0,0.128415,2023-12-28
5678,au2406                        ,1769,8825,293,1237.932,0,0.11665,2023-12-28
5679,au2408                        ,279,1261,68,149.222,0,0.116311,2023-12-28
5680,小计,41453,85575,1952,13273.136,0,,2023-12-28
5681,au2402                        ,27740,52012,-2269,7790.492,0,0.136574,2023-12-29
5682,au2403                        ,1,3,1,0.7,0,0.127868,2023-12-29
5683,au2404                        ,6251,22279,1073,1842.026,0,0.134506,2023-12-29
5684,au2406                        ,2380,9072,247,1259.804,0,0.121756,2023-12-29
5685,au2408                        ,241,1285,24,96.95,0,0.112665,2023-12-29
5686,小计,36613,84651,-924,10989.972,0,,2023-12-29
5687,au2402                        ,7888,52151,139,2871.918,8,0.147101,2024-01-02
5688,au2403                        ,0,3,0,0.0,0,0.147101,2024-01-02
5689,au2404                        ,1584,22589,310,594.738,0,0.134155,2024-01-02
5690,au2406                        ,619,9136,64,430.214,0,0.11749,2024-01-02
5691,au2408                        ,18,1282,-3,11.846,0,0.119129,2024-01-02
5692,小计,10109,85161,510,3908.716,8,,2024-01-02
5693,au2402                        ,19771,49803,-2348,6356.988,0,0.123099,2024-01-03
5694,au2403                        ,0,3,0,0.0,0,0.123099,2024-01-03
5695,au2404                        ,2855,23350,761,895.118,0,0.129436,2024-01-03
5696,au2406                        ,890,9393,257,361.938,0,0.116894,2024-01-03
5697,au2408                        ,162,1318,36,95.174,0,0.114164,2024-01-03
5698,小计,23678,83867,-1294,7709.218,0,,2024-01-03
5699,au2402                        ,17332,48781,-1022,3132.686,0,0.126561,2024-01-04
5700,au2403                        ,0,3,0,0.0,0,0.126561,2024-01-04
5701,au2404                        ,3587,23757,407,1376.344,0,0.117625,2024-01-04
5702,au2406                        ,827,9536,143,370.624,0,0.11188,2024-01-04
5703,au2408                        ,44,1327,9,24.798,0,0.113943,2024-01-04
5704,小计,21790,83404,-463,4904.452,0,,2024-01-04
5705,au2402                        ,10380,48541,-240,2044.636,0,0.125603,2024-01-05
5706,au2403                        ,0,3,0,0.0,0,0.125603,2024-01-05
5707,au2404                        ,3092,24182,425,1259.322,0,0.119892,2024-01-05
5708,au2406                        ,853,9599,63,324.158,0,0.113646,2024-01-05
5709,au2408                        ,59,1352,25,35.812,0,0.110013,2024-01-05
5710,小计,14384,83677,273,3663.928,0,,2024-01-05
5711,au2402                        ,18541,48176,-365,3763.526,0,0.133277,2024-01-08
5712,au2403                        ,1,4,1,0.23,0,0.157252,2024-01-08
5713,au2404                        ,5796,24807,625,2515.086,0,0.125581,2024-01-08
5714,au2406                        ,837,9663,64,499.852,0,0.115259,2024-01-08
5715,au2408                        ,75,1337,-15,36.796,0,0.114492,2024-01-08
5716,小计,25250,83987,310,6815.49,0,,2024-01-08
5717,au2402                        ,12524,47768,-408,2768.342,0,0.125322,2024-01-09
5718,au2403                        ,2,4,0,0.9,0,0.115744,2024-01-09
5719,au2404                        ,3028,25455,648,1334.214,0,0.119901,2024-01-09
5720,au2406                        ,713,9762,99,567.702,0,0.111408,2024-01-09
5721,au2408                        ,114,1351,14,81.622,0,0.109103,2024-01-09
5722,小计,16381,84340,353,4752.78,0,,2024-01-09
5723,au2402                        ,12448,46253,-1515,2025.584,1,0.124613,2024-01-10
5724,au2403                        ,2,4,0,7.902,0,0.378886,2024-01-10
5725,au2404                        ,3477,26236,781,1385.422,0,0.119006,2024-01-10
5726,au2406                        ,522,9869,107,269.9,0,0.113361,2024-01-10
5727,au2408                        ,54,1365,14,35.456,0,0.110359,2024-01-10
5728,小计,16503,83727,-613,3724.264,1,,2024-01-10
5729,au2402                        ,9184,46603,350,1470.284,5,0.114324,2024-01-11
5730,au2403                        ,0,4,0,0.0,0,0.114324,2024-01-11
5731,au2404                        ,2255,26695,459,661.12,0,0.120952,2024-01-11
5732,au2406                        ,334,9881,12,100.71,0,0.113485,2024-01-11
5733,au2408                        ,31,1380,15,30.214,0,0.110558,2024-01-11
5734,小计,11804,84563,836,2262.328,5,,2024-01-11
5735,au2402                        ,15310,46322,-281,2453.222,1,0.111801,2024-01-12
5736,au2403                        ,1,5,1,0.4,0,0.057833,2024-01-12
5737,au2404                        ,3611,27328,633,1064.7,0,0.118082,2024-01-12
5738,au2406                        ,855,9988,107,390.744,0,0.109274,2024-01-12
5739,au2408                        ,93,1405,25,44.21,0,0.106469,2024-01-12
5740,小计,19870,85048,485,3953.276,1,,2024-01-12
5741,au2402                        ,20496,46145,-177,2725.84,0,0.143938,2024-01-15
5742,au2403                        ,2,5,0,1.1,0,0.12387,2024-01-15
5743,au2404                        ,6358,28457,1129,1865.06,0,0.12264,2024-01-15
5744,au2406                        ,1148,10395,407,584.8,0,0.11172,2024-01-15
5745,au2408                        ,187,1426,21,128.994,0,0.111709,2024-01-15
5746,小计,28191,86428,1380,5305.794,0,,2024-01-15
5747,au2402                        ,9971,46143,-2,1233.87,0,0.129599,2024-01-16
5748,au2403                        ,0,5,0,0.0,0,0.129599,2024-01-16
5749,au2404                        ,2597,28899,442,779.742,0,0.118808,2024-01-16
5750,au2406                        ,400,10511,116,214.812,0,0.114825,2024-01-16
5751,au2408                        ,30,1423,-3,22.124,0,0.110374,2024-01-16
5752,小计,12998,86981,553,2250.548,0,,2024-01-16
5753,au2402                        ,17871,45573,-570,2707.906,0,0.115643,2024-01-17
5754,au2403                        ,0,5,0,0.0,0,0.115643,2024-01-17
5755,au2404                        ,6638,30082,1183,2703.348,0,0.114871,2024-01-17
5756,au2406                        ,1147,10617,106,676.814,0,0.107792,2024-01-17
5757,au2408                        ,50,1445,22,62.166,0,0.110233,2024-01-17
5758,小计,25706,87722,741,6150.234,0,,2024-01-17
5759,au2402                        ,19429,44047,-1526,2381.958,0,0.112151,2024-01-18
5760,au2403                        ,1,6,1,0.22,0,0.08399,2024-01-18
5761,au2404                        ,6215,30956,874,2038.892,0,0.114661,2024-01-18
5762,au2406                        ,1246,10698,81,847.652,0,0.108933,2024-01-18
5763,au2408                        ,54,1448,3,32.734,0,0.107553,2024-01-18
5764,小计,26945,87155,-567,5301.456,0,,2024-01-18
5765,au2402                        ,16610,43175,-872,1396.17,83,0.105605,2024-01-19
5766,au2403                        ,1,7,1,0.32,0,0.049673,2024-01-19
5767,au2404                        ,4297,31383,427,1047.42,0,0.116833,2024-01-19
5768,au2406                        ,755,10781,83,349.016,0,0.105708,2024-01-19
5769,au2408                        ,66,1460,12,26.544,0,0.111252,2024-01-19
5770,小计,21729,86806,-349,2819.47,83,,2024-01-19
5771,au2402                        ,21807,42962,-213,2318.912,1,0.111327,2024-01-22
5772,au2403                        ,3,6,-1,1.038,0,0.077325,2024-01-22
5773,au2404                        ,6099,32006,623,1785.128,0,0.113062,2024-01-22
5774,au2406                        ,1413,11128,347,414.056,0,0.102562,2024-01-22
5775,au2408                        ,28,1466,6,15.932,0,0.109495,2024-01-22
5776,小计,29350,87568,762,4535.066,1,,2024-01-22
5777,au2402                        ,18284,42168,-794,1526.666,1,0.110128,2024-01-23
5778,au2403                        ,5,9,3,0.92,0,0.09949,2024-01-23
5779,au2404                        ,5970,32692,686,1559.242,0,0.11261,2024-01-23
5780,au2406                        ,784,11366,238,619.012,0,0.105837,2024-01-23
5781,au2408                        ,56,1474,8,21.246,0,0.112538,2024-01-23
5782,小计,25099,87709,141,3727.086,1,,2024-01-23
5783,au2402                        ,13014,41602,-566,1663.784,243,0.109721,2024-01-24
5784,au2403                        ,3,10,1,1.29,0,0.233576,2024-01-24
5785,au2404                        ,4783,32968,276,2192.598,0,0.112388,2024-01-24
5786,au2406                        ,550,11317,-49,751.554,0,0.113718,2024-01-24
5787,au2408                        ,30,1477,3,15.472,0,0.106577,2024-01-24
5788,小计,18380,87374,-335,4624.698,243,,2024-01-24
5789,au2402                        ,15106,0,-41602,1880.294,4025,0.115222,2024-01-25
5790,au2403                        ,9,17,7,2.338,0,0.101733,2024-01-25
5791,au2404                        ,11993,35406,2438,3225.65,0,0.116851,2024-01-25
5792,au2406                        ,1007,11464,147,589.632,0,0.111101,2024-01-25
5793,au2408                        ,66,1490,13,30.088,0,0.106298,2024-01-25
5794,小计,28181,48377,-38997,5728.002,4025,,2024-01-25
5795,au2403                        ,7,17,0,2.266,0,0.094262,2024-01-26
5796,au2404                        ,10488,36812,1406,3030.924,2,0.109261,2024-01-26
5797,au2406                        ,895,11493,29,636.948,0,0.111834,2024-01-26
5798,au2408                        ,541,1574,84,346.644,0,0.104475,2024-01-26
5799,小计,11931,49896,1519,4016.782,2,,2024-01-26
5800,au2403                        ,75,65,48,5.666,0,0.169815,2024-01-29
5801,au2404                        ,12609,37040,228,2355.892,0,0.110851,2024-01-29
5802,au2406                        ,1113,11747,254,619.674,0,0.107658,2024-01-29
5803,au2408                        ,374,1655,81,337.078,0,0.099232,2024-01-29
5804,小计,14171,50507,611,3318.31,0,,2024-01-29
5805,au2403                        ,8,71,6,1.362,0,0.10875,2024-01-30
5806,au2404                        ,15194,36283,-757,2938.608,0,0.100367,2024-01-30
5807,au2406                        ,925,11712,-35,375.496,0,0.117317,2024-01-30
5808,au2408                        ,944,2124,469,474.866,0,0.096786,2024-01-30
5809,小计,17071,50190,-317,3790.332,0,,2024-01-30
5810,au2403                        ,7,70,-1,0.942,0,0.1403,2024-01-31
5811,au2404                        ,12376,37108,825,3157.248,0,0.102853,2024-01-31
5812,au2406                        ,1847,11650,-62,909.538,0,0.107012,2024-01-31
5813,au2408                        ,766,2563,439,431.452,0,0.09858,2024-01-31
5814,小计,14996,51391,1201,4499.18,0,,2024-01-31
5815,au2403                        ,1,70,0,0.012,0,0.200239,2024-02-01
5816,au2404                        ,12974,37618,510,3572.636,24,0.10992,2024-02-01
5817,au2406                        ,1787,11673,23,830.37,0,0.104172,2024-02-01
5818,au2408                        ,631,2941,378,425.598,0,0.099507,2024-02-01
5819,小计,15393,52302,911,4828.616,24,,2024-02-01
5820,au2403                        ,15,70,0,3.876,0,0.103191,2024-02-02
5821,au2404                        ,18541,39127,1509,4177.834,0,0.111979,2024-02-02
5822,au2406                        ,1614,11688,15,945.05,0,0.101198,2024-02-02
5823,au2408                        ,512,3118,177,282.512,0,0.097513,2024-02-02
5824,小计,20682,54003,1701,5409.272,0,,2024-02-02
5825,au2403                        ,16,71,1,2.782,0,0.115864,2024-02-05
5826,au2404                        ,19914,39348,221,5241.802,1,0.110241,2024-02-05
5827,au2406                        ,2254,11928,240,1130.318,0,0.10606,2024-02-05
5828,au2408                        ,405,3270,152,424.208,0,0.098149,2024-02-05
5829,小计,22589,54617,614,6799.11,1,,2024-02-05
5830,au2403                        ,15,68,-3,6.082,0,0.167231,2024-02-06
5831,au2404                        ,11347,40499,1151,2618.51,0,0.107862,2024-02-06
5832,au2406                        ,1329,11921,-7,535.394,1,0.116312,2024-02-06
5833,au2408                        ,356,3437,167,305.852,0,0.101795,2024-02-06
5834,小计,13047,55925,1308,3465.838,1,,2024-02-06
5835,au2403                        ,11,74,6,1.618,0,0.125855,2024-02-07
5836,au2404                        ,13402,41399,900,3500.364,83,0.115433,2024-02-07
5837,au2406                        ,1164,12143,222,683.332,0,0.104098,2024-02-07
5838,au2408                        ,335,3437,0,293.398,0,0.098963,2024-02-07
5839,小计,14912,57053,1128,4478.712,83,,2024-02-07
5840,au2403                        ,30,81,7,3.66,0,0.137195,2024-02-08
5841,au2404                        ,17891,43427,2028,4950.34,0,0.122044,2024-02-08
5842,au2406                        ,1727,12223,80,1141.35,0,0.11349,2024-02-08
5843,au2408                        ,490,3413,-24,639.918,0,0.105755,2024-02-08
5844,小计,20138,59144,2091,6735.268,0,,2024-02-08
5845,au2403                        ,676,697,616,5.17,0,0.323598,2024-02-19
5846,au2404                        ,11339,43637,210,1702.636,0,0.117246,2024-02-19
