,合约系列,隐含波动率(%),date
9317,m2212,22.02,2022-08-16
9318,m2301,21.78,2022-08-16
9319,m2303,21.78,2022-08-16
9320,m2305,20.15,2022-08-16
9321,m2307,18.64,2022-08-16
9322,m2308,18.33,2022-08-16
9323,m2211,21.59,2022-08-17
9324,m2212,23.29,2022-08-17
9325,m2301,21.62,2022-08-17
9326,m2303,18.09,2022-08-17
9327,m2305,20.16,2022-08-17
9328,m2307,20.16,2022-08-17
9329,m2308,20.16,2022-08-17
9330,m2211,21.13,2022-08-18
9331,m2212,20.93,2022-08-18
9332,m2301,21.65,2022-08-18
9333,m2303,21.65,2022-08-18
9334,m2305,19.42,2022-08-18
9335,m2307,19.16,2022-08-18
9336,m2308,19.16,2022-08-18
9337,m2211,22.13,2022-08-19
9338,m2212,21.17,2022-08-19
9339,m2301,22.03,2022-08-19
9340,m2303,22.03,2022-08-19
9341,m2305,19.75,2022-08-19
9342,m2307,19.67,2022-08-19
9343,m2308,19.67,2022-08-19
9344,m2211,22.68,2022-08-22
9345,m2212,21.04,2022-08-22
9346,m2301,21.94,2022-08-22
9347,m2303,21.94,2022-08-22
9348,m2305,30.39,2022-08-22
9349,m2307,30.39,2022-08-22
9350,m2308,19.44,2022-08-22
9351,m2211,23.95,2022-08-23
9352,m2212,22.82,2022-08-23
9353,m2301,22.37,2022-08-23
9354,m2303,20.37,2022-08-23
9355,m2305,20.24,2022-08-23
9356,m2307,20.99,2022-08-23
9357,m2308,19.66,2022-08-23
9358,m2211,23.66,2022-08-24
9359,m2212,22.44,2022-08-24
9360,m2301,23.1,2022-08-24
9361,m2303,21.31,2022-08-24
9362,m2305,21.3,2022-08-24
9363,m2307,20.43,2022-08-24
9364,m2308,20.27,2022-08-24
9365,m2211,22.07,2022-08-25
9366,m2212,21.14,2022-08-25
9367,m2301,22.67,2022-08-25
9368,m2303,18.98,2022-08-25
9369,m2305,20.79,2022-08-25
9370,m2307,20.79,2022-08-25
9371,m2308,20.79,2022-08-25
9372,m2211,21.71,2022-08-26
9373,m2212,21.24,2022-08-26
9374,m2301,21.85,2022-08-26
9375,m2303,20.98,2022-08-26
9376,m2305,20.84,2022-08-26
9377,m2307,21.12,2022-08-26
9378,m2308,19.92,2022-08-26
9379,m2211,22.25,2022-08-29
9380,m2212,21.6,2022-08-29
9381,m2301,22.11,2022-08-29
9382,m2303,20.78,2022-08-29
9383,m2305,19.66,2022-08-29
9384,m2307,20.28,2022-08-29
9385,m2308,20.28,2022-08-29
9386,m2211,22.18,2022-08-30
9387,m2212,21.14,2022-08-30
9388,m2301,22.24,2022-08-30
9389,m2303,21.07,2022-08-30
9390,m2305,19.89,2022-08-30
9391,m2307,21.04,2022-08-30
9392,m2308,20.26,2022-08-30
9393,m2211,21.63,2022-08-31
9394,m2212,20.5,2022-08-31
9395,m2301,21.5,2022-08-31
9396,m2303,21.5,2022-08-31
9397,m2305,20.72,2022-08-31
9398,m2307,20.72,2022-08-31
9399,m2308,20.72,2022-08-31
9400,m2211,22.81,2022-09-01
9401,m2212,21.27,2022-09-01
9402,m2301,22.24,2022-09-01
9403,m2303,22.24,2022-09-01
9404,m2305,21.05,2022-09-01
9405,m2307,21.05,2022-09-01
9406,m2308,20.4,2022-09-01
9407,m2211,22.1,2022-09-02
9408,m2212,23.45,2022-09-02
9409,m2301,22.53,2022-09-02
9410,m2303,19.64,2022-09-02
9411,m2305,21.21,2022-09-02
9412,m2307,20.46,2022-09-02
9413,m2308,20.46,2022-09-02
9414,m2211,23.54,2022-09-05
9415,m2212,20.32,2022-09-05
9416,m2301,22.96,2022-09-05
9417,m2303,22.28,2022-09-05
9418,m2305,20.64,2022-09-05
9419,m2307,20.95,2022-09-05
9420,m2308,20.95,2022-09-05
9421,m2211,24.14,2022-09-06
9422,m2212,22.4,2022-09-06
9423,m2301,22.46,2022-09-06
9424,m2303,22.46,2022-09-06
9425,m2305,19.53,2022-09-06
9426,m2307,19.53,2022-09-06
9427,m2308,19.53,2022-09-06
9428,m2211,24.02,2022-09-07
9429,m2212,22.24,2022-09-07
9430,m2301,22.37,2022-09-07
9431,m2303,21.09,2022-09-07
9432,m2305,20.06,2022-09-07
9433,m2307,20.06,2022-09-07
9434,m2308,18.64,2022-09-07
9435,m2211,24.04,2022-09-08
9436,m2212,22.42,2022-09-08
9437,m2301,22.98,2022-09-08
9438,m2303,23.56,2022-09-08
9439,m2305,20.75,2022-09-08
9440,m2307,20.75,2022-09-08
9441,m2308,18.03,2022-09-08
9442,m2211,23.7,2022-09-09
9443,m2212,21.66,2022-09-09
9444,m2301,22.01,2022-09-09
9445,m2303,21.06,2022-09-09
9446,m2305,20.58,2022-09-09
9447,m2307,20.95,2022-09-09
9448,m2308,20.18,2022-09-09
9449,m2211,25.91,2022-09-13
9450,m2212,23.35,2022-09-13
9451,m2301,24.07,2022-09-13
9452,m2303,22.47,2022-09-13
9453,m2305,20.33,2022-09-13
9454,m2307,21.06,2022-09-13
9455,m2308,21.01,2022-09-13
9456,m2211,25.37,2022-09-14
9457,m2212,23.62,2022-09-14
9458,m2301,25.01,2022-09-14
9459,m2303,21.96,2022-09-14
9460,m2305,20.44,2022-09-14
9461,m2307,20.44,2022-09-14
9462,m2308,20.45,2022-09-14
9463,m2211,24.89,2022-09-15
9464,m2212,24.58,2022-09-15
9465,m2301,24.29,2022-09-15
9466,m2303,20.29,2022-09-15
9467,m2305,20.7,2022-09-15
9468,m2307,21.55,2022-09-15
9469,m2308,19.2,2022-09-15
9470,m2211,24.13,2022-09-16
9471,m2212,22.78,2022-09-16
9472,m2301,23.72,2022-09-16
9473,m2303,22.24,2022-09-16
9474,m2305,19.91,2022-09-16
9475,m2307,20.7,2022-09-16
9476,m2308,19.86,2022-09-16
9477,m2211,25.1,2022-09-19
9478,m2212,23.47,2022-09-19
9479,m2301,24.13,2022-09-19
9480,m2303,24.13,2022-09-19
9481,m2305,19.77,2022-09-19
9482,m2307,20.44,2022-09-19
9483,m2308,20.44,2022-09-19
9484,m2309,18.53,2022-09-19
9485,m2211,24.31,2022-09-20
9486,m2212,23.69,2022-09-20
9487,m2301,24.66,2022-09-20
9488,m2303,25.16,2022-09-20
9489,m2305,20.36,2022-09-20
9490,m2307,20.36,2022-09-20
9491,m2308,18.79,2022-09-20
9492,m2309,18.79,2022-09-20
9493,m2211,25.28,2022-09-21
9494,m2212,22.04,2022-09-21
9495,m2301,25.18,2022-09-21
9496,m2303,25.18,2022-09-21
9497,m2305,20.74,2022-09-21
9498,m2307,20.89,2022-09-21
9499,m2308,20.17,2022-09-21
9500,m2309,20.17,2022-09-21
9501,m2211,25.34,2022-09-22
9502,m2212,24.31,2022-09-22
9503,m2301,25.33,2022-09-22
9504,m2303,25.33,2022-09-22
9505,m2305,21.66,2022-09-22
9506,m2307,21.85,2022-09-22
9507,m2308,20.66,2022-09-22
9508,m2309,19.7,2022-09-22
9509,m2211,25.45,2022-09-23
9510,m2212,24.36,2022-09-23
9511,m2301,25.35,2022-09-23
9512,m2303,25.89,2022-09-23
9513,m2305,22.45,2022-09-23
9514,m2307,21.63,2022-09-23
9515,m2308,20.4,2022-09-23
9516,m2309,20.4,2022-09-23
9517,m2211,27.55,2022-09-26
9518,m2212,25.34,2022-09-26
9519,m2301,26.33,2022-09-26
9520,m2303,22.72,2022-09-26
9521,m2305,21.67,2022-09-26
9522,m2307,22.03,2022-09-26
9523,m2308,22.03,2022-09-26
9524,m2309,19.2,2022-09-26
9525,m2211,28.65,2022-09-27
9526,m2212,26.96,2022-09-27
9527,m2301,27.93,2022-09-27
9528,m2303,24.6,2022-09-27
9529,m2305,22.15,2022-09-27
9530,m2307,22.15,2022-09-27
9531,m2308,21.11,2022-09-27
9532,m2309,19.95,2022-09-27
9533,m2211,30.13,2022-09-28
9534,m2212,28.53,2022-09-28
9535,m2301,28.24,2022-09-28
9536,m2303,23.86,2022-09-28
9537,m2305,23.16,2022-09-28
9538,m2307,22.45,2022-09-28
9539,m2308,20.54,2022-09-28
9540,m2309,19.73,2022-09-28
9541,m2211,30.56,2022-09-29
9542,m2212,28.24,2022-09-29
9543,m2301,29.53,2022-09-29
9544,m2303,24,2022-09-29
9545,m2305,24.01,2022-09-29
9546,m2307,24.01,2022-09-29
9547,m2308,19.97,2022-09-29
9548,m2309,19.97,2022-09-29
9549,m2211,31.42,2022-09-30
9550,m2212,30.45,2022-09-30
9551,m2301,30.11,2022-09-30
9552,m2303,25.65,2022-09-30
9553,m2305,23.66,2022-09-30
9554,m2307,24.06,2022-09-30
9555,m2308,21.85,2022-09-30
9556,m2309,21.45,2022-09-30
9557,m2211,41.59,2022-10-10
9558,m2212,31.7,2022-10-10
9559,m2301,31.09,2022-10-10
9560,m2303,27.63,2022-10-10
9561,m2305,23.39,2022-10-10
9562,m2307,22.84,2022-10-10
9563,m2308,21.96,2022-10-10
9564,m2309,20.27,2022-10-10
9565,m2211,39.86,2022-10-11
9566,m2212,30.83,2022-10-11
9567,m2301,30.76,2022-10-11
9568,m2303,22.8,2022-10-11
9569,m2305,23.94,2022-10-11
9570,m2307,23.94,2022-10-11
9571,m2308,21.12,2022-10-11
9572,m2309,21.12,2022-10-11
9573,m2211,39.96,2022-10-12
9574,m2212,31.24,2022-10-12
9575,m2301,30.38,2022-10-12
9576,m2303,26.29,2022-10-12
9577,m2305,23.83,2022-10-12
9578,m2307,23.83,2022-10-12
9579,m2308,22.04,2022-10-12
9580,m2309,20.29,2022-10-12
9581,m2211,42.42,2022-10-13
9582,m2212,32.94,2022-10-13
9583,m2301,30.55,2022-10-13
9584,m2303,30.55,2022-10-13
9585,m2305,23.49,2022-10-13
9586,m2307,23.49,2022-10-13
9587,m2308,20.57,2022-10-13
9588,m2309,20.57,2022-10-13
9589,m2211,34,2022-10-14
9590,m2212,34,2022-10-14
9591,m2301,29.66,2022-10-14
9592,m2303,25.75,2022-10-14
9593,m2305,23.48,2022-10-14
9594,m2307,22.33,2022-10-14
9595,m2308,22.33,2022-10-14
9596,m2309,21.01,2022-10-14
9597,m2212,33.52,2022-10-17
9598,m2301,30.46,2022-10-17
9599,m2303,27.17,2022-10-17
9600,m2305,24.22,2022-10-17
9601,m2307,23.83,2022-10-17
9602,m2308,22.08,2022-10-17
9603,m2309,20.64,2022-10-17
9604,m2212,31.15,2022-10-18
9605,m2301,28.75,2022-10-18
9606,m2303,24.06,2022-10-18
9607,m2305,23.59,2022-10-18
9608,m2307,21.66,2022-10-18
9609,m2308,21.08,2022-10-18
9610,m2309,20.14,2022-10-18
9611,m2212,29.83,2022-10-19
9612,m2301,26.94,2022-10-19
9613,m2303,26.94,2022-10-19
9614,m2305,23.43,2022-10-19
9615,m2307,21.29,2022-10-19
9616,m2308,21.1,2022-10-19
9617,m2309,21.1,2022-10-19
9618,m2212,30,2022-10-20
9619,m2301,26.6,2022-10-20
9620,m2303,24.65,2022-10-20
9621,m2305,23.21,2022-10-20
9622,m2307,23.21,2022-10-20
9623,m2308,20.58,2022-10-20
9624,m2309,20.58,2022-10-20
9625,m2212,29.3,2022-10-21
9626,m2301,26.5,2022-10-21
9627,m2303,28.57,2022-10-21
9628,m2305,23.24,2022-10-21
9629,m2307,23.24,2022-10-21
9630,m2308,23.24,2022-10-21
9631,m2309,23.24,2022-10-21
9632,m2212,30.31,2022-10-24
9633,m2301,26.9,2022-10-24
9634,m2303,24.53,2022-10-24
9635,m2305,24.17,2022-10-24
9636,m2307,24.17,2022-10-24
9637,m2308,24.17,2022-10-24
9638,m2309,24.17,2022-10-24
9639,m2212,27.88,2022-10-25
9640,m2301,25.99,2022-10-25
9641,m2303,25.99,2022-10-25
9642,m2305,22.97,2022-10-25
9643,m2307,22.97,2022-10-25
9644,m2308,21.28,2022-10-25
9645,m2309,20.88,2022-10-25
9646,m2212,28.59,2022-10-26
9647,m2301,26.53,2022-10-26
9648,m2303,26.71,2022-10-26
9649,m2305,23,2022-10-26
9650,m2307,21.67,2022-10-26
9651,m2308,21.67,2022-10-26
9652,m2309,20.09,2022-10-26
9653,m2212,27.06,2022-10-27
9654,m2301,26.07,2022-10-27
9655,m2303,11.06,2022-10-27
9656,m2305,22.76,2022-10-27
9657,m2307,21.32,2022-10-27
9658,m2308,21.32,2022-10-27
9659,m2309,20.9,2022-10-27
9660,m2212,26.32,2022-10-28
9661,m2301,26.6,2022-10-28
9662,m2303,22.89,2022-10-28
9663,m2305,22.79,2022-10-28
9664,m2307,13.18,2022-10-28
9665,m2308,13.18,2022-10-28
9666,m2309,21.6,2022-10-28
9667,m2212,30.42,2022-10-31
9668,m2301,27.57,2022-10-31
9669,m2303,26.29,2022-10-31
9670,m2305,22.87,2022-10-31
9671,m2307,22.87,2022-10-31
9672,m2308,19.75,2022-10-31
9673,m2309,19.75,2022-10-31
9674,m2212,32.83,2022-11-01
9675,m2301,31.5,2022-11-01
9676,m2303,23.43,2022-11-01
9677,m2305,21.96,2022-11-01
9678,m2307,20.95,2022-11-01
9679,m2308,20.25,2022-11-01
9680,m2309,20.4,2022-11-01
9681,m2212,30.73,2022-11-02
9682,m2301,30.52,2022-11-02
9683,m2303,25.51,2022-11-02
9684,m2305,21.6,2022-11-02
9685,m2307,21.92,2022-11-02
9686,m2308,20.88,2022-11-02
9687,m2309,20.67,2022-11-02
9688,m2212,28.29,2022-11-03
9689,m2301,28.65,2022-11-03
9690,m2303,26.63,2022-11-03
9691,m2305,21.85,2022-11-03
9692,m2307,20.7,2022-11-03
9693,m2308,21.11,2022-11-03
9694,m2309,20.62,2022-11-03
9695,m2212,23.37,2022-11-04
9696,m2301,29.7,2022-11-04
9697,m2303,24.69,2022-11-04
9698,m2305,21.9,2022-11-04
9699,m2307,20.7,2022-11-04
9700,m2308,21.06,2022-11-04
9701,m2309,21.42,2022-11-04
9702,m2212,30.09,2022-11-07
9703,m2301,30.09,2022-11-07
9704,m2303,24.15,2022-11-07
9705,m2305,22.14,2022-11-07
9706,m2307,22.14,2022-11-07
9707,m2308,21.29,2022-11-07
9708,m2309,21.29,2022-11-07
9709,m2301,30.39,2022-11-08
9710,m2303,25.01,2022-11-08
9711,m2305,22.44,2022-11-08
9712,m2307,22.44,2022-11-08
9713,m2308,20.13,2022-11-08
9714,m2309,20.13,2022-11-08
9715,m2301,28.95,2022-11-09
9716,m2303,26.58,2022-11-09
9717,m2305,22.74,2022-11-09
9718,m2307,22.74,2022-11-09
9719,m2308,21.7,2022-11-09
9720,m2309,20.55,2022-11-09
9721,m2301,28.95,2022-11-10
9722,m2303,24.92,2022-11-10
9723,m2305,23.04,2022-11-10
9724,m2307,21.9,2022-11-10
9725,m2308,21.88,2022-11-10
9726,m2309,19.4,2022-11-10
9727,m2301,28.58,2022-11-11
9728,m2303,25.03,2022-11-11
9729,m2305,22.4,2022-11-11
9730,m2307,20.96,2022-11-11
9731,m2308,20.93,2022-11-11
9732,m2309,20.16,2022-11-11
9733,m2301,28.84,2022-11-14
9734,m2303,24.1,2022-11-14
9735,m2305,22.28,2022-11-14
9736,m2307,22.57,2022-11-14
9737,m2308,22.57,2022-11-14
9738,m2309,20.59,2022-11-14
9739,m2301,27.32,2022-11-15
9740,m2303,23.45,2022-11-15
9741,m2305,21.97,2022-11-15
9742,m2307,21.59,2022-11-15
9743,m2308,21.59,2022-11-15
9744,m2309,20.5,2022-11-15
9745,m2301,26.89,2022-11-16
9746,m2303,23.26,2022-11-16
9747,m2305,21.8,2022-11-16
9748,m2307,23.32,2022-11-16
9749,m2308,21.61,2022-11-16
9750,m2309,20.94,2022-11-16
9751,m2311,20.28,2022-11-16
9752,m2301,26.27,2022-11-17
9753,m2303,23.11,2022-11-17
9754,m2305,22.27,2022-11-17
9755,m2307,22.27,2022-11-17
9756,m2308,21.27,2022-11-17
9757,m2309,20.94,2022-11-17
9758,m2311,21.04,2022-11-17
9759,m2301,24.71,2022-11-18
9760,m2303,22.6,2022-11-18
9761,m2305,21.54,2022-11-18
9762,m2307,21.54,2022-11-18
9763,m2308,21.54,2022-11-18
9764,m2309,20.18,2022-11-18
9765,m2311,20.18,2022-11-18
9766,m2301,26.32,2022-11-21
9767,m2303,21.84,2022-11-21
9768,m2305,21.21,2022-11-21
9769,m2307,20.83,2022-11-21
9770,m2308,20.63,2022-11-21
9771,m2309,20.19,2022-11-21
9772,m2311,20.19,2022-11-21
9773,m2301,25.1,2022-11-22
9774,m2303,21.86,2022-11-22
9775,m2305,21.15,2022-11-22
9776,m2307,21.15,2022-11-22
9777,m2308,20.32,2022-11-22
9778,m2309,20.32,2022-11-22
9779,m2311,19.9,2022-11-22
9780,m2301,24.2,2022-11-23
9781,m2303,22.49,2022-11-23
9782,m2305,21.12,2022-11-23
9783,m2307,21.12,2022-11-23
9784,m2308,21.12,2022-11-23
9785,m2309,21.12,2022-11-23
9786,m2311,21.12,2022-11-23
9787,m2301,23.62,2022-11-24
9788,m2303,21.76,2022-11-24
9789,m2305,20.65,2022-11-24
9790,m2307,20.66,2022-11-24
9791,m2308,19.92,2022-11-24
9792,m2309,18.95,2022-11-24
9793,m2311,20.36,2022-11-24
9794,m2301,23.78,2022-11-25
9795,m2303,21.59,2022-11-25
9796,m2305,20.88,2022-11-25
9797,m2307,20.88,2022-11-25
9798,m2308,20.42,2022-11-25
9799,m2309,19.98,2022-11-25
9800,m2311,20.45,2022-11-25
9801,m2301,26.41,2022-11-28
9802,m2303,21.7,2022-11-28
9803,m2305,21.04,2022-11-28
9804,m2307,21.04,2022-11-28
9805,m2308,19.77,2022-11-28
9806,m2309,17.99,2022-11-28
9807,m2311,17.99,2022-11-28
9808,m2301,26.12,2022-11-29
9809,m2303,22.08,2022-11-29
9810,m2305,21.23,2022-11-29
9811,m2307,21.23,2022-11-29
9812,m2308,21.23,2022-11-29
9813,m2309,21.23,2022-11-29
9814,m2311,21.23,2022-11-29
9815,m2301,25.41,2022-11-30
9816,m2303,21.86,2022-11-30
9817,m2305,20.96,2022-11-30
9818,m2307,20.96,2022-11-30
9819,m2308,20.08,2022-11-30
9820,m2309,20.08,2022-11-30
9821,m2311,19.4,2022-11-30
9822,m2301,23.75,2022-12-01
9823,m2303,20.53,2022-12-01
9824,m2305,20.59,2022-12-01
9825,m2307,20.59,2022-12-01
9826,m2308,20.31,2022-12-01
9827,m2309,20.31,2022-12-01
9828,m2311,20.31,2022-12-01
9829,m2301,21.83,2022-12-02
9830,m2303,21.15,2022-12-02
9831,m2305,20.58,2022-12-02
9832,m2307,20.58,2022-12-02
9833,m2308,20.64,2022-12-02
9834,m2309,20.64,2022-12-02
9835,m2311,20.64,2022-12-02
9836,m2301,28.91,2022-12-05
9837,m2303,21.58,2022-12-05
9838,m2305,20.74,2022-12-05
9839,m2307,20.02,2022-12-05
9840,m2308,19.88,2022-12-05
9841,m2309,19.77,2022-12-05
9842,m2311,17.14,2022-12-05
9843,m2301,27.88,2022-12-06
9844,m2303,20.46,2022-12-06
9845,m2305,20.58,2022-12-06
9846,m2307,22.89,2022-12-06
9847,m2308,22.89,2022-12-06
9848,m2309,22.89,2022-12-06
9849,m2311,22.89,2022-12-06
9850,m2301,20.25,2022-12-07
9851,m2303,20.25,2022-12-07
9852,m2305,20.27,2022-12-07
9853,m2307,22.21,2022-12-07
9854,m2308,21.18,2022-12-07
9855,m2309,21.18,2022-12-07
9856,m2311,18.72,2022-12-07
9857,m2303,20.47,2022-12-08
9858,m2305,20.74,2022-12-08
9859,m2307,20.35,2022-12-08
9860,m2308,21.8,2022-12-08
9861,m2309,20.88,2022-12-08
9862,m2311,20.88,2022-12-08
9863,m2303,20.15,2022-12-09
9864,m2305,20.29,2022-12-09
9865,m2307,19.57,2022-12-09
9866,m2308,21.06,2022-12-09
9867,m2309,22.3,2022-12-09
9868,m2311,22.3,2022-12-09
9869,m2303,20.71,2022-12-12
9870,m2305,20.93,2022-12-12
9871,m2307,20.47,2022-12-12
9872,m2308,20.57,2022-12-12
9873,m2309,20.57,2022-12-12
9874,m2311,20.57,2022-12-12
9875,m2303,19.77,2022-12-13
9876,m2305,19.39,2022-12-13
9877,m2307,19.34,2022-12-13
9878,m2308,19.25,2022-12-13
9879,m2309,17.61,2022-12-13
9880,m2311,18.13,2022-12-13
9881,m2303,19.36,2022-12-14
9882,m2305,19.07,2022-12-14
9883,m2307,17.72,2022-12-14
9884,m2308,17.72,2022-12-14
9885,m2309,19.45,2022-12-14
9886,m2311,18,2022-12-14
9887,m2303,18.86,2022-12-15
9888,m2305,19.06,2022-12-15
9889,m2307,18.28,2022-12-15
9890,m2308,18.28,2022-12-15
9891,m2309,19.69,2022-12-15
9892,m2311,19.69,2022-12-15
9893,m2303,19.08,2022-12-16
9894,m2305,18.9,2022-12-16
9895,m2307,19.42,2022-12-16
9896,m2308,19.42,2022-12-16
9897,m2309,19.01,2022-12-16
9898,m2311,19.01,2022-12-16
9899,m2312,19.01,2022-12-16
9900,m2303,19.26,2022-12-19
9901,m2305,19.49,2022-12-19
9902,m2307,19.22,2022-12-19
9903,m2308,19.22,2022-12-19
9904,m2309,18.18,2022-12-19
9905,m2311,17.88,2022-12-19
9906,m2312,17.52,2022-12-19
9907,m2303,18.54,2022-12-20
9908,m2305,19.66,2022-12-20
9909,m2307,18.71,2022-12-20
9910,m2308,18.97,2022-12-20
9911,m2309,18.97,2022-12-20
9912,m2311,18.97,2022-12-20
9913,m2312,18.97,2022-12-20
9914,m2303,18.65,2022-12-21
9915,m2305,19.9,2022-12-21
9916,m2307,18.75,2022-12-21
9917,m2308,18.16,2022-12-21
9918,m2309,18.21,2022-12-21
9919,m2311,18.3,2022-12-21
9920,m2312,18.3,2022-12-21
9921,m2303,18.69,2022-12-22
9922,m2305,19.34,2022-12-22
9923,m2307,19.11,2022-12-22
9924,m2308,19.11,2022-12-22
9925,m2309,19.11,2022-12-22
9926,m2311,19.11,2022-12-22
9927,m2312,19.11,2022-12-22
9928,m2303,18.31,2022-12-23
9929,m2305,19.58,2022-12-23
9930,m2307,18.08,2022-12-23
9931,m2308,18.08,2022-12-23
9932,m2309,18.48,2022-12-23
9933,m2311,18.48,2022-12-23
9934,m2312,18.48,2022-12-23
9935,m2303,20.58,2022-12-26
9936,m2305,21.03,2022-12-26
9937,m2307,19.65,2022-12-26
9938,m2308,20.48,2022-12-26
9939,m2309,18.75,2022-12-26
9940,m2311,19.8,2022-12-26
9941,m2312,19.8,2022-12-26
9942,m2303,21.93,2022-12-27
9943,m2305,22.18,2022-12-27
9944,m2307,20.54,2022-12-27
9945,m2308,19.37,2022-12-27
9946,m2309,19.06,2022-12-27
9947,m2311,18.57,2022-12-27
9948,m2312,18.14,2022-12-27
9949,m2303,22.16,2022-12-28
9950,m2305,21.38,2022-12-28
9951,m2307,20.62,2022-12-28
9952,m2308,19.86,2022-12-28
9953,m2309,20.06,2022-12-28
9954,m2311,20.04,2022-12-28
9955,m2312,18.98,2022-12-28
9956,m2303,22.35,2022-12-29
9957,m2305,21.49,2022-12-29
9958,m2307,21.96,2022-12-29
9959,m2308,21.96,2022-12-29
9960,m2309,21.96,2022-12-29
9961,m2311,21.96,2022-12-29
9962,m2312,21.96,2022-12-29
9963,m2303,22.58,2022-12-30
9964,m2305,21.55,2022-12-30
9965,m2307,21.19,2022-12-30
9966,m2308,21.19,2022-12-30
9967,m2309,19.04,2022-12-30
9968,m2311,19.91,2022-12-30
9969,m2312,19.35,2022-12-30
9970,m2303,24.02,2023-01-03
9971,m2305,22.43,2023-01-03
9972,m2307,20.79,2023-01-03
9973,m2308,22.5,2023-01-03
9974,m2309,20.67,2023-01-03
9975,m2311,20.66,2023-01-03
9976,m2312,19.87,2023-01-03
9977,m2303,22.94,2023-01-04
9978,m2305,21.61,2023-01-04
9979,m2307,20.73,2023-01-04
9980,m2308,21.26,2023-01-04
9981,m2309,20.87,2023-01-04
9982,m2311,19.64,2023-01-04
9983,m2312,18.2,2023-01-04
9984,m2303,21.46,2023-01-05
9985,m2305,20.08,2023-01-05
9986,m2307,19.7,2023-01-05
9987,m2308,19.5,2023-01-05
9988,m2309,17.83,2023-01-05
9989,m2311,17.83,2023-01-05
9990,m2312,17.76,2023-01-05
9991,m2303,20.05,2023-01-06
9992,m2305,19.87,2023-01-06
9993,m2307,18.91,2023-01-06
9994,m2308,19.06,2023-01-06
9995,m2309,18.72,2023-01-06
9996,m2311,18.28,2023-01-06
9997,m2312,18.28,2023-01-06
9998,m2303,20.81,2023-01-09
9999,m2305,20.33,2023-01-09
10000,m2307,19.91,2023-01-09
10001,m2308,19.4,2023-01-09
10002,m2309,18.85,2023-01-09
10003,m2311,17.78,2023-01-09
10004,m2312,17.78,2023-01-09
10005,m2303,20.63,2023-01-10
10006,m2305,20.37,2023-01-10
10007,m2307,18.5,2023-01-10
10008,m2308,18.62,2023-01-10
10009,m2309,19.11,2023-01-10
10010,m2311,19.11,2023-01-10
10011,m2312,18.09,2023-01-10
10012,m2303,20.44,2023-01-11
10013,m2305,20.59,2023-01-11
10014,m2307,19.24,2023-01-11
10015,m2308,20.19,2023-01-11
10016,m2309,19.04,2023-01-11
10017,m2311,19.04,2023-01-11
10018,m2312,18.03,2023-01-11
10019,m2303,19.9,2023-01-12
10020,m2305,20.9,2023-01-12
10021,m2307,19.47,2023-01-12
10022,m2308,20.88,2023-01-12
10023,m2309,19.55,2023-01-12
10024,m2311,19.55,2023-01-12
10025,m2312,19.55,2023-01-12
10026,m2303,19.98,2023-01-13
10027,m2305,20.8,2023-01-13
10028,m2307,21.31,2023-01-13
10029,m2308,21.31,2023-01-13
10030,m2309,20.02,2023-01-13
10031,m2311,20.02,2023-01-13
10032,m2312,20.02,2023-01-13
10033,m2303,20.69,2023-01-16
10034,m2305,21.42,2023-01-16
10035,m2307,19.77,2023-01-16
10036,m2308,21.39,2023-01-16
10037,m2309,19.8,2023-01-16
10038,m2311,19.28,2023-01-16
10039,m2312,18.59,2023-01-16
10040,m2303,21.32,2023-01-17
10041,m2305,21.71,2023-01-17
10042,m2307,20.79,2023-01-17
10043,m2308,20.79,2023-01-17
10044,m2309,19.04,2023-01-17
10045,m2311,19.04,2023-01-17
10046,m2312,19.04,2023-01-17
10047,m2303,21.39,2023-01-18
10048,m2305,21.75,2023-01-18
10049,m2307,20.14,2023-01-18
10050,m2308,20.14,2023-01-18
10051,m2309,19.8,2023-01-18
10052,m2311,17.19,2023-01-18
10053,m2312,17.19,2023-01-18
10054,m2401,18.43,2023-01-18
10055,m2303,21.31,2023-01-19
10056,m2305,22.08,2023-01-19
10057,m2307,20.44,2023-01-19
10058,m2308,19.81,2023-01-19
10059,m2309,19.77,2023-01-19
10060,m2311,19.77,2023-01-19
10061,m2312,19.63,2023-01-19
10062,m2401,19.21,2023-01-19
10063,m2303,21.22,2023-01-20
10064,m2305,21.99,2023-01-20
10065,m2307,20.95,2023-01-20
10066,m2308,20.95,2023-01-20
10067,m2309,20.51,2023-01-20
10068,m2311,20.51,2023-01-20
10069,m2312,19.77,2023-01-20
10070,m2401,19.35,2023-01-20
10071,m2303,23.54,2023-01-30
10072,m2305,21.41,2023-01-30
10073,m2307,21.49,2023-01-30
10074,m2308,19.92,2023-01-30
10075,m2309,20.08,2023-01-30
10076,m2311,19.88,2023-01-30
10077,m2312,19.88,2023-01-30
10078,m2401,19.39,2023-01-30
10079,m2303,22.06,2023-01-31
10080,m2305,21.28,2023-01-31
10081,m2307,19.92,2023-01-31
10082,m2308,20.04,2023-01-31
10083,m2309,19.88,2023-01-31
10084,m2311,19.33,2023-01-31
10085,m2312,19.14,2023-01-31
10086,m2401,18.45,2023-01-31
10087,m2303,19.29,2023-02-01
10088,m2305,19.33,2023-02-01
10089,m2307,19.42,2023-02-01
10090,m2308,19.42,2023-02-01
10091,m2309,19.95,2023-02-01
10092,m2311,19.95,2023-02-01
10093,m2312,19.95,2023-02-01
