,合约系列,隐含波动率(%),date
6621,pg2307,28.6,2023-01-17
6622,pg2308,29.72,2023-01-17
6623,pg2309,29.45,2023-01-17
6624,pg2310,30.73,2023-01-17
6625,pg2311,30.8,2023-01-17
6626,pg2312,31.51,2023-01-17
6627,pg2303,28.42,2023-01-18
6628,pg2304,31.76,2023-01-18
6629,pg2305,30.46,2023-01-18
6630,pg2306,30.46,2023-01-18
6631,pg2307,30.46,2023-01-18
6632,pg2308,30.46,2023-01-18
6633,pg2309,29.02,2023-01-18
6634,pg2310,29.02,2023-01-18
6635,pg2311,29.02,2023-01-18
6636,pg2312,29.02,2023-01-18
6637,pg2303,29.95,2023-01-19
6638,pg2304,30.07,2023-01-19
6639,pg2305,29.32,2023-01-19
6640,pg2306,30.52,2023-01-19
6641,pg2307,29.35,2023-01-19
6642,pg2308,30.76,2023-01-19
6643,pg2309,28.35,2023-01-19
6644,pg2310,30.24,2023-01-19
6645,pg2311,30.24,2023-01-19
6646,pg2312,31.83,2023-01-19
6647,pg2303,29.96,2023-01-20
6648,pg2304,28.61,2023-01-20
6649,pg2305,29.36,2023-01-20
6650,pg2306,31.97,2023-01-20
6651,pg2307,28.96,2023-01-20
6652,pg2308,28.96,2023-01-20
6653,pg2309,29.61,2023-01-20
6654,pg2310,32.25,2023-01-20
6655,pg2311,29.88,2023-01-20
6656,pg2312,32.36,2023-01-20
6657,pg2303,40.23,2023-01-30
6658,pg2304,33.62,2023-01-30
6659,pg2305,33.92,2023-01-30
6660,pg2306,33.92,2023-01-30
6661,pg2307,32.27,2023-01-30
6662,pg2308,32.27,2023-01-30
6663,pg2309,29.84,2023-01-30
6664,pg2310,31.8,2023-01-30
6665,pg2311,30.09,2023-01-30
6666,pg2312,33.08,2023-01-30
6667,pg2303,35.84,2023-01-31
6668,pg2304,33.8,2023-01-31
6669,pg2305,32.04,2023-01-31
6670,pg2306,32.04,2023-01-31
6671,pg2307,29.64,2023-01-31
6672,pg2308,29.64,2023-01-31
6673,pg2309,28.38,2023-01-31
6674,pg2310,30.07,2023-01-31
6675,pg2311,30.07,2023-01-31
6676,pg2312,30.84,2023-01-31
6677,pg2303,32.15,2023-02-01
6678,pg2304,32.05,2023-02-01
6679,pg2305,28.69,2023-02-01
6680,pg2306,28.69,2023-02-01
6681,pg2307,28.69,2023-02-01
6682,pg2308,28.79,2023-02-01
6683,pg2309,28.79,2023-02-01
6684,pg2310,28.79,2023-02-01
6685,pg2311,29.06,2023-02-01
6686,pg2312,29.06,2023-02-01
6687,pg2401,31.96,2023-02-01
6688,pg2303,28.16,2023-02-02
6689,pg2304,31.09,2023-02-02
6690,pg2305,29.36,2023-02-02
6691,pg2306,29.36,2023-02-02
6692,pg2307,30.04,2023-02-02
6693,pg2308,30.04,2023-02-02
6694,pg2309,30.53,2023-02-02
6695,pg2310,31.09,2023-02-02
6696,pg2311,31.09,2023-02-02
6697,pg2312,32.17,2023-02-02
6698,pg2401,32.17,2023-02-02
6699,pg2303,27.95,2023-02-03
6700,pg2304,29.73,2023-02-03
6701,pg2305,26.54,2023-02-03
6702,pg2306,29.19,2023-02-03
6703,pg2307,29.38,2023-02-03
6704,pg2308,29.38,2023-02-03
6705,pg2309,29.32,2023-02-03
6706,pg2310,30.95,2023-02-03
6707,pg2311,31.71,2023-02-03
6708,pg2312,31.71,2023-02-03
6709,pg2401,27.53,2023-02-03
6710,pg2303,45.59,2023-02-06
6711,pg2304,32.6,2023-02-06
6712,pg2305,32.6,2023-02-06
6713,pg2306,32.6,2023-02-06
6714,pg2307,32.6,2023-02-06
6715,pg2308,29.22,2023-02-06
6716,pg2309,29.22,2023-02-06
6717,pg2310,29.22,2023-02-06
6718,pg2311,30.29,2023-02-06
6719,pg2312,30.45,2023-02-06
6720,pg2401,30.45,2023-02-06
6721,pg2303,31.7,2023-02-07
6722,pg2304,31.7,2023-02-07
6723,pg2305,35.68,2023-02-07
6724,pg2306,35.68,2023-02-07
6725,pg2307,28.52,2023-02-07
6726,pg2308,28.52,2023-02-07
6727,pg2309,30.18,2023-02-07
6728,pg2310,29.07,2023-02-07
6729,pg2311,30.81,2023-02-07
6730,pg2312,27.12,2023-02-07
6731,pg2401,26.96,2023-02-07
6732,pg2304,30.63,2023-02-08
6733,pg2305,29.5,2023-02-08
6734,pg2306,29.5,2023-02-08
6735,pg2307,29.13,2023-02-08
6736,pg2308,29.13,2023-02-08
6737,pg2309,29.13,2023-02-08
6738,pg2310,28.27,2023-02-08
6739,pg2311,28.27,2023-02-08
6740,pg2312,27.12,2023-02-08
6741,pg2401,27.22,2023-02-08
6742,pg2304,29.77,2023-02-09
6743,pg2305,30.96,2023-02-09
6744,pg2306,28.77,2023-02-09
6745,pg2307,28.77,2023-02-09
6746,pg2308,28.77,2023-02-09
6747,pg2309,29.74,2023-02-09
6748,pg2310,29.74,2023-02-09
6749,pg2311,29.41,2023-02-09
6750,pg2312,29.41,2023-02-09
6751,pg2401,29.41,2023-02-09
6752,pg2304,28.81,2023-02-10
6753,pg2305,30.73,2023-02-10
6754,pg2306,30.73,2023-02-10
6755,pg2307,30.73,2023-02-10
6756,pg2308,29.55,2023-02-10
6757,pg2309,29.55,2023-02-10
6758,pg2310,29.55,2023-02-10
6759,pg2311,32.27,2023-02-10
6760,pg2312,30.56,2023-02-10
6761,pg2401,27.69,2023-02-10
6762,pg2304,29.74,2023-02-13
6763,pg2305,29.76,2023-02-13
6764,pg2306,29.76,2023-02-13
6765,pg2307,29.76,2023-02-13
6766,pg2308,31.47,2023-02-13
6767,pg2309,31.47,2023-02-13
6768,pg2310,31.47,2023-02-13
6769,pg2311,29.61,2023-02-13
6770,pg2312,29.61,2023-02-13
6771,pg2401,38.36,2023-02-13
6772,pg2304,28.61,2023-02-14
6773,pg2305,28.39,2023-02-14
6774,pg2306,28.39,2023-02-14
6775,pg2307,28.39,2023-02-14
6776,pg2308,28.84,2023-02-14
6777,pg2309,28.84,2023-02-14
6778,pg2310,28.61,2023-02-14
6779,pg2311,30.07,2023-02-14
6780,pg2312,27.12,2023-02-14
6781,pg2401,29.94,2023-02-14
6782,pg2304,28.7,2023-02-15
6783,pg2305,28.85,2023-02-15
6784,pg2306,28.85,2023-02-15
6785,pg2307,28.85,2023-02-15
6786,pg2308,28.69,2023-02-15
6787,pg2309,28.69,2023-02-15
6788,pg2310,28.69,2023-02-15
6789,pg2311,28.69,2023-02-15
6790,pg2312,28.23,2023-02-15
6791,pg2401,28.23,2023-02-15
6792,pg2304,27.91,2023-02-16
6793,pg2305,27.56,2023-02-16
6794,pg2306,27.56,2023-02-16
6795,pg2307,27.56,2023-02-16
6796,pg2308,28.73,2023-02-16
6797,pg2309,28.73,2023-02-16
6798,pg2310,28.73,2023-02-16
6799,pg2311,28.73,2023-02-16
6800,pg2312,28.73,2023-02-16
6801,pg2401,28.73,2023-02-16
6802,pg2304,28,2023-02-17
6803,pg2305,27.6,2023-02-17
6804,pg2306,27.49,2023-02-17
6805,pg2307,27.42,2023-02-17
6806,pg2308,27.42,2023-02-17
6807,pg2309,27.42,2023-02-17
6808,pg2310,27.42,2023-02-17
6809,pg2311,28.11,2023-02-17
6810,pg2312,28.11,2023-02-17
6811,pg2401,28.11,2023-02-17
6812,pg2304,29.53,2023-02-20
6813,pg2305,28.37,2023-02-20
6814,pg2306,29.88,2023-02-20
6815,pg2307,27.91,2023-02-20
6816,pg2308,27.91,2023-02-20
6817,pg2309,27.91,2023-02-20
6818,pg2310,27.91,2023-02-20
6819,pg2311,28.35,2023-02-20
6820,pg2312,28.35,2023-02-20
6821,pg2401,28.35,2023-02-20
6822,pg2304,29.85,2023-02-21
6823,pg2305,28.48,2023-02-21
6824,pg2306,28.48,2023-02-21
6825,pg2307,28.48,2023-02-21
6826,pg2308,29.62,2023-02-21
6827,pg2309,29.62,2023-02-21
6828,pg2310,29.62,2023-02-21
6829,pg2311,28.93,2023-02-21
6830,pg2312,29.28,2023-02-21
6831,pg2401,28.62,2023-02-21
6832,pg2304,29.21,2023-02-22
6833,pg2305,27.62,2023-02-22
6834,pg2306,27.62,2023-02-22
6835,pg2307,27.62,2023-02-22
6836,pg2308,27.62,2023-02-22
6837,pg2309,27.62,2023-02-22
6838,pg2310,29.87,2023-02-22
6839,pg2311,29.87,2023-02-22
6840,pg2312,29.87,2023-02-22
6841,pg2401,29.87,2023-02-22
6842,pg2304,29.53,2023-02-23
6843,pg2305,27.12,2023-02-23
6844,pg2306,28.32,2023-02-23
6845,pg2307,27.88,2023-02-23
6846,pg2308,29.58,2023-02-23
6847,pg2309,28.97,2023-02-23
6848,pg2310,29.53,2023-02-23
6849,pg2311,29.53,2023-02-23
6850,pg2312,29.5,2023-02-23
6851,pg2401,29.5,2023-02-23
6852,pg2304,29.65,2023-02-24
6853,pg2305,27.34,2023-02-24
6854,pg2306,27.34,2023-02-24
6855,pg2307,27.34,2023-02-24
6856,pg2308,27.54,2023-02-24
6857,pg2309,27.54,2023-02-24
6858,pg2310,27.54,2023-02-24
6859,pg2311,27.54,2023-02-24
6860,pg2312,28.91,2023-02-24
6861,pg2401,28.91,2023-02-24
6862,pg2304,31.01,2023-02-27
6863,pg2305,27.8,2023-02-27
6864,pg2306,27.94,2023-02-27
6865,pg2307,28.99,2023-02-27
6866,pg2308,28.99,2023-02-27
6867,pg2309,27.81,2023-02-27
6868,pg2310,27.81,2023-02-27
6869,pg2311,27.81,2023-02-27
6870,pg2312,27.81,2023-02-27
6871,pg2401,27.81,2023-02-27
6872,pg2304,30.16,2023-02-28
6873,pg2305,27.18,2023-02-28
6874,pg2306,27.18,2023-02-28
6875,pg2307,27.18,2023-02-28
6876,pg2308,25.94,2023-02-28
6877,pg2309,25.94,2023-02-28
6878,pg2310,25.94,2023-02-28
6879,pg2311,25.94,2023-02-28
6880,pg2312,25.94,2023-02-28
6881,pg2401,25.94,2023-02-28
6882,pg2304,29.11,2023-03-01
6883,pg2305,26.8,2023-03-01
6884,pg2306,26.8,2023-03-01
6885,pg2307,26.8,2023-03-01
6886,pg2308,27.55,2023-03-01
6887,pg2309,27.55,2023-03-01
6888,pg2310,27.55,2023-03-01
6889,pg2311,29.12,2023-03-01
6890,pg2312,27.27,2023-03-01
6891,pg2401,30.36,2023-03-01
6892,pg2304,27.26,2023-03-02
6893,pg2305,26.79,2023-03-02
6894,pg2306,26.79,2023-03-02
6895,pg2307,26.79,2023-03-02
6896,pg2308,27.06,2023-03-02
6897,pg2309,27.06,2023-03-02
6898,pg2310,27.06,2023-03-02
6899,pg2311,29.49,2023-03-02
6900,pg2312,29.49,2023-03-02
6901,pg2401,29.49,2023-03-02
6902,pg2304,24.99,2023-03-03
6903,pg2305,25.68,2023-03-03
6904,pg2306,25.68,2023-03-03
6905,pg2307,25.68,2023-03-03
6906,pg2308,24.87,2023-03-03
6907,pg2309,24.87,2023-03-03
6908,pg2310,24.87,2023-03-03
6909,pg2311,24.87,2023-03-03
6910,pg2312,26.92,2023-03-03
6911,pg2401,26.92,2023-03-03
6912,pg2304,38.9,2023-03-06
6913,pg2305,25.76,2023-03-06
6914,pg2306,27.86,2023-03-06
6915,pg2307,27.86,2023-03-06
6916,pg2308,25.13,2023-03-06
6917,pg2309,25.13,2023-03-06
6918,pg2310,25.13,2023-03-06
6919,pg2311,25.13,2023-03-06
6920,pg2312,25.13,2023-03-06
6921,pg2401,25.13,2023-03-06
6922,pg2304,27.4,2023-03-07
6923,pg2305,27.4,2023-03-07
6924,pg2306,27.4,2023-03-07
6925,pg2307,27.4,2023-03-07
6926,pg2308,26.79,2023-03-07
6927,pg2309,26.79,2023-03-07
6928,pg2310,29.35,2023-03-07
6929,pg2311,29.35,2023-03-07
6930,pg2312,28.73,2023-03-07
6931,pg2401,28.73,2023-03-07
6932,pg2402,28.73,2023-03-07
6933,pg2305,24.47,2023-03-08
6934,pg2306,25.3,2023-03-08
6935,pg2307,24.36,2023-03-08
6936,pg2308,24.36,2023-03-08
6937,pg2309,27.35,2023-03-08
6938,pg2310,28.77,2023-03-08
6939,pg2311,28.77,2023-03-08
6940,pg2312,28.36,2023-03-08
6941,pg2401,27.9,2023-03-08
6942,pg2402,28.72,2023-03-08
6943,pg2305,24.12,2023-03-09
6944,pg2306,25.43,2023-03-09
6945,pg2307,25.21,2023-03-09
6946,pg2308,26.71,2023-03-09
6947,pg2309,26.24,2023-03-09
6948,pg2310,26.24,2023-03-09
6949,pg2311,26.78,2023-03-09
6950,pg2312,27.59,2023-03-09
6951,pg2401,28.3,2023-03-09
6952,pg2402,27.74,2023-03-09
6953,pg2305,24.27,2023-03-10
6954,pg2306,30.88,2023-03-10
6955,pg2307,30.88,2023-03-10
6956,pg2308,30.88,2023-03-10
6957,pg2309,30.88,2023-03-10
6958,pg2310,30.88,2023-03-10
6959,pg2311,28.73,2023-03-10
6960,pg2312,28.73,2023-03-10
6961,pg2401,28.73,2023-03-10
6962,pg2402,28.73,2023-03-10
6963,pg2305,24.83,2023-03-13
6964,pg2306,27.18,2023-03-13
6965,pg2307,25.41,2023-03-13
6966,pg2308,26.99,2023-03-13
6967,pg2309,26.99,2023-03-13
6968,pg2310,26.99,2023-03-13
6969,pg2311,26.99,2023-03-13
6970,pg2312,27.9,2023-03-13
6971,pg2401,27.9,2023-03-13
6972,pg2402,27.9,2023-03-13
6973,pg2305,26.91,2023-03-14
6974,pg2306,23.23,2023-03-14
6975,pg2307,29.64,2023-03-14
6976,pg2308,28.14,2023-03-14
6977,pg2309,28.14,2023-03-14
6978,pg2310,28,2023-03-14
6979,pg2311,28,2023-03-14
6980,pg2312,27.95,2023-03-14
6981,pg2401,27.39,2023-03-14
6982,pg2402,27.39,2023-03-14
6983,pg2305,27.47,2023-03-15
6984,pg2306,22.64,2023-03-15
6985,pg2307,22.64,2023-03-15
6986,pg2308,27.19,2023-03-15
6987,pg2309,27.19,2023-03-15
6988,pg2310,27.19,2023-03-15
6989,pg2311,27.38,2023-03-15
6990,pg2312,27.38,2023-03-15
6991,pg2401,28.4,2023-03-15
6992,pg2402,28.4,2023-03-15
6993,pg2305,29.98,2023-03-16
6994,pg2306,27.55,2023-03-16
6995,pg2307,27.55,2023-03-16
6996,pg2308,28.27,2023-03-16
6997,pg2309,28.27,2023-03-16
6998,pg2310,28.27,2023-03-16
6999,pg2311,27.53,2023-03-16
7000,pg2312,27.53,2023-03-16
7001,pg2401,27.53,2023-03-16
7002,pg2402,27.53,2023-03-16
7003,pg2305,31.6,2023-03-17
7004,pg2306,28.13,2023-03-17
7005,pg2307,32.92,2023-03-17
7006,pg2308,32.92,2023-03-17
7007,pg2309,28.02,2023-03-17
7008,pg2310,28.02,2023-03-17
7009,pg2311,28.55,2023-03-17
7010,pg2312,28.55,2023-03-17
7011,pg2401,28.55,2023-03-17
7012,pg2402,28.55,2023-03-17
7013,pg2305,32.6,2023-03-20
7014,pg2306,29.15,2023-03-20
7015,pg2307,28.85,2023-03-20
7016,pg2308,28.85,2023-03-20
7017,pg2309,27.2,2023-03-20
7018,pg2310,27.2,2023-03-20
7019,pg2311,28.42,2023-03-20
7020,pg2312,28.42,2023-03-20
7021,pg2401,28.42,2023-03-20
7022,pg2402,28.42,2023-03-20
7023,pg2305,34.03,2023-03-21
7024,pg2306,27.94,2023-03-21
7025,pg2307,30.2,2023-03-21
7026,pg2308,29.18,2023-03-21
7027,pg2309,33.53,2023-03-21
7028,pg2310,29.18,2023-03-21
7029,pg2311,29.18,2023-03-21
7030,pg2312,27.99,2023-03-21
7031,pg2401,27.99,2023-03-21
7032,pg2402,27.99,2023-03-21
7033,pg2305,32.53,2023-03-22
7034,pg2306,29.39,2023-03-22
7035,pg2307,29.37,2023-03-22
7036,pg2308,29.9,2023-03-22
7037,pg2309,29.59,2023-03-22
7038,pg2310,29.59,2023-03-22
7039,pg2311,29.08,2023-03-22
7040,pg2312,29.08,2023-03-22
7041,pg2401,29.08,2023-03-22
7042,pg2402,29.08,2023-03-22
7043,pg2305,31.95,2023-03-23
7044,pg2306,29.08,2023-03-23
7045,pg2307,29.08,2023-03-23
7046,pg2308,22.52,2023-03-23
7047,pg2309,22.52,2023-03-23
7048,pg2310,22.52,2023-03-23
7049,pg2311,22.52,2023-03-23
7050,pg2312,22.52,2023-03-23
7051,pg2401,22.52,2023-03-23
7052,pg2402,22.52,2023-03-23
7053,pg2305,30.76,2023-03-24
7054,pg2306,29.67,2023-03-24
7055,pg2307,29.67,2023-03-24
7056,pg2308,26.84,2023-03-24
7057,pg2309,26.84,2023-03-24
7058,pg2310,26.84,2023-03-24
7059,pg2311,29.34,2023-03-24
7060,pg2312,29.34,2023-03-24
7061,pg2401,29.34,2023-03-24
7062,pg2402,28.79,2023-03-24
7063,pg2305,32.96,2023-03-27
7064,pg2306,29.07,2023-03-27
7065,pg2307,29.07,2023-03-27
7066,pg2308,29.07,2023-03-27
7067,pg2309,29.07,2023-03-27
7068,pg2310,29.07,2023-03-27
7069,pg2311,29.07,2023-03-27
7070,pg2312,29.07,2023-03-27
7071,pg2401,29.07,2023-03-27
7072,pg2402,29.07,2023-03-27
7073,pg2305,31.3,2023-03-28
7074,pg2306,28.45,2023-03-28
7075,pg2307,27.73,2023-03-28
7076,pg2308,28.37,2023-03-28
7077,pg2309,28.38,2023-03-28
7078,pg2310,28.38,2023-03-28
7079,pg2311,28.6,2023-03-28
7080,pg2312,28.6,2023-03-28
7081,pg2401,28.53,2023-03-28
7082,pg2402,28.17,2023-03-28
7083,pg2305,28.8,2023-03-29
7084,pg2306,26.42,2023-03-29
7085,pg2307,26.42,2023-03-29
7086,pg2308,27.35,2023-03-29
7087,pg2309,27.35,2023-03-29
7088,pg2310,27.35,2023-03-29
7089,pg2311,27.35,2023-03-29
7090,pg2312,27.84,2023-03-29
7091,pg2401,27.84,2023-03-29
7092,pg2402,29.09,2023-03-29
7093,pg2305,26.26,2023-03-30
7094,pg2306,27.69,2023-03-30
7095,pg2307,27.69,2023-03-30
7096,pg2308,26.01,2023-03-30
7097,pg2309,26.01,2023-03-30
7098,pg2310,26.01,2023-03-30
7099,pg2311,28.67,2023-03-30
7100,pg2312,28.67,2023-03-30
7101,pg2401,28.07,2023-03-30
7102,pg2402,28.07,2023-03-30
7103,pg2305,25.6,2023-03-31
7104,pg2306,25.24,2023-03-31
7105,pg2307,25.24,2023-03-31
7106,pg2308,25.24,2023-03-31
7107,pg2309,25.24,2023-03-31
7108,pg2310,29.86,2023-03-31
7109,pg2311,29.86,2023-03-31
7110,pg2312,29.86,2023-03-31
7111,pg2401,29.86,2023-03-31
7112,pg2402,27.3,2023-03-31
7113,pg2305,30.21,2023-04-03
7114,pg2306,25.99,2023-04-03
7115,pg2307,25.99,2023-04-03
7116,pg2308,28.68,2023-04-03
7117,pg2309,26.41,2023-04-03
7118,pg2310,26.41,2023-04-03
7119,pg2311,27.01,2023-04-03
7120,pg2312,27.01,2023-04-03
7121,pg2401,26.67,2023-04-03
7122,pg2402,26.67,2023-04-03
7123,pg2305,26.27,2023-04-04
7124,pg2306,26.04,2023-04-04
7125,pg2307,26.04,2023-04-04
7126,pg2308,29.3,2023-04-04
7127,pg2309,29.3,2023-04-04
7128,pg2310,29.3,2023-04-04
7129,pg2311,27.6,2023-04-04
7130,pg2312,27.94,2023-04-04
7131,pg2401,27.94,2023-04-04
7132,pg2402,27.94,2023-04-04
7133,pg2305,27.48,2023-04-06
7134,pg2306,24.18,2023-04-06
7135,pg2307,25.77,2023-04-06
7136,pg2308,25.77,2023-04-06
7137,pg2309,26.08,2023-04-06
7138,pg2310,26.08,2023-04-06
7139,pg2311,28.01,2023-04-06
7140,pg2312,28.01,2023-04-06
7141,pg2401,28.35,2023-04-06
7142,pg2402,28.35,2023-04-06
7143,pg2403,28.35,2023-04-06
7144,pg2305,24.86,2023-04-07
7145,pg2306,26.42,2023-04-07
7146,pg2307,25.48,2023-04-07
7147,pg2308,25.48,2023-04-07
7148,pg2309,25.48,2023-04-07
7149,pg2310,25.48,2023-04-07
7150,pg2311,25.48,2023-04-07
7151,pg2312,25.48,2023-04-07
7152,pg2401,25.48,2023-04-07
7153,pg2402,25.48,2023-04-07
7154,pg2403,25.48,2023-04-07
7155,pg2305,25.48,2023-04-10
7156,pg2306,25.48,2023-04-10
7157,pg2307,26.42,2023-04-10
7158,pg2308,26.42,2023-04-10
7159,pg2309,28.75,2023-04-10
7160,pg2310,28.75,2023-04-10
7161,pg2311,25.89,2023-04-10
7162,pg2312,26.98,2023-04-10
7163,pg2401,26.54,2023-04-10
7164,pg2402,28.15,2023-04-10
7165,pg2403,27.13,2023-04-10
7166,pg2306,24.54,2023-04-11
7167,pg2307,24.54,2023-04-11
7168,pg2308,25.24,2023-04-11
7169,pg2309,30.15,2023-04-11
7170,pg2310,30.15,2023-04-11
7171,pg2311,30.15,2023-04-11
7172,pg2312,28.25,2023-04-11
7173,pg2401,28.25,2023-04-11
7174,pg2402,28.25,2023-04-11
7175,pg2403,28.25,2023-04-11
7176,pg2306,24.56,2023-04-12
7177,pg2307,24.56,2023-04-12
7178,pg2308,26.42,2023-04-12
7179,pg2309,25.65,2023-04-12
7180,pg2310,25.65,2023-04-12
7181,pg2311,25.65,2023-04-12
7182,pg2312,25.65,2023-04-12
7183,pg2401,25.65,2023-04-12
7184,pg2402,25.65,2023-04-12
7185,pg2403,25.65,2023-04-12
7186,pg2306,24.53,2023-04-13
7187,pg2307,27.33,2023-04-13
7188,pg2308,27.33,2023-04-13
7189,pg2309,27,2023-04-13
7190,pg2310,27,2023-04-13
7191,pg2311,29.44,2023-04-13
7192,pg2312,29.44,2023-04-13
7193,pg2401,29.44,2023-04-13
7194,pg2402,28.79,2023-04-13
7195,pg2403,28.79,2023-04-13
7196,pg2306,23.46,2023-04-14
7197,pg2307,23.46,2023-04-14
7198,pg2308,25.33,2023-04-14
7199,pg2309,25.33,2023-04-14
7200,pg2310,25.33,2023-04-14
7201,pg2311,25.33,2023-04-14
7202,pg2312,25.33,2023-04-14
7203,pg2401,28.26,2023-04-14
7204,pg2402,28.26,2023-04-14
7205,pg2403,28.26,2023-04-14
7206,pg2306,23.42,2023-04-17
7207,pg2307,26.82,2023-04-17
7208,pg2308,26.82,2023-04-17
7209,pg2309,25.91,2023-04-17
7210,pg2310,25.91,2023-04-17
7211,pg2311,25.91,2023-04-17
7212,pg2312,25.91,2023-04-17
7213,pg2401,25.91,2023-04-17
7214,pg2402,25.91,2023-04-17
7215,pg2403,25.91,2023-04-17
7216,pg2306,23.65,2023-04-18
7217,pg2307,24.98,2023-04-18
7218,pg2308,24.98,2023-04-18
7219,pg2309,26.72,2023-04-18
7220,pg2310,26.72,2023-04-18
7221,pg2311,26.72,2023-04-18
7222,pg2312,26.72,2023-04-18
7223,pg2401,26.72,2023-04-18
7224,pg2402,26.72,2023-04-18
7225,pg2403,26.72,2023-04-18
7226,pg2306,23.76,2023-04-19
7227,pg2307,24.41,2023-04-19
7228,pg2308,24.41,2023-04-19
7229,pg2309,25.08,2023-04-19
7230,pg2310,25.08,2023-04-19
7231,pg2311,27.76,2023-04-19
7232,pg2312,27.76,2023-04-19
7233,pg2401,27.15,2023-04-19
7234,pg2402,27.15,2023-04-19
7235,pg2403,27.15,2023-04-19
7236,pg2306,24,2023-04-20
7237,pg2307,24,2023-04-20
7238,pg2308,17.44,2023-04-20
7239,pg2309,17.44,2023-04-20
7240,pg2310,26.36,2023-04-20
7241,pg2311,26.36,2023-04-20
7242,pg2312,27.52,2023-04-20
7243,pg2401,27.52,2023-04-20
7244,pg2402,27.63,2023-04-20
7245,pg2403,27.63,2023-04-20
7246,pg2306,24.16,2023-04-21
7247,pg2307,27.6,2023-04-21
7248,pg2308,28.6,2023-04-21
7249,pg2309,28.6,2023-04-21
7250,pg2310,28.6,2023-04-21
7251,pg2311,28.6,2023-04-21
7252,pg2312,27.95,2023-04-21
7253,pg2401,27.95,2023-04-21
7254,pg2402,27.95,2023-04-21
7255,pg2403,27.86,2023-04-21
7256,pg2306,28.3,2023-04-24
7257,pg2307,32.26,2023-04-24
7258,pg2308,32.26,2023-04-24
7259,pg2309,28.27,2023-04-24
7260,pg2310,28.27,2023-04-24
7261,pg2311,28.27,2023-04-24
7262,pg2312,28.27,2023-04-24
7263,pg2401,29.41,2023-04-24
7264,pg2402,29.41,2023-04-24
7265,pg2403,29.41,2023-04-24
7266,pg2306,29.26,2023-04-25
7267,pg2307,29.96,2023-04-25
7268,pg2308,35.18,2023-04-25
7269,pg2309,27.55,2023-04-25
7270,pg2310,27.55,2023-04-25
7271,pg2311,29.28,2023-04-25
7272,pg2312,29.28,2023-04-25
7273,pg2401,29.25,2023-04-25
7274,pg2402,28.14,2023-04-25
7275,pg2403,29.2,2023-04-25
7276,pg2306,29.09,2023-04-26
7277,pg2307,28.42,2023-04-26
7278,pg2308,28.42,2023-04-26
7279,pg2309,28.3,2023-04-26
7280,pg2310,28.3,2023-04-26
7281,pg2311,28.3,2023-04-26
7282,pg2312,28.3,2023-04-26
7283,pg2401,28.09,2023-04-26
7284,pg2402,28.09,2023-04-26
7285,pg2403,28.09,2023-04-26
7286,pg2306,29.84,2023-04-27
7287,pg2307,28.3,2023-04-27
7288,pg2308,30.87,2023-04-27
7289,pg2309,30.87,2023-04-27
7290,pg2310,30.87,2023-04-27
7291,pg2311,30.87,2023-04-27
7292,pg2312,30.87,2023-04-27
7293,pg2401,30.87,2023-04-27
7294,pg2402,30.87,2023-04-27
7295,pg2403,30.87,2023-04-27
7296,pg2306,29.67,2023-04-28
7297,pg2307,27.37,2023-04-28
7298,pg2308,29.27,2023-04-28
7299,pg2309,29.27,2023-04-28
7300,pg2310,29.27,2023-04-28
7301,pg2311,29.27,2023-04-28
7302,pg2312,28.6,2023-04-28
7303,pg2401,28.6,2023-04-28
7304,pg2402,28.6,2023-04-28
7305,pg2403,28.6,2023-04-28
7306,pg2306,35.24,2023-05-04
7307,pg2307,30.76,2023-05-04
7308,pg2308,30.19,2023-05-04
7309,pg2309,30.19,2023-05-04
7310,pg2310,30.19,2023-05-04
7311,pg2311,30.19,2023-05-04
7312,pg2312,28.85,2023-05-04
7313,pg2401,28.85,2023-05-04
7314,pg2402,28.85,2023-05-04
7315,pg2403,27.52,2023-05-04
7316,pg2404,27.52,2023-05-04
7317,pg2306,31.47,2023-05-05
7318,pg2307,27.86,2023-05-05
7319,pg2308,31.63,2023-05-05
7320,pg2309,29.34,2023-05-05
7321,pg2310,29.34,2023-05-05
7322,pg2311,28.97,2023-05-05
7323,pg2312,28.97,2023-05-05
7324,pg2401,28.91,2023-05-05
7325,pg2402,28.91,2023-05-05
7326,pg2403,28.11,2023-05-05
7327,pg2404,28.11,2023-05-05
7328,pg2306,37.44,2023-05-08
7329,pg2307,29.95,2023-05-08
7330,pg2308,29.95,2023-05-08
7331,pg2309,31.6,2023-05-08
7332,pg2310,29.65,2023-05-08
7333,pg2311,29.65,2023-05-08
7334,pg2312,29.65,2023-05-08
7335,pg2401,27.79,2023-05-08
7336,pg2402,27.79,2023-05-08
7337,pg2403,27.79,2023-05-08
7338,pg2404,27.79,2023-05-08
7339,pg2306,40.84,2023-05-09
7340,pg2307,28.75,2023-05-09
7341,pg2308,28.75,2023-05-09
7342,pg2309,27.07,2023-05-09
7343,pg2310,27.07,2023-05-09
7344,pg2311,27.07,2023-05-09
7345,pg2312,27.07,2023-05-09
7346,pg2401,28.45,2023-05-09
7347,pg2402,28.45,2023-05-09
7348,pg2403,28.45,2023-05-09
7349,pg2404,28.45,2023-05-09
7350,pg2306,27.97,2023-05-10
7351,pg2307,27.97,2023-05-10
7352,pg2308,27.97,2023-05-10
7353,pg2309,27.97,2023-05-10
7354,pg2310,27.97,2023-05-10
7355,pg2311,27.97,2023-05-10
7356,pg2312,28.56,2023-05-10
