,交易日期  ,合约代码   ,昨结算    ,今开盘    ,最高价    ,最低价    ,今收盘    ,今结算    ,涨跌1     ,涨跌2     ,成交量(手),持仓量    ,增减量    ,成交额(万元),DELTA     ,隐含波动率,行权量,"window.open(""/cn/gyjys/404.htm"", ""_self"");"
514,2021-01-06,ZC105P570,6.9,6.8,7.1,5.8,6.1,5.8,-0.8,-1.1,47        ,917       ,8         ,3.0,-0.1049,31.42,0.0,
515,2021-01-06,ZC105P580,8.1,7.9,8.3,7.0,7.1,7.0,-1.0,-1.1,51        ,736       ,5         ,4.11,-0.1247,31.08,0.0,
516,2021-01-06,ZC105P590,9.8,9.5,9.9,8.4,8.6,8.5,-1.2,-1.3,248       ,813       ,31        ,22.61,-0.1465,30.76,0.0,
517,2021-01-06,ZC105P600,11.5,11.5,12.2,10.1,10.4,10.3,-1.1,-1.2,"1,718     ","5,747     ",177       ,194.99,-0.1716,30.46,0.0,
518,2021-01-06,ZC105P610,13.8,13.1,13.3,11.9,11.9,12.3,-1.9,-1.5,166       ,"1,012     ",12        ,21.3,-0.1988,30.19,0.0,
519,2021-01-06,ZC105P620,16.1,14.9,16.1,14.1,14.3,14.7,-1.8,-1.4,195       ,799       ,36        ,30.36,-0.2292,29.94,0.0,
520,2021-01-06,ZC105P630,19.1,17.8,19.0,16.9,16.9,17.4,-2.2,-1.7,90        ,678       ,-6        ,16.52,-0.2617,29.72,0.0,
521,2021-01-06,ZC105P640,22.2,21.9,22.2,20.1,20.4,20.5,-1.8,-1.7,169       ,"1,195     ",22        ,36.14,-0.2968,29.53,0.0,
522,2021-01-06,ZC105P650,26.1,24.3,26.3,23.1,23.4,24.0,-2.7,-2.1,107       ,811       ,45        ,26.63,-0.3337,29.38,0.0,
523,2021-01-06,ZC105P660,30.0,27.6,30.8,27.0,27.4,27.9,-2.6,-2.1,123       ,"1,031     ",21        ,35.21,-0.3723,29.26,0.0,
524,2021-01-06,ZC105P670,34.8,31.5,35.1,30.1,31.8,32.3,-3.0,-2.5,232       ,798       ,-149      ,75.5,-0.4118,29.19,0.0,
525,2021-01-06,ZC105P680,39.7,36.0,41.1,36.0,36.7,37.1,-3.0,-2.6,215       ,669       ,-15       ,80.02,-0.4519,29.15,0.0,
526,2021-01-06,ZC105P690,45.3,41.9,45.9,41.5,42.4,42.5,-2.9,-2.8,101       ,269       ,17        ,44.29,-0.4918,29.15,0.0,
527,2021-01-06,ZC105P700,51.2,47.3,52.4,47.2,47.5,48.2,-3.7,-3.0,77        ,467       ,2         ,37.99,-0.5313,29.2,0.0,
528,2021-01-06,ZC105P710,57.6,52.5,57.3,52.5,53.6,54.4,-4.0,-3.2,41        ,370       ,4         ,22.68,-0.5693,29.29,0.0,
529,2021-01-06,ZC105P720,64.3,0.0,0.0,0.0,0.0,61.0,-3.3,-3.3,0         ,204       ,0         ,0.0,-0.606,29.42,0.0,
530,2021-01-06,ZC105P730,71.4,71.0,71.2,67.7,67.7,67.9,-3.7,-3.5,12        ,122       ,0         ,8.51,-0.6406,29.59,0.0,
531,2021-01-06,ZC105P740,78.9,0.0,0.0,0.0,0.0,75.3,-3.6,-3.6,0         ,84        ,0         ,0.0,-0.6728,29.8,0.0,
532,2021-01-06,ZC105P750,86.5,80.0,88.0,80.0,82.0,82.9,-4.5,-3.6,7         ,49        ,0         ,5.89,-0.7035,30.05,0.0,
533,2021-01-06,ZC105P760,94.6,93.3,93.3,93.3,93.3,90.9,-1.3,-3.7,2         ,29        ,0         ,1.84,-0.7303,30.33,0.0,
534,2021-01-06,ZC105P770,102.8,0.0,0.0,0.0,0.0,99.1,-3.7,-3.7,0         ,16        ,0         ,0.0,-0.7564,30.64,0.0,
535,2021-01-06,ZC105P780,111.2,0.0,0.0,0.0,0.0,107.6,-3.6,-3.6,0         ,16        ,0         ,0.0,-0.7787,30.97,0.0,
536,2021-01-07,ZC103C500,219.2,0.0,0.0,0.0,0.0,236.0,16.8,16.8,0         ,0         ,0         ,0.0,1.0,47.23,0.0,
537,2021-01-07,ZC103C510,209.2,0.0,0.0,0.0,0.0,226.0,16.8,16.8,0         ,0         ,0         ,0.0,1.0,46.18,0.0,
538,2021-01-07,ZC103C520,199.2,0.0,0.0,0.0,0.0,216.0,16.8,16.8,0         ,0         ,0         ,0.0,1.0,45.13,0.0,
539,2021-01-07,ZC103C530,189.3,0.0,0.0,0.0,0.0,206.0,16.7,16.7,0         ,22        ,0         ,0.0,1.0,44.09,0.0,
540,2021-01-07,ZC103C540,179.3,0.0,0.0,0.0,0.0,196.0,16.7,16.7,0         ,39        ,0         ,0.0,0.9994,43.06,0.0,
541,2021-01-07,ZC103C550,169.4,0.0,0.0,0.0,0.0,186.0,16.6,16.6,0         ,50        ,0         ,0.0,0.998,42.04,0.0,
542,2021-01-07,ZC103C560,159.5,0.0,0.0,0.0,0.0,176.0,16.5,16.5,0         ,53        ,0         ,0.0,0.9962,41.02,0.0,
543,2021-01-07,ZC103C570,149.6,0.0,0.0,0.0,0.0,166.1,16.5,16.5,0         ,134       ,0         ,0.0,0.9939,40.02,0.0,
544,2021-01-07,ZC103C580,139.8,0.0,0.0,0.0,0.0,156.1,16.3,16.3,0         ,88        ,0         ,0.0,0.9909,39.03,0.0,
545,2021-01-07,ZC103C590,130.0,0.0,0.0,0.0,0.0,146.2,16.2,16.2,0         ,72        ,0         ,0.0,0.987,38.06,0.0,
546,2021-01-07,ZC103C600,120.4,0.0,0.0,0.0,0.0,136.4,16.0,16.0,0         ,251       ,0         ,0.0,0.9823,37.11,0.0,
547,2021-01-07,ZC103C610,110.7,0.0,0.0,0.0,0.0,126.5,15.8,15.8,0         ,138       ,0         ,0.0,0.9755,36.19,0.0,
548,2021-01-07,ZC103C620,101.2,0.0,0.0,0.0,0.0,116.8,15.6,15.6,0         ,291       ,0         ,0.0,0.9676,35.29,0.0,
549,2021-01-07,ZC103C630,91.9,0.0,0.0,0.0,0.0,107.1,15.2,15.2,0         ,205       ,0         ,0.0,0.9563,34.44,0.0,
550,2021-01-07,ZC103C640,82.7,96.1,96.1,96.1,96.1,97.6,13.4,14.9,1         ,236       ,1         ,0.96,0.942,33.64,0.0,
551,2021-01-07,ZC103C650,73.8,0.0,0.0,0.0,0.0,88.1,14.3,14.3,0         ,199       ,0         ,0.0,0.9243,32.91,0.0,
552,2021-01-07,ZC103C660,65.3,73.8,78.4,73.8,78.4,79.0,13.1,13.7,6         ,213       ,-6        ,4.65,0.9005,32.25,0.0,
553,2021-01-07,ZC103C670,57.1,0.0,0.0,0.0,0.0,70.1,13.0,13.0,0         ,149       ,0         ,0.0,0.8705,31.68,0.0,
554,2021-01-07,ZC103C680,49.4,54.5,65.6,54.0,65.4,61.6,16.0,12.2,51        ,187       ,-16       ,30.74,0.834,31.22,0.0,
555,2021-01-07,ZC103C690,42.4,50.4,60.5,47.9,60.2,53.5,17.8,11.1,75        ,137       ,-23       ,40.88,0.7903,30.88,0.0,
556,2021-01-07,ZC103C700,36.0,39.7,52.7,39.7,50.5,45.9,14.5,9.9,138       ,526       ,-28       ,66.27,0.7392,30.7,0.0,
557,2021-01-07,ZC103C710,30.3,33.8,45.4,33.7,45.4,39.2,15.1,8.9,142       ,217       ,-26       ,56.43,0.6808,30.66,0.0,
558,2021-01-07,ZC103C720,25.3,28.5,38.7,27.8,38.7,33.1,13.4,7.8,242       ,302       ,-31       ,80.61,0.6183,30.8,0.0,
559,2021-01-07,ZC103C730,21.2,24.4,33.0,23.9,32.0,27.8,10.8,6.6,301       ,270       ,29        ,81.65,0.5541,31.1,0.0,
560,2021-01-07,ZC103C740,17.8,20.2,28.0,19.9,27.3,23.3,9.5,5.5,457       ,330       ,-10       ,108.6,0.4909,31.56,0.0,
561,2021-01-07,ZC103C750,14.9,18.0,24.1,16.2,23.8,19.5,8.9,4.6,871       ,859       ,173       ,176.83,0.4307,32.17,0.0,
562,2021-01-07,ZC103C760,12.5,14.0,30.6,13.5,19.8,16.4,7.3,3.9,384       ,405       ,48        ,65.77,0.3758,32.91,0.0,
563,2021-01-07,ZC103C770,10.6,12.0,17.1,11.3,16.6,13.9,6.0,3.3,636       ,577       ,-40       ,88.36,0.3272,33.75,0.0,
564,2021-01-07,ZC103C780,8.9,10.0,14.7,9.4,14.3,11.7,5.4,2.8,"2,004     ","1,293     ",105       ,238.94,0.2835,34.68,0.0,
565,2021-01-07,ZC103P500,0.1,0.4,0.4,0.2,0.3,0.1,0.2,0.0,93        ,501       ,-20       ,0.28,-0.0009,47.23,0.0,
566,2021-01-07,ZC103P510,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.0,50        ,300       ,29        ,0.14,-0.0013,46.18,0.0,
567,2021-01-07,ZC103P520,0.2,0.4,0.4,0.4,0.4,0.1,0.2,-0.1,26        ,318       ,0         ,0.1,-0.0018,45.13,0.0,
568,2021-01-07,ZC103P530,0.2,0.0,0.0,0.0,0.0,0.1,-0.1,-0.1,0         ,264       ,0         ,0.0,-0.0024,44.09,0.0,
569,2021-01-07,ZC103P540,0.3,0.5,0.5,0.4,0.4,0.1,0.1,-0.2,87        ,412       ,-48       ,0.35,-0.0032,43.06,0.0,
570,2021-01-07,ZC103P550,0.4,3.9,3.9,0.2,0.4,0.1,0.0,-0.3,19        ,339       ,7         ,0.09,-0.0044,42.04,0.0,
571,2021-01-07,ZC103P560,0.5,0.5,0.6,0.5,0.5,0.2,0.0,-0.3,42        ,255       ,5         ,0.2,-0.0059,41.02,0.0,
572,2021-01-07,ZC103P570,0.6,0.1,0.7,0.1,0.5,0.2,-0.1,-0.4,18        ,275       ,-10       ,0.1,-0.0079,40.02,0.0,
573,2021-01-07,ZC103P580,0.8,0.9,0.9,0.9,0.9,0.3,0.1,-0.5,10        ,679       ,10        ,0.09,-0.0105,39.03,0.0,
574,2021-01-07,ZC103P590,1.0,0.7,1.0,0.5,0.8,0.4,-0.2,-0.6,97        ,784       ,-5        ,0.69,-0.014,38.06,0.0,
575,2021-01-07,ZC103P600,1.3,1.5,1.5,0.8,1.0,0.5,-0.3,-0.8,411       ,"1,862     ",91        ,4.41,-0.0184,37.11,0.0,
576,2021-01-07,ZC103P610,1.7,1.1,1.2,0.7,0.8,0.7,-0.9,-1.0,97        ,482       ,22        ,0.92,-0.0249,36.19,0.0,
577,2021-01-07,ZC103P620,2.2,1.5,1.6,0.9,0.9,0.9,-1.3,-1.3,414       ,516       ,119       ,5.11,-0.0325,35.29,0.0,
578,2021-01-07,ZC103P630,2.9,1.9,2.0,1.2,1.2,1.3,-1.7,-1.6,349       ,551       ,115       ,5.69,-0.0434,34.44,0.0,
579,2021-01-07,ZC103P640,3.6,2.7,2.7,1.5,1.6,1.7,-2.0,-1.9,523       ,675       ,112       ,10.94,-0.0574,33.64,0.0,
580,2021-01-07,ZC103P650,4.8,3.4,3.4,1.8,2.0,2.3,-2.8,-2.5,684       ,852       ,177       ,18.76,-0.0748,32.91,0.0,
581,2021-01-07,ZC103P660,6.2,4.2,4.4,2.3,2.7,3.1,-3.5,-3.1,574       ,477       ,-62       ,19.45,-0.0984,32.25,0.0,
582,2021-01-07,ZC103P670,8.0,5.1,5.6,3.0,3.4,4.2,-4.6,-3.8,360       ,609       ,-14       ,16.23,-0.1281,31.68,0.0,
583,2021-01-07,ZC103P680,10.3,7.5,7.5,4.0,4.2,5.7,-6.1,-4.6,742       ,"1,080     ",286       ,41.08,-0.1644,31.22,0.0,
584,2021-01-07,ZC103P690,13.2,9.4,9.7,5.5,5.7,7.6,-7.5,-5.6,997       ,970       ,445       ,74.11,-0.2079,30.88,0.0,
585,2021-01-07,ZC103P700,16.8,13.3,13.3,7.5,7.9,10.0,-8.9,-6.8,957       ,886       ,352       ,94.48,-0.2588,30.7,0.0,
586,2021-01-07,ZC103P710,21.1,17.1,17.1,10.2,10.2,13.2,-10.9,-7.9,504       ,479       ,191       ,65.05,-0.3172,30.66,0.0,
587,2021-01-07,ZC103P720,26.1,21.5,21.6,13.6,14.0,17.2,-12.1,-8.9,298       ,363       ,92        ,50.73,-0.3796,30.8,0.0,
588,2021-01-07,ZC103P730,32.0,27.0,27.0,17.7,18.8,21.9,-13.2,-10.1,191       ,294       ,65        ,40.14,-0.4437,31.1,0.0,
589,2021-01-07,ZC103P740,38.5,33.4,33.4,22.5,23.1,27.3,-15.4,-11.2,121       ,228       ,20        ,31.5,-0.5069,31.56,0.0,
590,2021-01-07,ZC103P750,45.6,38.6,39.9,28.2,30.1,33.4,-15.5,-12.2,87        ,196       ,58        ,29.56,-0.5672,32.17,0.0,
591,2021-01-07,ZC103P760,53.2,44.1,46.4,35.0,35.0,40.3,-18.2,-12.9,147       ,187       ,104       ,61.12,-0.6221,32.91,0.0,
592,2021-01-07,ZC103P770,61.3,0.0,0.0,0.0,0.0,47.8,-13.5,-13.5,0         ,10        ,0         ,0.0,-0.6708,33.75,0.0,
593,2021-01-07,ZC103P780,69.6,48.5,48.5,48.5,48.5,55.6,-21.1,-14.0,4         ,8         ,4         ,1.94,-0.7146,34.68,0.0,
594,2021-01-07,ZC104C640,66.5,70.7,70.7,70.7,70.7,74.7,4.2,8.2,4         ,4         ,4         ,2.83,0.8281,28.67,0.0,
595,2021-01-07,ZC104C650,59.3,62.8,62.8,62.8,62.8,66.7,3.5,7.4,4         ,4         ,4         ,2.51,0.7921,28.48,0.0,
596,2021-01-07,ZC104C660,52.7,54.7,57.8,54.7,57.8,59.2,5.1,6.5,7         ,7         ,7         ,3.92,0.7516,28.29,0.0,
597,2021-01-07,ZC104C670,46.5,47.8,50.3,47.8,50.3,52.1,3.8,5.6,8         ,8         ,8         ,3.92,0.7071,28.11,0.0,
598,2021-01-07,ZC104C680,40.8,41.4,43.9,41.4,43.9,45.5,3.1,4.7,8         ,8         ,8         ,3.41,0.66,27.92,0.0,
599,2021-01-07,ZC104C690,35.6,35.7,38.2,35.7,38.2,39.3,2.6,3.7,8         ,8         ,8         ,2.96,0.6099,27.74,0.0,
600,2021-01-07,ZC104C700,30.9,29.8,42.4,29.8,42.4,33.8,11.5,2.9,9         ,9         ,9         ,2.91,0.558,27.56,0.0,
601,2021-01-07,ZC104C710,26.5,25.2,27.6,25.2,27.6,28.8,1.1,2.3,8         ,8         ,8         ,2.11,0.5054,27.53,0.0,
602,2021-01-07,ZC104C720,22.8,20.9,23.2,20.9,23.2,24.8,0.4,2.0,8         ,8         ,8         ,1.76,0.4545,27.91,0.0,
603,2021-01-07,ZC104C730,19.3,17.5,19.7,17.5,19.7,21.4,0.4,2.1,20        ,12        ,12        ,3.85,0.4067,28.28,0.0,
604,2021-01-07,ZC104C740,16.4,14.6,16.6,14.6,16.6,18.2,0.2,1.8,8         ,8         ,8         ,1.25,0.361,28.64,0.0,
605,2021-01-07,ZC104C750,13.8,11.7,14.0,11.7,14.0,15.7,0.2,1.9,8         ,8         ,8         ,1.03,0.3201,28.99,0.0,
606,2021-01-07,ZC104C760,11.5,9.7,17.2,9.7,17.1,13.3,5.6,1.8,101       ,101       ,101       ,14.34,0.2816,29.33,0.0,
607,2021-01-07,ZC104P640,11.7,7.0,9.3,6.4,6.8,7.5,-4.9,-4.2,56        ,46        ,46        ,4.33,-0.1689,28.67,0.0,
608,2021-01-07,ZC104P650,14.5,9.0,9.9,8.3,8.3,9.5,-6.2,-5.0,17        ,17        ,17        ,1.52,-0.2045,28.48,0.0,
609,2021-01-07,ZC104P660,17.8,11.6,12.5,10.3,10.3,11.9,-7.5,-5.9,14        ,11        ,11        ,1.59,-0.2447,28.29,0.0,
610,2021-01-07,ZC104P670,21.7,15.0,16.0,12.9,12.9,14.9,-8.8,-6.8,11        ,11        ,11        ,1.63,-0.289,28.11,0.0,
611,2021-01-07,ZC104P680,25.8,18.6,19.6,16.1,16.1,18.2,-9.7,-7.6,11        ,11        ,11        ,2.01,-0.3359,27.92,0.0,
612,2021-01-07,ZC104P690,30.6,22.8,23.8,19.5,19.5,22.0,-11.1,-8.6,14        ,14        ,14        ,3.04,-0.3859,27.74,0.0,
613,2021-01-07,ZC104P700,35.9,27.9,28.9,27.9,28.9,26.4,-7.0,-9.5,8         ,8         ,8         ,2.27,-0.4377,27.56,0.0,
614,2021-01-07,ZC104P710,41.5,33.3,34.2,33.3,34.2,31.4,-7.3,-10.1,8         ,8         ,8         ,2.7,-0.4903,27.53,0.0,
615,2021-01-07,ZC104P720,47.7,40.0,40.8,40.0,40.8,37.4,-6.9,-10.3,8         ,8         ,8         ,3.23,-0.5412,27.91,0.0,
616,2021-01-07,ZC104P730,54.1,46.5,47.2,46.5,47.2,43.9,-6.9,-10.2,8         ,8         ,8         ,3.75,-0.5891,28.28,0.0,
617,2021-01-07,ZC104P740,61.2,53.5,54.1,53.5,54.1,50.7,-7.1,-10.5,8         ,8         ,8         ,4.3,-0.635,28.64,0.0,
618,2021-01-07,ZC104P750,68.5,61.7,62.1,61.7,62.1,58.1,-6.4,-10.4,8         ,8         ,8         ,4.95,-0.676,28.99,0.0,
619,2021-01-07,ZC104P760,76.3,69.6,69.8,69.6,69.8,65.7,-6.5,-10.6,5         ,5         ,5         ,3.48,-0.7148,29.33,0.0,
620,2021-01-07,ZC105C500,184.6,0.0,0.0,0.0,0.0,195.3,10.7,10.7,0         ,4         ,0         ,0.0,0.9784,35.57,0.0,
621,2021-01-07,ZC105C510,174.9,0.0,0.0,0.0,0.0,185.6,10.7,10.7,0         ,0         ,0         ,0.0,0.9725,35.02,0.0,
622,2021-01-07,ZC105C520,165.3,0.0,0.0,0.0,0.0,175.9,10.6,10.6,0         ,0         ,0         ,0.0,0.9647,34.48,0.0,
623,2021-01-07,ZC105C530,155.8,0.0,0.0,0.0,0.0,166.3,10.5,10.5,0         ,3         ,0         ,0.0,0.9568,33.94,0.0,
624,2021-01-07,ZC105C540,146.4,0.0,0.0,0.0,0.0,156.8,10.4,10.4,0         ,3         ,0         ,0.0,0.9466,33.42,0.0,
625,2021-01-07,ZC105C550,137.1,0.0,0.0,0.0,0.0,147.4,10.3,10.3,0         ,17        ,0         ,0.0,0.9356,32.91,0.0,
626,2021-01-07,ZC105C560,128.1,140.0,140.0,140.0,140.0,138.2,11.9,10.1,1         ,79        ,-1        ,1.4,0.9224,32.41,0.0,
627,2021-01-07,ZC105C570,119.1,140.0,140.0,140.0,140.0,129.0,20.9,9.9,1         ,23        ,0         ,1.4,0.9076,31.93,0.0,
628,2021-01-07,ZC105C580,110.4,0.0,0.0,0.0,0.0,120.1,9.7,9.7,0         ,53        ,0         ,0.0,0.8908,31.46,0.0,
629,2021-01-07,ZC105C590,101.9,0.0,0.0,0.0,0.0,111.3,9.4,9.4,0         ,88        ,0         ,0.0,0.8712,31.01,0.0,
630,2021-01-07,ZC105C600,93.8,0.0,0.0,0.0,0.0,102.7,8.9,8.9,0         ,47        ,0         ,0.0,0.85,30.58,0.0,
631,2021-01-07,ZC105C610,85.8,0.0,0.0,0.0,0.0,94.4,8.6,8.6,0         ,142       ,0         ,0.0,0.8252,30.17,0.0,
632,2021-01-07,ZC105C620,78.3,83.3,87.0,83.3,84.1,86.3,5.8,8.0,12        ,141       ,-12       ,10.04,0.7988,29.78,0.0,
633,2021-01-07,ZC105C630,71.0,79.9,79.9,79.9,79.9,78.6,8.9,7.6,6         ,165       ,-6        ,4.79,0.7685,29.42,0.0,
634,2021-01-07,ZC105C640,64.2,69.6,72.0,68.3,72.0,71.2,7.8,7.0,57        ,256       ,-7        ,39.24,0.7366,29.09,0.0,
635,2021-01-07,ZC105C650,57.7,61.5,71.0,57.0,71.0,64.2,13.3,6.5,115       ,388       ,-22       ,72.18,0.7013,28.8,0.0,
636,2021-01-07,ZC105C660,51.7,53.7,65.0,53.7,65.0,57.6,13.3,5.9,49        ,298       ,-14       ,28.44,0.6644,28.55,0.0,
637,2021-01-07,ZC105C670,46.2,47.9,56.8,46.0,56.8,51.4,10.6,5.2,177       ,463       ,-51       ,90.21,0.6252,28.35,0.0,
638,2021-01-07,ZC105C680,41.1,41.0,52.6,38.9,52.6,45.7,11.5,4.6,195       ,480       ,5         ,88.5,0.585,28.2,0.0,
639,2021-01-07,ZC105C690,36.5,37.3,47.3,34.8,47.3,40.5,10.8,4.0,242       ,325       ,-28       ,96.64,0.5438,28.11,0.0,
640,2021-01-07,ZC105C700,32.3,31.0,42.3,30.1,42.3,35.8,10.0,3.5,469       ,763       ,7         ,164.52,0.5028,28.1,0.0,
641,2021-01-07,ZC105C710,28.6,30.7,36.8,28.2,36.8,31.6,8.2,3.0,258       ,522       ,-36       ,83.83,0.4623,28.17,0.0,
642,2021-01-07,ZC105C720,25.2,25.1,34.0,24.7,34.0,27.9,8.8,2.7,189       ,555       ,-56       ,57.61,0.4236,28.33,0.0,
643,2021-01-07,ZC105C730,22.2,23.6,28.9,21.7,28.9,24.8,6.7,2.6,171       ,320       ,-18       ,42.34,0.3869,28.59,0.0,
644,2021-01-07,ZC105C740,19.7,19.5,26.3,17.8,26.3,22.0,6.6,2.3,951       ,"1,340     ",-8        ,211.79,0.3532,28.96,0.0,
645,2021-01-07,ZC105C750,17.3,17.2,23.0,15.8,23.0,19.9,5.7,2.6,303       ,358       ,17        ,56.85,0.323,29.47,0.0,
646,2021-01-07,ZC105C760,15.4,15.2,19.9,13.7,19.9,17.9,4.5,2.5,305       ,542       ,-86       ,53.07,0.2951,30.1,0.0,
647,2021-01-07,ZC105C770,13.6,13.2,18.0,12.4,17.8,16.5,4.2,2.9,266       ,668       ,41        ,37.66,0.2729,30.88,0.0,
648,2021-01-07,ZC105C780,12.2,11.5,16.3,10.6,16.3,15.4,4.1,3.2,"1,289     ","1,674     ",303       ,170.67,0.2531,31.8,0.0,
649,2021-01-07,ZC105P500,1.3,2.3,2.6,1.9,2.1,1.2,0.8,-0.1,285       ,"1,645     ",-82       ,6.16,-0.0245,35.57,0.0,
650,2021-01-07,ZC105P510,1.6,2.4,2.4,2.0,2.3,1.5,0.7,-0.1,51        ,119       ,-11       ,1.14,-0.0295,35.02,0.0,
651,2021-01-07,ZC105P520,2.0,2.7,2.7,2.1,2.4,1.8,0.4,-0.2,39        ,140       ,4         ,0.93,-0.0364,34.48,0.0,
652,2021-01-07,ZC105P530,2.5,3.1,3.1,2.8,2.8,2.2,0.3,-0.3,17        ,308       ,1         ,0.52,-0.0435,33.94,0.0,
653,2021-01-07,ZC105P540,3.1,3.4,3.4,2.8,3.2,2.8,0.1,-0.3,18        ,300       ,8         ,0.59,-0.053,33.42,0.0,
654,2021-01-07,ZC105P550,3.8,4.2,4.2,3.4,3.6,3.3,-0.2,-0.5,110       ,"1,628     ",27        ,4.05,-0.0633,32.91,0.0,
655,2021-01-07,ZC105P560,4.7,4.6,5.0,3.8,4.0,4.1,-0.7,-0.6,128       ,615       ,-1        ,5.66,-0.0757,32.41,0.0,
656,2021-01-07,ZC105P570,5.8,5.4,5.8,4.5,4.8,4.9,-1.0,-0.9,209       ,898       ,-19       ,10.79,-0.0899,31.93,0.0,
657,2021-01-07,ZC105P580,7.0,6.6,7.2,5.5,5.8,5.9,-1.2,-1.1,346       ,779       ,43        ,21.86,-0.1061,31.46,0.0,
658,2021-01-07,ZC105P590,8.5,8.0,8.3,6.5,6.8,7.1,-1.7,-1.4,391       ,832       ,19        ,28.15,-0.125,31.01,0.0,
659,2021-01-07,ZC105P600,10.3,10.0,10.5,8.0,8.3,8.5,-2.0,-1.8,"2,373     ","6,643     ",896       ,211.3,-0.1458,30.58,0.0,
660,2021-01-07,ZC105P610,12.3,10.7,11.6,9.0,9.0,10.2,-3.3,-2.1,377       ,"1,138     ",126       ,37.71,-0.17,30.17,0.0,
661,2021-01-07,ZC105P620,14.7,13.1,13.7,10.5,10.5,12.0,-4.2,-2.7,315       ,916       ,117       ,37.89,-0.1961,29.78,0.0,
662,2021-01-07,ZC105P630,17.4,15.7,16.6,12.7,12.9,14.3,-4.5,-3.1,350       ,836       ,158       ,48.99,-0.2259,29.42,0.0,
663,2021-01-07,ZC105P640,20.5,18.5,19.3,14.5,15.1,16.7,-5.4,-3.8,659       ,"1,325     ",130       ,108.71,-0.2575,29.09,0.0,
664,2021-01-07,ZC105P650,24.0,21.4,22.5,17.5,17.5,19.7,-6.5,-4.3,423       ,841       ,30        ,83.78,-0.2925,28.8,0.0,
665,2021-01-07,ZC105P660,27.9,25.8,26.5,20.1,20.1,23.0,-7.8,-4.9,460       ,"1,104     ",73        ,108.59,-0.3291,28.55,0.0,
666,2021-01-07,ZC105P670,32.3,29.3,30.5,23.9,24.0,26.8,-8.3,-5.5,259       ,810       ,12        ,70.64,-0.3681,28.35,0.0,
667,2021-01-07,ZC105P680,37.1,34.3,35.8,28.0,28.0,31.0,-9.1,-6.1,307       ,786       ,117       ,97.52,-0.4083,28.2,0.0,
668,2021-01-07,ZC105P690,42.5,39.7,41.2,32.3,32.3,35.7,-10.2,-6.8,360       ,305       ,36        ,131.28,-0.4494,28.11,0.0,
669,2021-01-07,ZC105P700,48.2,45.7,47.0,37.0,37.0,41.0,-11.2,-7.2,191       ,583       ,116       ,78.04,-0.4904,28.1,0.0,
670,2021-01-07,ZC105P710,54.4,49.6,52.2,42.3,42.3,46.7,-12.1,-7.7,151       ,405       ,35        ,69.96,-0.5309,28.17,0.0,
671,2021-01-07,ZC105P720,61.0,58.5,59.4,48.8,48.8,53.0,-12.2,-8.0,82        ,240       ,36        ,42.78,-0.5697,28.33,0.0,
672,2021-01-07,ZC105P730,67.9,64.7,65.1,60.0,60.0,59.7,-7.9,-8.2,16        ,118       ,-4        ,9.7,-0.6066,28.59,0.0,
673,2021-01-07,ZC105P740,75.3,67.0,67.6,60.7,60.7,66.9,-14.6,-8.4,30        ,85        ,1         ,19.93,-0.6406,28.96,0.0,
674,2021-01-07,ZC105P750,82.9,78.7,78.7,68.5,68.5,74.7,-14.4,-8.2,14        ,48        ,-1        ,10.56,-0.671,29.47,0.0,
675,2021-01-07,ZC105P760,90.9,82.9,83.6,78.9,78.9,82.6,-12.0,-8.3,23        ,25        ,-4        ,18.89,-0.6991,30.1,0.0,
676,2021-01-07,ZC105P770,99.1,0.0,0.0,0.0,0.0,91.3,-7.8,-7.8,0         ,16        ,0         ,0.0,-0.7216,30.88,0.0,
677,2021-01-07,ZC105P780,107.6,102.4,102.4,96.0,96.0,100.1,-11.6,-7.5,5         ,16        ,0         ,4.98,-0.7416,31.8,0.0,
678,2021-01-08,ZC103C500,236.0,0.0,0.0,0.0,0.0,253.2,17.2,17.2,0         ,0         ,0         ,0.0,1.0,53.47,0.0,
679,2021-01-08,ZC103C510,226.0,0.0,0.0,0.0,0.0,243.2,17.2,17.2,0         ,0         ,0         ,0.0,1.0,52.4,0.0,
680,2021-01-08,ZC103C520,216.0,0.0,0.0,0.0,0.0,233.2,17.2,17.2,0         ,0         ,0         ,0.0,0.9998,51.32,0.0,
681,2021-01-08,ZC103C530,206.0,0.0,0.0,0.0,0.0,223.2,17.2,17.2,0         ,12        ,-10       ,0.0,0.9992,50.25,10.0,
682,2021-01-08,ZC103C540,196.0,0.0,0.0,0.0,0.0,213.2,17.2,17.2,0         ,29        ,-10       ,0.0,0.9977,49.18,10.0,
683,2021-01-08,ZC103C550,186.0,0.0,0.0,0.0,0.0,203.2,17.2,17.2,0         ,40        ,-10       ,0.0,0.9962,48.11,10.0,
684,2021-01-08,ZC103C560,176.0,0.0,0.0,0.0,0.0,193.3,17.3,17.3,0         ,43        ,-10       ,0.0,0.9942,47.05,10.0,
685,2021-01-08,ZC103C570,166.1,0.0,0.0,0.0,0.0,183.4,17.3,17.3,0         ,73        ,-61       ,0.0,0.9918,45.98,61.0,
686,2021-01-08,ZC103C580,156.1,0.0,0.0,0.0,0.0,173.4,17.3,17.3,0         ,88        ,0         ,0.0,0.989,44.92,0.0,
