,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
3882,al2312                        ,89811,62774,-2031,3073.3415,16,0.11227,2023-11-09
3883,al2401                        ,23402,35710,998,834.458,0,0.106645,2023-11-09
3884,al2402                        ,227,3110,2,11.0645,0,0.099953,2023-11-09
3885,al2403                        ,270,1648,79,21.477,0,0.107067,2023-11-09
3886,小计,113710,103242,-952,3940.341,16,,2023-11-09
3887,al2312                        ,82053,63715,941,2594.946,0,0.109508,2023-11-10
3888,al2401                        ,29928,35515,-195,1155.083,0,0.106137,2023-11-10
3889,al2402                        ,645,3379,269,25.4925,0,0.103664,2023-11-10
3890,al2403                        ,236,1741,93,13.688,0,0.107185,2023-11-10
3891,小计,112862,104350,1108,3789.2095,0,,2023-11-10
3892,al2312                        ,110916,62067,-1648,4479.315,5,0.113789,2023-11-13
3893,al2401                        ,39145,36419,904,1527.756,0,0.102009,2023-11-13
3894,al2402                        ,1959,4072,693,186.481,0,0.095739,2023-11-13
3895,al2403                        ,513,1910,169,71.6755,0,0.103766,2023-11-13
3896,小计,152533,104468,118,6265.2275,5,,2023-11-13
3897,al2312                        ,77101,62490,423,2538.1755,15,0.101981,2023-11-14
3898,al2401                        ,27675,36152,-267,966.5685,0,0.101533,2023-11-14
3899,al2402                        ,895,4312,240,64.143,0,0.097174,2023-11-14
3900,al2403                        ,345,2040,130,24.9005,0,0.102193,2023-11-14
3901,小计,106016,104994,526,3593.7875,15,,2023-11-14
3902,al2312                        ,101645,62960,470,3083.722,0,0.106052,2023-11-15
3903,al2401                        ,26408,37156,1004,1180.7435,0,0.098318,2023-11-15
3904,al2402                        ,1522,4893,581,140.7065,0,0.095192,2023-11-15
3905,al2403                        ,280,2017,-23,36.083,0,0.105339,2023-11-15
3906,小计,129855,107026,2032,4441.255,0,,2023-11-15
3907,al2312                        ,91515,65445,2485,2840.646,41,0.115463,2023-11-16
3908,al2401                        ,20321,37464,308,856.37,224,0.099171,2023-11-16
3909,al2402                        ,4934,6063,1170,219.32,10,0.101592,2023-11-16
3910,al2403                        ,387,2041,24,17.7025,6,0.104565,2023-11-16
3911,小计,117157,111013,3987,3934.0385,281,,2023-11-16
3912,al2312                        ,120918,64713,-732,3381.9045,7,0.108844,2023-11-17
3913,al2401                        ,32422,39275,1811,1403.692,0,0.098043,2023-11-17
3914,al2402                        ,7967,7641,1578,378.44,0,0.100218,2023-11-17
3915,al2403                        ,261,2095,54,18.8425,0,0.103959,2023-11-17
3916,小计,161568,113724,2711,5182.879,7,,2023-11-17
3917,al2312                        ,104192,64457,-256,2567.2115,19,0.131096,2023-11-20
3918,al2401                        ,37454,40480,1205,1569.9725,0,0.099045,2023-11-20
3919,al2402                        ,5831,8360,719,365.959,0,0.100858,2023-11-20
3920,al2403                        ,542,2286,191,22.7135,0,0.107157,2023-11-20
3921,小计,148019,115583,1859,4525.8565,19,,2023-11-20
3922,al2312                        ,98251,64350,-107,2088.8275,0,0.130721,2023-11-21
3923,al2401                        ,43270,43265,2785,1714.291,0,0.101441,2023-11-21
3924,al2402                        ,6105,8927,567,341.592,0,0.099653,2023-11-21
3925,al2403                        ,426,2409,123,38.682,0,0.101924,2023-11-21
3926,小计,148052,118951,3368,4183.3925,0,,2023-11-21
3927,al2312                        ,107127,62248,-2102,2314.6585,0,0.122185,2023-11-22
3928,al2401                        ,67646,46867,3602,3011.575,0,0.101475,2023-11-22
3929,al2402                        ,10814,9958,1031,664.112,0,0.101124,2023-11-22
3930,al2403                        ,401,2419,10,53.88,0,0.109391,2023-11-22
3931,小计,185988,121492,2541,6044.2255,0,,2023-11-22
3932,al2312                        ,97989,64000,1752,1469.2705,137,0.113993,2023-11-23
3933,al2401                        ,68039,47106,239,2659.7665,0,0.100601,2023-11-23
3934,al2402                        ,12250,11257,1299,393.275,0,0.103354,2023-11-23
3935,al2403                        ,257,2416,-3,14.325,0,0.110314,2023-11-23
3936,小计,178535,124779,3287,4536.637,137,,2023-11-23
3937,al2312                        ,73090,0,-64000,782.759,10022,0.080262,2023-11-24
3938,al2401                        ,42271,48776,1670,2169.778,0,0.096091,2023-11-24
3939,al2402                        ,12187,11903,646,417.9895,0,0.100468,2023-11-24
3940,al2403                        ,393,2511,95,14.178,0,0.110138,2023-11-24
3941,小计,127941,63190,-61589,3384.7045,10022,,2023-11-24
3942,al2401                        ,97114,51713,2937,4018.581,0,0.097796,2023-11-27
3943,al2402                        ,16431,12924,1021,761.6335,0,0.099513,2023-11-27
3944,al2403                        ,397,2618,107,23.668,0,0.108201,2023-11-27
3945,小计,113942,67255,4065,4803.8825,0,,2023-11-27
3946,al2401                        ,74144,50415,-1298,3141.7955,0,0.09712,2023-11-28
3947,al2402                        ,17855,14667,1743,838.475,0,0.100752,2023-11-28
3948,al2403                        ,385,2722,104,30.08,0,0.108657,2023-11-28
3949,小计,92384,67804,549,4010.3505,0,,2023-11-28
3950,al2401                        ,113932,48994,-1421,5622.36,0,0.103424,2023-11-29
3951,al2402                        ,32053,19174,4507,1701.987,0,0.102719,2023-11-29
3952,al2403                        ,439,2878,156,59.4225,0,0.096437,2023-11-29
3953,al2404                        ,778,479,479,88.191,0,0.100479,2023-11-29
3954,小计,147202,71525,3721,7471.9605,0,,2023-11-29
3955,al2401                        ,62664,50391,1397,2939.94,0,0.102944,2023-11-30
3956,al2402                        ,13721,19514,340,672.857,0,0.105992,2023-11-30
3957,al2403                        ,455,2848,-30,24.653,0,0.109109,2023-11-30
3958,al2404                        ,744,824,345,29.6785,0,0.105035,2023-11-30
3959,小计,77584,73577,2052,3667.1285,0,,2023-11-30
3960,al2401                        ,74940,50742,351,3037.5925,40,0.102767,2023-12-01
3961,al2402                        ,19129,19122,-392,911.6995,0,0.106384,2023-12-01
3962,al2403                        ,234,2968,120,19.7865,0,0.101054,2023-12-01
3963,al2404                        ,328,968,144,8.277,0,0.108539,2023-12-01
3964,小计,94631,73800,223,3977.3555,40,,2023-12-01
3965,al2401                        ,67282,54694,3952,2446.657,10,0.100198,2023-12-04
3966,al2402                        ,14941,19429,307,617.525,0,0.10816,2023-12-04
3967,al2403                        ,342,2922,-46,24.4175,0,0.103213,2023-12-04
3968,al2404                        ,280,1072,104,22.8195,0,0.100417,2023-12-04
3969,小计,82845,78117,4317,3111.419,10,,2023-12-04
3970,al2401                        ,103645,55010,316,4931.2585,33,0.110377,2023-12-05
3971,al2402                        ,26276,20946,1517,1463.633,0,0.108154,2023-12-05
3972,al2403                        ,261,3010,88,13.2445,0,0.111522,2023-12-05
3973,al2404                        ,284,1121,49,19.217,0,0.108406,2023-12-05
3974,小计,130466,80087,1970,6427.353,33,,2023-12-05
3975,al2401                        ,72976,57529,2519,3049.2825,185,0.114775,2023-12-06
3976,al2402                        ,17729,21542,596,1099.1715,0,0.110013,2023-12-06
3977,al2403                        ,605,2893,-117,46.2965,0,0.110492,2023-12-06
3978,al2404                        ,535,1346,225,17.3935,0,0.117481,2023-12-06
3979,小计,91845,83310,3223,4212.144,185,,2023-12-06
3980,al2401                        ,71838,60394,2865,2491.4415,0,0.118506,2023-12-07
3981,al2402                        ,15398,23333,1791,545.416,0,0.119551,2023-12-07
3982,al2403                        ,296,2998,105,14.517,0,0.109227,2023-12-07
3983,al2404                        ,217,1453,107,13.219,0,0.104164,2023-12-07
3984,小计,87749,88178,4868,3064.5935,0,,2023-12-07
3985,al2401                        ,101739,62326,1932,3962.079,2,0.119738,2023-12-08
3986,al2402                        ,19840,24297,964,720.9475,0,0.115307,2023-12-08
3987,al2403                        ,239,3022,24,19.3355,0,0.103022,2023-12-08
3988,al2404                        ,623,1600,147,31.6285,0,0.114525,2023-12-08
3989,小计,122441,91245,3067,4733.9905,2,,2023-12-08
3990,al2401                        ,113140,61947,-379,4289.3665,163,0.125503,2023-12-11
3991,al2402                        ,21550,27625,3328,1023.967,0,0.114046,2023-12-11
3992,al2403                        ,248,3046,24,26.2265,0,0.105871,2023-12-11
3993,al2404                        ,170,1645,45,15.668,0,0.104194,2023-12-11
3994,al2405                        ,530,244,244,35.981,0,0.107754,2023-12-11
3995,小计,135638,94507,3262,5391.209,163,,2023-12-11
3996,al2401                        ,57169,63201,1254,1891.814,13,0.117712,2023-12-12
3997,al2402                        ,9655,27835,210,352.965,0,0.11754,2023-12-12
3998,al2403                        ,373,3024,-22,32.9415,0,0.111465,2023-12-12
3999,al2404                        ,376,1593,-52,32.3275,0,0.114811,2023-12-12
4000,al2405                        ,473,412,168,36.408,0,0.10686,2023-12-12
4001,小计,68046,96065,1558,2346.456,13,,2023-12-12
4002,al2401                        ,101380,65114,1913,3674.399,1,0.123266,2023-12-13
4003,al2402                        ,14377,28221,386,491.0395,0,0.116457,2023-12-13
4004,al2403                        ,219,3043,19,22.468,0,0.106047,2023-12-13
4005,al2404                        ,158,1635,42,8.9855,0,0.113358,2023-12-13
4006,al2405                        ,366,526,114,18.179,0,0.108427,2023-12-13
4007,小计,116500,98539,2474,4215.071,1,,2023-12-13
4008,al2401                        ,97359,65539,425,3123.398,0,0.11371,2023-12-14
4009,al2402                        ,19417,29469,1248,659.3295,0,0.114576,2023-12-14
4010,al2403                        ,354,3170,127,25.702,0,0.106697,2023-12-14
4011,al2404                        ,86,1649,14,9.7865,0,0.100093,2023-12-14
4012,al2405                        ,570,677,151,32.1485,0,0.110136,2023-12-14
4013,小计,117786,100504,1965,3850.3645,0,,2023-12-14
4014,al2401                        ,123778,71065,5526,2871.942,2,0.116714,2023-12-15
4015,al2402                        ,31849,33949,4480,1261.2205,0,0.113747,2023-12-15
4016,al2403                        ,1007,3080,-90,37.0955,0,0.11973,2023-12-15
4017,al2404                        ,455,1697,48,36.03,0,0.111528,2023-12-15
4018,al2405                        ,1325,1008,331,94.818,0,0.109169,2023-12-15
4019,小计,158414,110799,10295,4301.106,2,,2023-12-15
4020,al2401                        ,157424,74630,3565,3759.228,2,0.134426,2023-12-18
4021,al2402                        ,36485,36605,2656,1600.0115,0,0.118355,2023-12-18
4022,al2403                        ,4963,4028,948,178.4895,0,0.118172,2023-12-18
4023,al2404                        ,350,1697,0,14.5645,0,0.119734,2023-12-18
4024,al2405                        ,2117,1411,403,140.4595,0,0.114862,2023-12-18
4025,小计,201339,118371,7572,5692.753,2,,2023-12-18
4026,al2401                        ,91516,75605,975,2490.8905,1,0.129596,2023-12-19
4027,al2402                        ,22302,38194,1589,1212.417,0,0.11809,2023-12-19
4028,al2403                        ,4513,4954,926,196.9305,0,0.114529,2023-12-19
4029,al2404                        ,174,1705,8,15.6985,0,0.11651,2023-12-19
4030,al2405                        ,1204,1573,162,95.5215,0,0.115891,2023-12-19
4031,小计,119709,122031,3660,4011.458,1,,2023-12-19
4032,al2401                        ,103195,73400,-2205,2230.5475,2,0.116504,2023-12-20
4033,al2402                        ,24706,39596,1402,1129.834,0,0.117647,2023-12-20
4034,al2403                        ,6751,5476,522,318.1365,0,0.116335,2023-12-20
4035,al2404                        ,456,1788,83,34.65,0,0.115078,2023-12-20
4036,al2405                        ,689,1626,53,49.5205,0,0.11217,2023-12-20
4037,小计,135797,121886,-145,3762.6885,2,,2023-12-20
4038,al2401                        ,71332,69509,-3891,1344.29,430,0.10621,2023-12-21
4039,al2402                        ,22975,40727,1131,937.0215,0,0.112371,2023-12-21
4040,al2403                        ,8572,5556,80,387.0535,0,0.117279,2023-12-21
4041,al2404                        ,138,1826,38,11.0865,0,0.116639,2023-12-21
4042,al2405                        ,493,1696,70,55.0345,0,0.111244,2023-12-21
4043,小计,103510,119314,-2572,2734.486,430,,2023-12-21
4044,al2401                        ,118704,68907,-602,2632.184,498,0.11792,2023-12-22
4045,al2402                        ,41898,43704,2977,2387.707,0,0.122318,2023-12-22
4046,al2403                        ,10956,7629,2073,583.818,0,0.121263,2023-12-22
4047,al2404                        ,242,1873,47,29.9635,0,0.113509,2023-12-22
4048,al2405                        ,1025,1988,292,102.605,0,0.116009,2023-12-22
4049,小计,172825,124101,4787,5736.2775,498,,2023-12-22
4050,al2401                        ,150470,0,-68907,2955.734,15336,0.222352,2023-12-25
4051,al2402                        ,74486,50399,6695,4694.556,0,0.141511,2023-12-25
4052,al2403                        ,15689,8797,1168,865.268,0,0.135715,2023-12-25
4053,al2404                        ,761,2187,314,92.178,0,0.12384,2023-12-25
4054,al2405                        ,1822,2533,545,165.6585,0,0.121464,2023-12-25
4055,小计,243228,63916,-60185,8773.3945,15336,,2023-12-25
4056,al2402                        ,72579,54875,4476,4268.147,0,0.1282,2023-12-26
4057,al2403                        ,14708,9844,1047,1020.793,0,0.127756,2023-12-26
4058,al2404                        ,622,2359,172,133.127,0,0.128516,2023-12-26
4059,al2405                        ,675,2678,145,65.9865,0,0.119084,2023-12-26
4060,小计,88584,69756,5840,5488.0535,0,,2023-12-26
4061,al2402                        ,57691,57945,3070,4389.984,0,0.12886,2023-12-27
4062,al2403                        ,13289,11542,1698,1188.7365,0,0.124626,2023-12-27
4063,al2404                        ,369,2402,43,47.758,0,0.125783,2023-12-27
4064,al2405                        ,1016,2880,202,121.1705,0,0.120623,2023-12-27
4065,小计,72365,74769,5013,5747.649,0,,2023-12-27
4066,al2402                        ,178457,69050,11105,15701.988,0,0.158072,2023-12-28
4067,al2403                        ,19899,13907,2365,1894.862,0,0.144852,2023-12-28
4068,al2404                        ,416,2545,143,77.2125,0,0.140062,2023-12-28
4069,al2405                        ,591,3045,165,149.012,0,0.132926,2023-12-28
4070,小计,199363,88547,13778,17823.0745,0,,2023-12-28
4071,al2402                        ,87999,71390,2340,6854.2895,0,0.153827,2023-12-29
4072,al2403                        ,16689,15442,1535,1543.583,0,0.144208,2023-12-29
4073,al2404                        ,236,2624,79,26.7945,0,0.139209,2023-12-29
4074,al2405                        ,243,3092,47,56.9025,0,0.134768,2023-12-29
4075,小计,105167,92548,4001,8481.5695,0,,2023-12-29
4076,al2402                        ,72425,75667,4277,6080.5155,657,0.182656,2024-01-02
4077,al2403                        ,4702,15370,-72,488.401,0,0.151733,2024-01-02
4078,al2404                        ,24,2635,11,4.9915,0,0.130748,2024-01-02
4079,al2405                        ,38,3107,15,4.2775,0,0.146095,2024-01-02
4080,小计,77189,96779,4231,6578.1855,657,,2024-01-02
4081,al2402                        ,91273,80343,4676,5880.771,0,0.176002,2024-01-03
4082,al2403                        ,6675,15146,-224,535.227,0,0.147837,2024-01-03
4083,al2404                        ,132,2573,-62,10.9705,0,0.13954,2024-01-03
4084,al2405                        ,64,3091,-16,10.583,0,0.138148,2024-01-03
4085,小计,98144,101153,4374,6437.5515,0,,2024-01-03
4086,al2402                        ,63127,79950,-393,3216.167,0,0.143962,2024-01-04
4087,al2403                        ,5189,15449,303,560.288,0,0.126859,2024-01-04
4088,al2404                        ,25,2572,-1,1.9755,0,0.137688,2024-01-04
4089,al2405                        ,21,3106,15,1.3345,0,0.152571,2024-01-04
4090,小计,68362,101077,-76,3779.765,0,,2024-01-04
4091,al2402                        ,53473,78771,-1179,2158.969,0,0.127218,2024-01-05
4092,al2403                        ,5138,16734,1285,385.2905,0,0.119073,2024-01-05
4093,al2404                        ,95,2619,47,8.9425,0,0.128061,2024-01-05
4094,al2405                        ,66,3108,2,18.0295,0,0.117468,2024-01-05
4095,小计,58772,101232,155,2571.2315,0,,2024-01-05
4096,al2402                        ,48441,78045,-726,1915.1785,0,0.13582,2024-01-08
4097,al2403                        ,4223,17867,1133,300.2845,0,0.118069,2024-01-08
4098,al2404                        ,74,2688,69,4.726,0,0.11478,2024-01-08
4099,al2405                        ,7,3112,4,0.3785,0,0.136284,2024-01-08
4100,小计,52745,101712,480,2220.5675,0,,2024-01-08
4101,al2402                        ,45181,79977,1932,1985.6005,0,0.125599,2024-01-09
4102,al2403                        ,4272,18425,558,379.5585,0,0.114341,2024-01-09
4103,al2404                        ,340,2825,137,23.6605,0,0.125241,2024-01-09
4104,al2405                        ,145,3150,38,46.274,0,0.118258,2024-01-09
4105,小计,49938,104377,2665,2435.0935,0,,2024-01-09
4106,al2402                        ,41435,82090,2113,1610.4975,0,0.12601,2024-01-10
4107,al2403                        ,3831,18993,568,249.726,0,0.119778,2024-01-10
4108,al2404                        ,180,2922,97,17.868,0,0.123917,2024-01-10
4109,al2405                        ,107,3171,21,16.573,0,0.120282,2024-01-10
4110,小计,45553,107176,2799,1894.6645,0,,2024-01-10
4111,al2402                        ,27519,82371,281,1083.853,1,0.125174,2024-01-11
4112,al2403                        ,3605,19751,758,176.4915,0,0.123269,2024-01-11
4113,al2404                        ,114,2923,1,5.301,0,0.124505,2024-01-11
4114,al2405                        ,60,3187,16,4.8,0,0.128915,2024-01-11
4115,al2406                        ,21,11,11,1.1245,0,0.121146,2024-01-11
4116,小计,31319,108243,1067,1271.57,1,,2024-01-11
4117,al2402                        ,37650,83342,971,1255.251,0,0.126284,2024-01-12
4118,al2403                        ,3882,20274,523,164.935,0,0.123343,2024-01-12
4119,al2404                        ,123,2936,13,5.554,0,0.120551,2024-01-12
4120,al2405                        ,50,3198,11,3.3,0,0.12531,2024-01-12
4121,al2406                        ,28,23,12,1.2285,0,0.128941,2024-01-12
4122,小计,41733,109773,1530,1430.2685,0,,2024-01-12
4123,al2402                        ,59224,85010,1668,2010.3135,0,0.13275,2024-01-15
4124,al2403                        ,8905,21067,793,569.5315,0,0.119914,2024-01-15
4125,al2404                        ,267,3114,178,14.619,0,0.110827,2024-01-15
4126,al2405                        ,58,3192,-6,8.0175,0,0.125732,2024-01-15
4127,al2406                        ,292,124,101,18.6855,0,0.120203,2024-01-15
4128,小计,68746,112507,2734,2621.167,0,,2024-01-15
4129,al2402                        ,48184,86343,1333,1811.6965,3,0.126078,2024-01-16
4130,al2403                        ,11976,23381,2314,978.259,0,0.109151,2024-01-16
4131,al2404                        ,1322,4006,892,79.6175,0,0.10937,2024-01-16
4132,al2405                        ,191,3230,38,13.064,0,0.128359,2024-01-16
4133,al2406                        ,230,190,66,11.8925,0,0.12485,2024-01-16
4134,小计,61903,117150,4643,2894.5295,3,,2024-01-16
4135,al2402                        ,39032,86817,474,1499.802,0,0.118935,2024-01-17
4136,al2403                        ,5339,23650,269,350.0835,0,0.112916,2024-01-17
4137,al2404                        ,485,4189,183,22.1095,0,0.121682,2024-01-17
4138,al2405                        ,148,3315,85,5.466,0,0.138115,2024-01-17
4139,al2406                        ,497,410,220,22.2245,0,0.122125,2024-01-17
4140,小计,45501,118381,1231,1899.6855,0,,2024-01-17
4141,al2402                        ,40990,86395,-422,1030.4635,0,0.115431,2024-01-18
4142,al2403                        ,10839,24594,944,729.2855,0,0.109634,2024-01-18
4143,al2404                        ,621,4373,184,65.872,0,0.099882,2024-01-18
4144,al2405                        ,76,3315,0,2.7825,0,0.127351,2024-01-18
4145,al2406                        ,94,432,22,4.32,0,0.127886,2024-01-18
4146,小计,52620,119109,728,1832.7235,0,,2024-01-18
4147,al2402                        ,59370,84154,-2241,1536.3835,5,0.1181,2024-01-19
4148,al2403                        ,10156,26578,1984,772.1425,0,0.100784,2024-01-19
4149,al2404                        ,571,4535,162,39.9885,0,0.10166,2024-01-19
4150,al2405                        ,333,3414,99,24.5255,0,0.111778,2024-01-19
4151,al2406                        ,149,454,22,7.6615,0,0.127434,2024-01-19
4152,小计,70579,119135,26,2380.7015,5,,2024-01-19
4153,al2402                        ,55374,82372,-1782,1059.754,0,0.133511,2024-01-22
4154,al2403                        ,10257,28517,1939,609.528,0,0.10793,2024-01-22
4155,al2404                        ,234,4575,40,11.4915,0,0.118085,2024-01-22
4156,al2405                        ,228,3435,21,12.2485,0,0.117418,2024-01-22
4157,al2406                        ,197,475,21,8.3705,0,0.120255,2024-01-22
4158,小计,66290,119374,239,1701.3925,0,,2024-01-22
4159,al2402                        ,43272,82430,58,948.9385,9,0.120944,2024-01-23
4160,al2403                        ,8605,30396,1879,407.7195,0,0.106417,2024-01-23
4161,al2404                        ,205,4641,66,8.4985,0,0.116713,2024-01-23
4162,al2405                        ,102,3443,8,6.7935,0,0.117,2024-01-23
4163,al2406                        ,32,491,16,1.874,0,0.12521,2024-01-23
4164,小计,52216,121401,2027,1373.824,9,,2024-01-23
4165,al2402                        ,142723,82415,-15,3615.134,53,0.151073,2024-01-24
4166,al2403                        ,29915,34249,3853,1807.302,0,0.119011,2024-01-24
4167,al2404                        ,1242,5180,539,71.26,0,0.114642,2024-01-24
4168,al2405                        ,209,3389,-54,27.5395,0,0.112449,2024-01-24
4169,al2406                        ,53,516,25,3.129,0,0.129587,2024-01-24
4170,小计,174142,125749,4348,5524.3645,53,,2024-01-24
4171,al2402                        ,90267,0,-82415,1283.1345,12952,0.126869,2024-01-25
4172,al2403                        ,25595,38689,4440,1456.6485,0,0.117642,2024-01-25
4173,al2404                        ,802,5346,166,52.749,0,0.11863,2024-01-25
4174,al2405                        ,79,3382,-7,6.0595,0,0.123537,2024-01-25
4175,al2406                        ,71,500,-16,3.5775,0,0.126473,2024-01-25
4176,小计,116814,47917,-77832,2802.169,12952,,2024-01-25
4177,al2403                        ,43108,42605,3916,2583.5215,0,0.112843,2024-01-26
4178,al2404                        ,2701,6250,904,271.467,0,0.116461,2024-01-26
4179,al2405                        ,80,3396,14,8.0305,0,0.12621,2024-01-26
4180,al2406                        ,15,506,6,2.0725,0,0.11156,2024-01-26
4181,小计,45904,52757,4840,2865.0915,0,,2024-01-26
4182,al2403                        ,60802,44997,2392,3619.764,0,0.130413,2024-01-29
4183,al2404                        ,3243,6391,141,279.5175,0,0.116133,2024-01-29
4184,al2405                        ,262,3294,-102,38.252,0,0.115042,2024-01-29
4185,al2406                        ,118,581,75,16.7125,0,0.123409,2024-01-29
4186,小计,64425,55263,2506,3954.246,0,,2024-01-29
4187,al2403                        ,23859,45338,341,1070.7445,0,0.123898,2024-01-30
4188,al2404                        ,1194,6496,105,105.392,0,0.116606,2024-01-30
4189,al2405                        ,114,3255,-39,6.935,0,0.117493,2024-01-30
4190,al2406                        ,15,580,-1,1.1115,0,0.134927,2024-01-30
4191,小计,25182,55669,406,1184.183,0,,2024-01-30
4192,al2403                        ,18426,45523,185,778.507,0,0.12066,2024-01-31
4193,al2404                        ,631,6632,136,91.3695,0,0.111663,2024-01-31
4194,al2405                        ,31,3255,0,1.79,0,0.125424,2024-01-31
4195,al2406                        ,98,567,-13,4.1485,0,0.124848,2024-01-31
4196,小计,19186,55977,308,875.815,0,,2024-01-31
4197,al2403                        ,40690,45336,-187,1960.8885,0,0.126969,2024-02-01
4198,al2404                        ,4957,8376,1744,389.958,0,0.114577,2024-02-01
4199,al2405                        ,66,3267,12,5.7505,0,0.122808,2024-02-01
4200,al2406                        ,16,578,11,1.4305,0,0.121627,2024-02-01
4201,小计,45729,57557,1580,2358.0275,0,,2024-02-01
4202,al2403                        ,26065,46455,1119,1181.671,0,0.120427,2024-02-02
4203,al2404                        ,1737,8934,558,132.358,0,0.109277,2024-02-02
4204,al2405                        ,135,3353,86,5.715,0,0.12653,2024-02-02
4205,al2406                        ,0,578,0,0.0,0,0.12653,2024-02-02
4206,小计,27937,59320,1763,1319.744,0,,2024-02-02
4207,al2403                        ,28687,46614,159,1386.3335,1,0.122432,2024-02-05
4208,al2404                        ,2750,9715,781,138.857,0,0.113812,2024-02-05
4209,al2405                        ,29,3366,13,2.005,0,0.134154,2024-02-05
4210,al2406                        ,44,572,-6,1.306,0,0.131307,2024-02-05
4211,小计,31510,60267,947,1528.5015,1,,2024-02-05
4212,al2403                        ,24078,47931,1317,1038.3225,0,0.118416,2024-02-06
4213,al2404                        ,2775,10404,689,175.4285,0,0.113704,2024-02-06
4214,al2405                        ,147,3442,76,5.9545,0,0.129683,2024-02-06
4215,al2406                        ,22,567,-5,1.668,0,0.125716,2024-02-06
4216,小计,27022,62344,2077,1221.3735,0,,2024-02-06
4217,al2403                        ,34563,47586,-345,1293.8435,1,0.117194,2024-02-07
4218,al2404                        ,7726,12706,2302,411.819,0,0.112684,2024-02-07
4219,al2405                        ,78,3485,43,1.9925,0,0.135351,2024-02-07
4220,al2406                        ,69,569,2,2.909,0,0.13396,2024-02-07
4221,小计,42436,64346,2002,1710.564,1,,2024-02-07
4222,al2403                        ,31368,48140,554,1104.952,0,0.112096,2024-02-08
4223,al2404                        ,4410,13763,1057,210.5975,0,0.107707,2024-02-08
4224,al2405                        ,83,3533,48,2.203,0,0.131679,2024-02-08
4225,al2406                        ,59,563,-6,2.1515,0,0.134541,2024-02-08
4226,小计,35920,65999,1653,1319.904,0,,2024-02-08
4227,al2403                        ,43393,51832,3692,1059.7355,0,0.148248,2024-02-19
4228,al2404                        ,5767,16184,2421,341.2635,0,0.115315,2024-02-19
4229,al2405                        ,401,3766,233,24.3205,0,0.123048,2024-02-19
4230,al2406                        ,145,625,62,7.5,0,0.121671,2024-02-19
4231,小计,49706,72407,6408,1432.8195,0,,2024-02-19
4232,al2403                        ,57814,52290,458,1320.509,103,0.145918,2024-02-20
4233,al2404                        ,12716,20727,4543,761.4945,0,0.108649,2024-02-20
4234,al2405                        ,2271,5252,1486,164.6605,0,0.107595,2024-02-20
4235,al2406                        ,104,656,31,6.1835,0,0.120386,2024-02-20
4236,al2407                        ,102,79,79,9.1755,0,0.11832,2024-02-20
4237,小计,73007,79004,6597,2262.023,103,,2024-02-20
4238,al2403                        ,104482,54988,2698,2556.9395,0,0.161545,2024-02-21
4239,al2404                        ,21642,23444,2717,1373.912,0,0.106619,2024-02-21
4240,al2405                        ,2327,5878,626,193.936,0,0.107069,2024-02-21
4241,al2406                        ,94,716,60,7.4395,0,0.124919,2024-02-21
4242,al2407                        ,22,88,9,1.9635,0,0.117693,2024-02-21
4243,小计,128567,85114,6110,4134.1905,0,,2024-02-21
4244,al2403                        ,66934,56646,1658,1240.072,118,0.162127,2024-02-22
4245,al2404                        ,15362,27154,3710,878.0675,0,0.110078,2024-02-22
4246,al2405                        ,1111,6381,503,90.571,0,0.104428,2024-02-22
4247,al2406                        ,44,750,34,3.846,0,0.115356,2024-02-22
4248,al2407                        ,33,120,32,1.735,0,0.120617,2024-02-22
4249,小计,83484,91051,5937,2214.2915,118,,2024-02-22
4250,al2403                        ,79068,0,-56646,1126.9135,5558,0.117962,2024-02-23
4251,al2404                        ,18655,31726,4572,940.5155,0,0.120215,2024-02-23
4252,al2405                        ,1296,6978,597,84.047,0,0.103858,2024-02-23
4253,al2406                        ,36,771,21,2.223,0,0.129579,2024-02-23
4254,al2407                        ,134,202,82,8.9185,0,0.111099,2024-02-23
4255,小计,99189,39677,-51374,2162.6175,5558,,2024-02-23
4256,al2404                        ,26898,37506,5780,1228.4985,0,0.119733,2024-02-26
4257,al2405                        ,2607,8287,1309,216.801,0,0.103411,2024-02-26
4258,al2406                        ,213,892,121,13.579,0,0.132909,2024-02-26
4259,al2407                        ,182,303,101,15.07,0,0.118006,2024-02-26
4260,小计,29900,46988,7311,1473.9485,0,,2024-02-26
4261,al2404                        ,27052,41687,4181,1330.3065,0,0.114486,2024-02-27
4262,al2405                        ,1476,8604,317,84.758,0,0.105486,2024-02-27
4263,al2406                        ,52,914,22,2.0,0,0.120126,2024-02-27
4264,al2407                        ,90,351,48,4.597,0,0.114623,2024-02-27
4265,小计,28670,51556,4568,1421.6615,0,,2024-02-27
4266,al2404                        ,20319,43828,2141,868.87,0,0.110918,2024-02-28
4267,al2405                        ,1582,9269,665,87.89,0,0.106926,2024-02-28
4268,al2406                        ,24,929,15,0.3465,0,0.134671,2024-02-28
4269,al2407                        ,0,351,0,0.0,0,0.134671,2024-02-28
4270,小计,21925,54377,2821,957.1065,0,,2024-02-28
4271,al2404                        ,33090,44932,1104,1327.921,1,0.106138,2024-02-29
4272,al2405                        ,3118,10258,989,147.3665,0,0.105066,2024-02-29
4273,al2406                        ,21,938,9,0.5335,0,0.118691,2024-02-29
