,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
2762,zn2309                        ,86530,37426,561,6483.897,0,0.163224,2023-08-11
2763,zn2310                        ,11973,10721,247,888.872,0,0.170434,2023-08-11
2764,zn2311                        ,143,1948,56,22.3055,0,0.157162,2023-08-11
2765,小计,98646,50095,864,7395.0745,0,,2023-08-11
2766,zn2309                        ,125261,39921,2495,8098.875,0,0.183788,2023-08-14
2767,zn2310                        ,18752,11430,709,1439.104,0,0.178426,2023-08-14
2768,zn2311                        ,89,1975,27,25.958,0,0.159113,2023-08-14
2769,小计,144102,53326,3231,9563.937,0,,2023-08-14
2770,zn2309                        ,102558,41296,1375,6465.5885,0,0.188139,2023-08-15
2771,zn2310                        ,18460,11423,-7,1347.597,0,0.182419,2023-08-15
2772,zn2311                        ,431,2058,83,142.4635,0,0.163548,2023-08-15
2773,小计,121449,54777,1451,7955.649,0,,2023-08-15
2774,zn2309                        ,146314,48854,7558,8281.4305,0,0.204018,2023-08-16
2775,zn2310                        ,42948,16383,4960,2921.747,0,0.188124,2023-08-16
2776,zn2311                        ,9114,3940,1882,858.0805,0,0.17362,2023-08-16
2777,小计,198376,69177,14400,12061.258,0,,2023-08-16
2778,zn2309                        ,164473,53411,4557,9664.13,19,0.213588,2023-08-17
2779,zn2310                        ,42112,18099,1716,3439.097,0,0.197758,2023-08-17
2780,zn2311                        ,7989,5030,1090,740.166,0,0.179436,2023-08-17
2781,zn2312                        ,373,194,194,70.44,0,0.175163,2023-08-17
2782,小计,214947,76734,7557,13913.833,19,,2023-08-17
2783,zn2309                        ,117492,53070,-341,6237.943,44,0.20149,2023-08-18
2784,zn2310                        ,28755,19567,1468,1998.322,0,0.192471,2023-08-18
2785,zn2311                        ,3423,5222,192,279.237,0,0.176242,2023-08-18
2786,zn2312                        ,360,305,111,64.2215,0,0.175941,2023-08-18
2787,小计,150030,78164,1430,8579.7235,44,,2023-08-18
2788,zn2309                        ,123694,50017,-3053,6062.334,0,0.215539,2023-08-21
2789,zn2310                        ,33726,19941,374,2019.451,0,0.18649,2023-08-21
2790,zn2311                        ,3646,5270,48,276.47,0,0.173624,2023-08-21
2791,zn2312                        ,696,494,189,67.1485,0,0.176352,2023-08-21
2792,小计,161762,75722,-2442,8425.4035,0,,2023-08-21
2793,zn2309                        ,89596,49776,-241,4294.885,177,0.188132,2023-08-22
2794,zn2310                        ,35818,22838,2897,2080.0685,0,0.183192,2023-08-22
2795,zn2311                        ,6547,5530,260,584.7095,0,0.168926,2023-08-22
2796,zn2312                        ,791,597,103,84.919,0,0.17126,2023-08-22
2797,小计,132752,78741,3019,7044.582,177,,2023-08-22
2798,zn2309                        ,94209,47624,-2152,4193.8995,0,0.194614,2023-08-23
2799,zn2310                        ,37318,22946,108,2952.771,0,0.175271,2023-08-23
2800,zn2311                        ,5600,5610,80,467.6855,0,0.169889,2023-08-23
2801,zn2312                        ,666,764,167,66.219,0,0.171047,2023-08-23
2802,小计,137793,76944,-1797,7680.575,0,,2023-08-23
2803,zn2309                        ,97424,44121,-3503,3974.88,444,0.170576,2023-08-24
2804,zn2310                        ,57951,23230,284,4112.499,0,0.174069,2023-08-24
2805,zn2311                        ,9955,6199,589,821.279,0,0.169055,2023-08-24
2806,zn2312                        ,492,802,38,67.882,0,0.163498,2023-08-24
2807,小计,165822,74352,-2592,8976.54,444,,2023-08-24
2808,zn2309                        ,87071,0,-44121,2634.96,6585,0.13524,2023-08-25
2809,zn2310                        ,73726,25739,2509,5637.4985,0,0.168933,2023-08-25
2810,zn2311                        ,15445,6726,527,1191.3005,0,0.167267,2023-08-25
2811,zn2312                        ,221,865,63,25.19,0,0.166631,2023-08-25
2812,小计,176463,33330,-41022,9488.949,6585,,2023-08-25
2813,zn2310                        ,102901,28370,2631,9151.0465,0,0.162503,2023-08-28
2814,zn2311                        ,25726,7665,939,3466.464,0,0.160793,2023-08-28
2815,zn2312                        ,622,1003,138,177.644,0,0.163903,2023-08-28
2816,小计,129249,37038,3708,12795.1545,0,,2023-08-28
2817,zn2310                        ,70299,28798,428,6368.4965,0,0.155292,2023-08-29
2818,zn2311                        ,13878,8967,1302,1545.7605,0,0.158819,2023-08-29
2819,zn2312                        ,438,1104,101,100.3375,0,0.161958,2023-08-29
2820,小计,84615,38869,1831,8014.5945,0,,2023-08-29
2821,zn2310                        ,70843,30022,1224,5318.079,0,0.156477,2023-08-30
2822,zn2311                        ,16075,10480,1513,1322.6655,0,0.156803,2023-08-30
2823,zn2312                        ,135,1107,3,29.144,0,0.160799,2023-08-30
2824,小计,87053,41609,2740,6669.8885,0,,2023-08-30
2825,zn2310                        ,82991,30143,121,6726.7005,11,0.156683,2023-08-31
2826,zn2311                        ,23003,10890,410,1940.0495,0,0.162845,2023-08-31
2827,zn2312                        ,634,1250,143,165.3175,0,0.157853,2023-08-31
2828,小计,106628,42283,674,8832.0675,11,,2023-08-31
2829,zn2310                        ,102459,32389,2246,8491.5035,183,0.165795,2023-09-01
2830,zn2311                        ,18832,11394,504,1905.9205,11,0.161954,2023-09-01
2831,zn2312                        ,157,1290,40,13.67,3,0.173117,2023-09-01
2832,小计,121448,45073,2790,10411.094,197,,2023-09-01
2833,zn2310                        ,85616,32965,576,7824.4925,1,0.187894,2023-09-04
2834,zn2311                        ,13079,11602,208,1335.1225,0,0.169559,2023-09-04
2835,zn2312                        ,320,1400,110,94.847,0,0.169617,2023-09-04
2836,小计,99015,45967,894,9254.462,1,,2023-09-04
2837,zn2310                        ,89148,34284,1319,6874.4245,4,0.184366,2023-09-05
2838,zn2311                        ,17864,12258,656,2175.7575,0,0.168682,2023-09-05
2839,zn2312                        ,438,1454,54,95.91,0,0.17166,2023-09-05
2840,小计,107450,47996,2029,9146.092,4,,2023-09-05
2841,zn2310                        ,91433,35081,797,6930.8765,7,0.184167,2023-09-06
2842,zn2311                        ,16626,12186,-72,1431.6035,0,0.167995,2023-09-06
2843,zn2312                        ,293,1511,57,65.8645,0,0.166033,2023-09-06
2844,小计,108352,48778,782,8428.3445,7,,2023-09-06
2845,zn2310                        ,111519,35947,866,8730.239,1,0.186839,2023-09-07
2846,zn2311                        ,23112,12976,790,2249.1355,0,0.167806,2023-09-07
2847,zn2312                        ,577,1642,131,150.4285,0,0.162432,2023-09-07
2848,小计,135208,50565,1787,11129.803,1,,2023-09-07
2849,zn2310                        ,165274,39725,3778,11197.8015,0,0.18622,2023-09-08
2850,zn2311                        ,27899,14716,1740,2634.669,0,0.170787,2023-09-08
2851,zn2312                        ,465,1731,89,91.766,0,0.165636,2023-09-08
2852,小计,193638,56172,5607,13924.2365,0,,2023-09-08
2853,zn2310                        ,119844,41200,1475,8717.5555,0,0.186607,2023-09-11
2854,zn2311                        ,31579,15275,559,2994.866,0,0.173754,2023-09-11
2855,zn2312                        ,533,1791,60,86.51,0,0.167401,2023-09-11
2856,小计,151956,58266,2094,11798.9315,0,,2023-09-11
2857,zn2310                        ,126745,41720,520,9349.2965,30,0.188764,2023-09-12
2858,zn2311                        ,19211,16432,1157,2310.2785,0,0.176508,2023-09-12
2859,zn2312                        ,421,1965,174,63.1105,0,0.16929,2023-09-12
2860,小计,146377,60117,1851,11722.6855,30,,2023-09-12
2861,zn2310                        ,102151,45048,3328,6809.0105,0,0.180911,2023-09-13
2862,zn2311                        ,19267,17668,1236,2217.825,0,0.170901,2023-09-13
2863,zn2312                        ,306,1918,-47,51.4205,0,0.167205,2023-09-13
2864,小计,121724,64634,4517,9078.256,0,,2023-09-13
2865,zn2310                        ,127822,49462,4414,8120.9355,0,0.188252,2023-09-14
2866,zn2311                        ,21832,18820,1152,2281.9705,0,0.172502,2023-09-14
2867,zn2312                        ,630,2126,208,125.3485,0,0.171158,2023-09-14
2868,小计,150284,70408,5774,10528.2545,0,,2023-09-14
2869,zn2310                        ,114836,47735,-1727,7622.819,8,0.202045,2023-09-15
2870,zn2311                        ,23499,19304,484,2889.4005,0,0.173196,2023-09-15
2871,zn2312                        ,486,2186,60,78.5565,0,0.176101,2023-09-15
2872,小计,138821,69225,-1183,10590.776,8,,2023-09-15
2873,zn2310                        ,123948,51395,3660,6663.106,534,0.222404,2023-09-18
2874,zn2311                        ,26343,19798,494,2427.797,27,0.178915,2023-09-18
2875,zn2312                        ,4308,3223,1037,456.0945,2,0.181703,2023-09-18
2876,小计,154599,74416,5191,9546.9975,563,,2023-09-18
2877,zn2310                        ,108396,52371,976,5101.323,0,0.208601,2023-09-19
2878,zn2311                        ,25036,20246,448,1837.5335,0,0.178611,2023-09-19
2879,zn2312                        ,8309,3262,39,665.5685,0,0.179284,2023-09-19
2880,小计,141741,75879,1463,7604.425,0,,2023-09-19
2881,zn2310                        ,95153,54173,1802,4084.1615,60,0.189308,2023-09-20
2882,zn2311                        ,27540,21703,1457,2387.2645,0,0.176726,2023-09-20
2883,zn2312                        ,8409,4058,796,800.54,0,0.17759,2023-09-20
2884,小计,131102,79934,4055,7271.966,60,,2023-09-20
2885,zn2310                        ,145462,51480,-2693,4134.8,1385,0.180743,2023-09-21
2886,zn2311                        ,46543,23928,2225,3625.694,30,0.172818,2023-09-21
2887,zn2312                        ,9507,4725,667,914.7245,3,0.17959,2023-09-21
2888,小计,201512,80133,199,8675.2185,1418,,2023-09-21
2889,zn2310                        ,123711,0,-51480,3968.321,6788,0.148717,2023-09-22
2890,zn2311                        ,56383,26486,2558,5353.047,0,0.175378,2023-09-22
2891,zn2312                        ,10529,6576,1851,913.2085,0,0.180609,2023-09-22
2892,小计,190623,33062,-47071,10234.5765,6788,,2023-09-22
2893,zn2311                        ,49923,28650,2164,5812.64,0,0.188658,2023-09-25
2894,zn2312                        ,9035,7290,714,797.914,0,0.188714,2023-09-25
2895,小计,58958,35940,2878,6610.554,0,,2023-09-25
2896,zn2311                        ,77146,31764,3114,8636.197,0,0.193089,2023-09-26
2897,zn2312                        ,10498,8328,1038,1298.673,0,0.190809,2023-09-26
2898,小计,87644,40092,4152,9934.87,0,,2023-09-26
2899,zn2311                        ,70716,34281,2517,6500.0475,0,0.1894,2023-09-27
2900,zn2312                        ,7399,7706,-622,867.567,0,0.190614,2023-09-27
2901,小计,78115,41987,1895,7367.6145,0,,2023-09-27
2902,zn2311                        ,59323,35838,1557,4906.801,0,0.177373,2023-09-28
2903,zn2312                        ,5904,8268,562,440.8645,0,0.182849,2023-09-28
2904,zn2401                        ,156,85,85,9.7145,0,0.184896,2023-09-28
2905,小计,65383,44191,2204,5357.38,0,,2023-09-28
2906,zn2311                        ,41585,35923,85,2814.1395,0,0.187293,2023-10-09
2907,zn2312                        ,4817,8831,563,304.2575,0,0.186262,2023-10-09
2908,zn2401                        ,146,181,96,32.415,0,0.176352,2023-10-09
2909,小计,46548,44935,744,3150.812,0,,2023-10-09
2910,zn2311                        ,86014,37287,1364,6203.958,45,0.188481,2023-10-10
2911,zn2312                        ,18687,11950,3119,1406.4235,0,0.185512,2023-10-10
2912,zn2401                        ,749,411,230,47.504,0,0.175896,2023-10-10
2913,小计,105450,49648,4713,7657.8855,45,,2023-10-10
2914,zn2311                        ,69212,37593,306,4370.17,0,0.185915,2023-10-11
2915,zn2312                        ,13592,13534,1584,782.599,0,0.19043,2023-10-11
2916,zn2401                        ,893,680,269,105.1835,0,0.174009,2023-10-11
2917,小计,83697,51807,2159,5257.9525,0,,2023-10-11
2918,zn2311                        ,70296,40861,3268,5051.9215,38,0.188771,2023-10-12
2919,zn2312                        ,17612,15240,1706,1383.1135,0,0.193594,2023-10-12
2920,zn2401                        ,343,801,121,36.7745,0,0.176978,2023-10-12
2921,小计,88251,56902,5095,6471.8095,38,,2023-10-12
2922,zn2311                        ,91178,42771,1910,5580.7795,0,0.195338,2023-10-13
2923,zn2312                        ,15973,15779,539,1098.413,0,0.190805,2023-10-13
2924,zn2401                        ,710,1043,242,58.073,0,0.174247,2023-10-13
2925,小计,107861,59593,2691,6737.2655,0,,2023-10-13
2926,zn2311                        ,92409,48087,5316,4996.765,0,0.197658,2023-10-16
2927,zn2312                        ,16590,16672,893,1132.4415,0,0.190592,2023-10-16
2928,zn2401                        ,183,1081,38,13.9565,0,0.178878,2023-10-16
2929,小计,109182,65840,6247,6143.163,0,,2023-10-16
2930,zn2311                        ,123474,49580,1493,6999.16,0,0.190319,2023-10-17
2931,zn2312                        ,20198,16958,286,1648.1615,0,0.191555,2023-10-17
2932,zn2401                        ,5711,1510,429,397.03,0,0.176231,2023-10-17
2933,小计,149383,68048,2208,9044.3515,0,,2023-10-17
2934,zn2311                        ,103141,50168,588,5571.0565,1,0.178623,2023-10-18
2935,zn2312                        ,20769,19906,2948,1694.5065,0,0.185337,2023-10-18
2936,zn2401                        ,1646,1506,-4,82.7425,0,0.181602,2023-10-18
2937,小计,125556,71580,3532,7348.3055,1,,2023-10-18
2938,zn2311                        ,88696,49978,-190,4618.087,0,0.170605,2023-10-19
2939,zn2312                        ,17113,21718,1812,1372.4025,0,0.183373,2023-10-19
2940,zn2401                        ,2981,1991,485,199.322,0,0.178556,2023-10-19
2941,小计,108790,73687,2107,6189.8115,0,,2023-10-19
2942,zn2311                        ,92667,48441,-1537,4374.49,12,0.168181,2023-10-20
2943,zn2312                        ,15881,21415,-303,1218.0735,0,0.182671,2023-10-20
2944,zn2401                        ,2935,2178,187,216.6525,0,0.177178,2023-10-20
2945,小计,111483,72034,-1653,5809.216,12,,2023-10-20
2946,zn2311                        ,95982,48618,177,3742.1735,253,0.20762,2023-10-23
2947,zn2312                        ,17296,21850,435,1337.5575,0,0.179021,2023-10-23
2948,zn2401                        ,1412,2308,130,113.717,0,0.180365,2023-10-23
2949,小计,114690,72776,742,5193.448,253,,2023-10-23
2950,zn2311                        ,100967,47338,-1280,4506.858,0,0.187646,2023-10-24
2951,zn2312                        ,27660,22400,550,2270.7735,0,0.173145,2023-10-24
2952,zn2401                        ,3591,2949,641,479.8405,0,0.172999,2023-10-24
2953,小计,132218,72687,-89,7257.472,0,,2023-10-24
2954,zn2311                        ,70196,0,-47338,1882.855,6355,0.149935,2023-10-25
2955,zn2312                        ,28904,25072,2672,2478.8455,0,0.168357,2023-10-25
2956,zn2401                        ,2655,3214,265,216.715,0,0.173121,2023-10-25
2957,小计,101755,28286,-44401,4578.4155,6355,,2023-10-25
2958,zn2312                        ,48398,29136,4064,3874.923,0,0.156262,2023-10-26
2959,zn2401                        ,8528,5625,2411,880.8975,0,0.165585,2023-10-26
2960,小计,56926,34761,6475,4755.8205,0,,2023-10-26
2961,zn2312                        ,44636,28791,-345,3608.077,0,0.155696,2023-10-27
2962,zn2401                        ,8640,6288,663,541.5825,0,0.163402,2023-10-27
2963,小计,53276,35079,318,4149.6595,0,,2023-10-27
2964,zn2312                        ,50488,31245,2454,3735.591,0,0.158897,2023-10-30
2965,zn2401                        ,8668,7519,1231,868.1935,0,0.161854,2023-10-30
2966,小计,59156,38764,3685,4603.7845,0,,2023-10-30
2967,zn2312                        ,73546,31974,729,4325.1255,0,0.154908,2023-10-31
2968,zn2401                        ,13822,7874,355,895.0155,0,0.162291,2023-10-31
2969,小计,87368,39848,1084,5220.141,0,,2023-10-31
2970,zn2312                        ,55502,33747,1773,3816.939,15,0.152443,2023-11-01
2971,zn2401                        ,11893,9183,1309,720.8585,0,0.158768,2023-11-01
2972,小计,67395,42930,3082,4537.7975,15,,2023-11-01
2973,zn2312                        ,137007,33642,-105,9405.317,0,0.172518,2023-11-02
2974,zn2401                        ,22819,10552,1369,2194.853,0,0.16023,2023-11-02
2975,小计,159826,44194,1264,11600.17,0,,2023-11-02
2976,zn2312                        ,66628,32082,-1560,4679.6625,12,0.162522,2023-11-03
2977,zn2401                        ,10869,10491,-61,787.506,0,0.16062,2023-11-03
2978,小计,77497,42573,-1621,5467.1685,12,,2023-11-03
2979,zn2312                        ,52318,32295,213,3287.5025,0,0.167705,2023-11-06
2980,zn2401                        ,8109,10415,-76,406.629,0,0.15996,2023-11-06
2981,zn2402                        ,67,46,46,9.8345,0,0.153954,2023-11-06
2982,小计,60494,42756,183,3703.966,0,,2023-11-06
2983,zn2312                        ,68565,32745,450,4832.891,0,0.161663,2023-11-07
2984,zn2401                        ,13221,10640,225,768.22,0,0.158174,2023-11-07
2985,zn2402                        ,288,171,125,33.656,0,0.155641,2023-11-07
2986,小计,82074,43556,800,5634.767,0,,2023-11-07
2987,zn2312                        ,63302,35300,2555,3858.2375,1,0.157178,2023-11-08
2988,zn2401                        ,10098,11182,542,575.7615,0,0.153641,2023-11-08
2989,zn2402                        ,162,252,81,10.7165,0,0.155837,2023-11-08
2990,小计,73562,46734,3178,4444.7155,1,,2023-11-08
2991,zn2312                        ,78147,36176,876,4707.569,5,0.155395,2023-11-09
2992,zn2401                        ,9179,11320,138,473.7505,0,0.155211,2023-11-09
2993,zn2402                        ,282,370,118,16.199,0,0.155922,2023-11-09
2994,小计,87608,47866,1132,5197.5185,5,,2023-11-09
2995,zn2312                        ,72294,33701,-2475,3614.304,8,0.15417,2023-11-10
2996,zn2401                        ,9901,12111,791,541.312,0,0.151829,2023-11-10
2997,zn2402                        ,89,395,25,8.9955,0,0.152204,2023-11-10
2998,小计,82284,46207,-1659,4164.6115,8,,2023-11-10
2999,zn2312                        ,71598,33982,281,3945.4855,8,0.159546,2023-11-13
3000,zn2401                        ,12681,13467,1356,1011.5275,0,0.154605,2023-11-13
3001,zn2402                        ,116,468,73,10.969,0,0.154192,2023-11-13
3002,小计,84395,47917,1710,4967.982,8,,2023-11-13
3003,zn2312                        ,68173,34468,486,3390.7345,0,0.156792,2023-11-14
3004,zn2401                        ,13173,15006,1539,583.177,0,0.154671,2023-11-14
3005,zn2402                        ,56,502,34,12.8925,0,0.157417,2023-11-14
3006,小计,81402,49976,2059,3986.804,0,,2023-11-14
3007,zn2312                        ,122645,38850,4382,6763.777,9,0.161451,2023-11-15
3008,zn2401                        ,18782,16157,1151,1247.033,0,0.151205,2023-11-15
3009,zn2402                        ,347,642,140,39.4995,0,0.149393,2023-11-15
3010,小计,141774,55649,5673,8050.3095,9,,2023-11-15
3011,zn2312                        ,133512,36269,-2581,6852.0515,1,0.165592,2023-11-16
3012,zn2401                        ,17200,17076,919,925.458,0,0.155078,2023-11-16
3013,zn2402                        ,2413,1376,734,268.8395,0,0.153581,2023-11-16
3014,小计,153125,54721,-928,8046.349,1,,2023-11-16
3015,zn2312                        ,117551,37708,1439,4947.3575,153,0.163116,2023-11-17
3016,zn2401                        ,13974,17859,783,905.6015,15,0.154677,2023-11-17
3017,zn2402                        ,3473,2122,746,297.14,0,0.153933,2023-11-17
3018,小计,134998,57689,2968,6150.099,168,,2023-11-17
3019,zn2312                        ,112882,39398,1690,5038.0775,266,0.188454,2023-11-20
3020,zn2401                        ,17927,19844,1985,1434.5355,0,0.15451,2023-11-20
3021,zn2402                        ,4492,2531,409,268.238,0,0.154409,2023-11-20
3022,小计,135301,61773,4084,6740.851,266,,2023-11-20
3023,zn2312                        ,116366,37428,-1970,4021.792,1,0.170451,2023-11-21
3024,zn2401                        ,27618,21253,1409,1885.0465,0,0.151437,2023-11-21
3025,zn2402                        ,7333,3678,1147,673.6885,0,0.151047,2023-11-21
3026,小计,151317,62359,586,6580.527,1,,2023-11-21
3027,zn2312                        ,106848,36624,-804,3475.1515,47,0.16852,2023-11-22
3028,zn2401                        ,36228,22523,1270,2008.529,0,0.152038,2023-11-22
3029,zn2402                        ,8077,5247,1569,604.409,0,0.14744,2023-11-22
3030,zn2403                        ,299,155,155,23.257,0,0.143126,2023-11-22
3031,小计,151452,64549,2190,6111.3465,47,,2023-11-22
3032,zn2312                        ,107013,37459,835,2854.052,50,0.150052,2023-11-23
3033,zn2401                        ,32632,24901,2378,2445.0145,0,0.150809,2023-11-23
3034,zn2402                        ,4990,5624,377,542.53,0,0.146367,2023-11-23
3035,zn2403                        ,501,329,174,27.001,0,0.142714,2023-11-23
3036,小计,145136,68313,3764,5868.5975,50,,2023-11-23
3037,zn2312                        ,98947,0,-37459,2300.1095,5613,0.120786,2023-11-24
3038,zn2401                        ,43955,26308,1407,2742.9955,0,0.152337,2023-11-24
3039,zn2402                        ,10037,5520,-104,482.2875,0,0.147162,2023-11-24
3040,zn2403                        ,449,419,90,40.1425,0,0.143982,2023-11-24
3041,小计,153388,32247,-36066,5565.535,5613,,2023-11-24
3042,zn2401                        ,46631,27820,1512,3540.645,0,0.144874,2023-11-27
3043,zn2402                        ,7569,6232,712,597.7285,0,0.144807,2023-11-27
3044,zn2403                        ,454,740,321,74.282,0,0.145233,2023-11-27
3045,小计,54654,34792,2545,4212.6555,0,,2023-11-27
3046,zn2401                        ,46475,28948,1128,2995.181,0,0.144096,2023-11-28
3047,zn2402                        ,9552,6359,127,762.7245,0,0.143281,2023-11-28
3048,zn2403                        ,131,792,52,20.2845,0,0.144492,2023-11-28
3049,小计,56158,36099,1307,3778.19,0,,2023-11-28
3050,zn2401                        ,53096,29480,532,3695.2665,0,0.142821,2023-11-29
3051,zn2402                        ,12578,7678,1319,679.0315,0,0.144728,2023-11-29
3052,zn2403                        ,339,895,103,71.893,0,0.137542,2023-11-29
3053,小计,66013,38053,1954,4446.191,0,,2023-11-29
3054,zn2401                        ,66258,31726,2246,4381.1575,0,0.14504,2023-11-30
3055,zn2402                        ,10201,7741,63,655.042,0,0.145565,2023-11-30
3056,zn2403                        ,174,879,-16,44.2505,0,0.137109,2023-11-30
3057,小计,76633,40346,2293,5080.45,0,,2023-11-30
3058,zn2401                        ,54291,31224,-502,3856.923,78,0.139984,2023-12-01
3059,zn2402                        ,10305,8793,1052,1174.264,0,0.143418,2023-12-01
3060,zn2403                        ,120,921,42,8.251,0,0.141088,2023-12-01
3061,小计,64716,40938,592,5039.438,78,,2023-12-01
3062,zn2401                        ,48117,32030,806,2491.1055,0,0.148583,2023-12-04
3063,zn2402                        ,8174,8400,-393,628.7955,0,0.147916,2023-12-04
3064,zn2403                        ,368,999,78,23.6385,0,0.140286,2023-12-04
3065,小计,56659,41429,491,3143.5395,0,,2023-12-04
3066,zn2401                        ,79957,33821,1791,4500.8405,0,0.154301,2023-12-05
3067,zn2402                        ,12112,9239,839,985.0895,0,0.149974,2023-12-05
3068,zn2403                        ,146,997,-2,13.0495,0,0.147794,2023-12-05
3069,小计,92215,44057,2628,5498.9795,0,,2023-12-05
3070,zn2401                        ,93300,34736,915,5428.133,0,0.164081,2023-12-06
3071,zn2402                        ,9356,9016,-223,1234.396,0,0.156593,2023-12-06
3072,zn2403                        ,512,1110,113,25.629,0,0.153131,2023-12-06
3073,小计,103168,44862,805,6688.158,0,,2023-12-06
3074,zn2401                        ,72420,37213,2477,4020.0595,0,0.164438,2023-12-07
3075,zn2402                        ,6958,9833,817,619.039,0,0.158776,2023-12-07
3076,zn2403                        ,305,1137,27,21.346,0,0.152226,2023-12-07
3077,小计,79683,48183,3321,4660.4445,0,,2023-12-07
3078,zn2401                        ,77263,38446,1233,4153.4335,0,0.167917,2023-12-08
3079,zn2402                        ,10488,10731,898,849.584,0,0.161044,2023-12-08
3080,zn2403                        ,535,1245,108,65.881,0,0.15242,2023-12-08
3081,小计,88286,50422,2239,5068.8985,0,,2023-12-08
3082,zn2401                        ,98413,39517,1071,5127.43,19,0.178452,2023-12-11
3083,zn2402                        ,10739,11572,841,1061.94,0,0.166918,2023-12-11
3084,zn2403                        ,428,1235,-10,32.5765,0,0.158004,2023-12-11
3085,小计,109580,52324,1902,6221.9465,19,,2023-12-11
3086,zn2401                        ,77720,40670,1153,3618.632,0,0.176576,2023-12-12
3087,zn2402                        ,7316,12068,496,443.153,0,0.167915,2023-12-12
3088,zn2403                        ,320,1295,60,33.259,0,0.160625,2023-12-12
3089,小计,85356,54033,1709,4095.044,0,,2023-12-12
3090,zn2401                        ,94102,42275,1605,3992.1635,0,0.173816,2023-12-13
3091,zn2402                        ,9082,12199,131,541.535,0,0.166465,2023-12-13
3092,zn2403                        ,350,1368,73,23.839,0,0.157346,2023-12-13
3093,小计,103534,55842,1809,4557.5375,0,,2023-12-13
3094,zn2401                        ,66648,42135,-140,3045.295,0,0.166616,2023-12-14
3095,zn2402                        ,10268,12871,672,1187.965,0,0.164495,2023-12-14
3096,zn2403                        ,326,1360,-8,20.792,0,0.158723,2023-12-14
3097,小计,77242,56366,524,4254.052,0,,2023-12-14
3098,zn2401                        ,103354,46164,4029,4327.967,1,0.162029,2023-12-15
3099,zn2402                        ,10555,13740,869,706.443,0,0.162856,2023-12-15
3100,zn2403                        ,364,1414,54,52.01,0,0.14926,2023-12-15
3101,小计,114273,61318,4952,5086.42,1,,2023-12-15
3102,zn2401                        ,81862,47098,934,3342.0995,4,0.171706,2023-12-18
3103,zn2402                        ,7352,14112,372,571.5635,0,0.162112,2023-12-18
3104,zn2403                        ,3233,2291,877,241.802,0,0.154845,2023-12-18
3105,小计,92447,63501,2183,4155.465,4,,2023-12-18
3106,zn2401                        ,77136,48844,1746,2937.7275,0,0.162119,2023-12-19
3107,zn2402                        ,7666,14495,383,548.535,0,0.161265,2023-12-19
3108,zn2403                        ,2378,2577,286,191.4345,0,0.155096,2023-12-19
3109,小计,87180,65916,2415,3677.697,0,,2023-12-19
3110,zn2401                        ,97722,45268,-3576,3430.3885,54,0.16018,2023-12-20
3111,zn2402                        ,20801,16057,1562,1444.1785,0,0.156974,2023-12-20
3112,zn2403                        ,4009,3162,585,252.7205,0,0.154423,2023-12-20
3113,小计,122532,64487,-1429,5127.2875,54,,2023-12-20
3114,zn2401                        ,66714,42734,-2534,2128.564,0,0.141748,2023-12-21
3115,zn2402                        ,11796,17043,986,756.0805,0,0.15397,2023-12-21
3116,zn2403                        ,7705,3518,356,240.746,0,0.152428,2023-12-21
3117,小计,86215,63295,-1192,3125.3905,0,,2023-12-21
3118,zn2401                        ,75021,41411,-1323,2077.692,1,0.132011,2023-12-22
3119,zn2402                        ,15821,17509,466,871.5845,0,0.155628,2023-12-22
3120,zn2403                        ,4462,3619,101,311.3955,0,0.150992,2023-12-22
3121,小计,95304,62539,-756,3260.672,1,,2023-12-22
3122,zn2401                        ,50710,0,-41411,1172.69,5241,0.177847,2023-12-25
3123,zn2402                        ,18633,19044,1535,1121.824,0,0.160845,2023-12-25
3124,zn2403                        ,5594,3953,334,434.514,0,0.151519,2023-12-25
3125,小计,74937,22997,-39542,2729.028,5241,,2023-12-25
3126,zn2402                        ,23017,21822,2778,1192.875,0,0.150064,2023-12-26
3127,zn2403                        ,8789,5191,1238,434.353,0,0.147105,2023-12-26
3128,小计,31806,27013,4016,1627.228,0,,2023-12-26
3129,zn2402                        ,29788,24288,2466,1697.787,0,0.148902,2023-12-27
3130,zn2403                        ,6833,5836,645,392.0505,0,0.147253,2023-12-27
3131,小计,36621,30124,3111,2089.8375,0,,2023-12-27
3132,zn2402                        ,35605,25734,1446,2215.02,0,0.152459,2023-12-28
3133,zn2403                        ,6096,6065,229,315.9525,0,0.150577,2023-12-28
3134,小计,41701,31799,1675,2530.9725,0,,2023-12-28
3135,zn2402                        ,30661,26692,958,2257.302,0,0.152105,2023-12-29
3136,zn2403                        ,6212,6131,66,412.1175,0,0.149754,2023-12-29
3137,zn2404                        ,59,48,48,7.5455,0,0.146572,2023-12-29
3138,小计,36932,32871,1072,2676.965,0,,2023-12-29
3139,zn2402                        ,12296,26345,-347,773.5835,220,0.150779,2024-01-02
3140,zn2403                        ,981,6184,53,94.4725,0,0.144171,2024-01-02
3141,zn2404                        ,1,48,0,0.103,0,0.146507,2024-01-02
3142,小计,13278,32577,-294,868.159,220,,2024-01-02
3143,zn2402                        ,16009,27494,1149,1194.081,57,0.150836,2024-01-03
3144,zn2403                        ,1157,6248,64,88.97,0,0.148759,2024-01-03
3145,zn2404                        ,2,50,2,0.5,0,0.132388,2024-01-03
