,合约系列,隐含波动率(%),date
8954,i2307,38.03,2023-05-24
8955,i2308,34.24,2023-05-24
8956,i2309,34.59,2023-05-24
8957,i2310,32.82,2023-05-24
8958,i2311,28.71,2023-05-24
8959,i2312,29.1,2023-05-24
8960,i2401,30.06,2023-05-24
8961,i2402,30.73,2023-05-24
8962,i2403,29.45,2023-05-24
8963,i2404,28.81,2023-05-24
8964,i2405,28,2023-05-24
8965,i2307,37.71,2023-05-25
8966,i2308,43.27,2023-05-25
8967,i2309,35.79,2023-05-25
8968,i2310,48.4,2023-05-25
8969,i2311,30.77,2023-05-25
8970,i2312,30.72,2023-05-25
8971,i2401,30.44,2023-05-25
8972,i2402,30.44,2023-05-25
8973,i2403,30.25,2023-05-25
8974,i2404,28.37,2023-05-25
8975,i2405,29.58,2023-05-25
8976,i2307,38.82,2023-05-26
8977,i2308,36.51,2023-05-26
8978,i2309,36.52,2023-05-26
8979,i2310,31.33,2023-05-26
8980,i2311,33.36,2023-05-26
8981,i2312,31.64,2023-05-26
8982,i2401,31.08,2023-05-26
8983,i2402,31.08,2023-05-26
8984,i2403,29.92,2023-05-26
8985,i2404,28.17,2023-05-26
8986,i2405,29.48,2023-05-26
8987,i2307,40.11,2023-05-29
8988,i2308,36.63,2023-05-29
8989,i2309,36.6,2023-05-29
8990,i2310,35.65,2023-05-29
8991,i2311,31.54,2023-05-29
8992,i2312,32.22,2023-05-29
8993,i2401,30.81,2023-05-29
8994,i2402,30.86,2023-05-29
8995,i2403,29.38,2023-05-29
8996,i2404,28.65,2023-05-29
8997,i2405,27.5,2023-05-29
8998,i2307,37.89,2023-05-30
8999,i2308,35.73,2023-05-30
9000,i2309,36.29,2023-05-30
9001,i2310,36.49,2023-05-30
9002,i2311,30.8,2023-05-30
9003,i2312,30.36,2023-05-30
9004,i2401,30.59,2023-05-30
9005,i2402,30.1,2023-05-30
9006,i2403,29.48,2023-05-30
9007,i2404,30.48,2023-05-30
9008,i2405,27.99,2023-05-30
9009,i2307,38.21,2023-05-31
9010,i2308,35.73,2023-05-31
9011,i2309,35.99,2023-05-31
9012,i2310,29.04,2023-05-31
9013,i2311,33.48,2023-05-31
9014,i2312,29.61,2023-05-31
9015,i2401,31.17,2023-05-31
9016,i2402,31.17,2023-05-31
9017,i2403,30.09,2023-05-31
9018,i2404,30.09,2023-05-31
9019,i2405,25.62,2023-05-31
9020,i2307,36.14,2023-06-01
9021,i2308,35.32,2023-06-01
9022,i2309,36.35,2023-06-01
9023,i2310,41.93,2023-06-01
9024,i2311,30.63,2023-06-01
9025,i2312,30.08,2023-06-01
9026,i2401,30.48,2023-06-01
9027,i2402,31.42,2023-06-01
9028,i2403,30.44,2023-06-01
9029,i2404,30.67,2023-06-01
9030,i2405,25.04,2023-06-01
9031,i2307,33.9,2023-06-02
9032,i2308,33.88,2023-06-02
9033,i2309,36.38,2023-06-02
9034,i2310,45.85,2023-06-02
9035,i2311,38.95,2023-06-02
9036,i2312,35.19,2023-06-02
9037,i2401,31.81,2023-06-02
9038,i2402,28.78,2023-06-02
9039,i2403,30.18,2023-06-02
9040,i2404,27.4,2023-06-02
9041,i2405,28.2,2023-06-02
9042,i2307,49.87,2023-06-05
9043,i2308,33.7,2023-06-05
9044,i2309,37.64,2023-06-05
9045,i2310,46.76,2023-06-05
9046,i2311,37.12,2023-06-05
9047,i2312,35.72,2023-06-05
9048,i2401,31.94,2023-06-05
9049,i2402,31.18,2023-06-05
9050,i2403,29.02,2023-06-05
9051,i2404,30.37,2023-06-05
9052,i2405,29.76,2023-06-05
9053,i2307,49.18,2023-06-06
9054,i2308,34.52,2023-06-06
9055,i2309,37.8,2023-06-06
9056,i2310,41.27,2023-06-06
9057,i2311,35.52,2023-06-06
9058,i2312,31.77,2023-06-06
9059,i2401,31.36,2023-06-06
9060,i2402,31.36,2023-06-06
9061,i2403,29.61,2023-06-06
9062,i2404,28.58,2023-06-06
9063,i2405,28.52,2023-06-06
9064,i2307,34.15,2023-06-07
9065,i2308,34.15,2023-06-07
9066,i2309,37.89,2023-06-07
9067,i2310,48.66,2023-06-07
9068,i2311,48.66,2023-06-07
9069,i2312,31.28,2023-06-07
9070,i2401,31.28,2023-06-07
9071,i2402,31.28,2023-06-07
9072,i2403,28.8,2023-06-07
9073,i2404,32.62,2023-06-07
9074,i2405,30.14,2023-06-07
9075,i2308,37.28,2023-06-08
9076,i2309,38.43,2023-06-08
9077,i2310,40.27,2023-06-08
9078,i2311,33.54,2023-06-08
9079,i2312,31.14,2023-06-08
9080,i2401,32.03,2023-06-08
9081,i2402,32.02,2023-06-08
9082,i2403,30.15,2023-06-08
9083,i2404,29.52,2023-06-08
9084,i2405,29.66,2023-06-08
9085,i2308,36.8,2023-06-09
9086,i2309,39.44,2023-06-09
9087,i2310,34.43,2023-06-09
9088,i2311,41.27,2023-06-09
9089,i2312,30.47,2023-06-09
9090,i2401,32.41,2023-06-09
9091,i2402,32.41,2023-06-09
9092,i2403,30.26,2023-06-09
9093,i2404,30.12,2023-06-09
9094,i2405,29.32,2023-06-09
9095,i2308,37.5,2023-06-12
9096,i2309,39.52,2023-06-12
9097,i2310,38.27,2023-06-12
9098,i2311,36.98,2023-06-12
9099,i2312,37.54,2023-06-12
9100,i2401,32.1,2023-06-12
9101,i2402,28.52,2023-06-12
9102,i2403,30.47,2023-06-12
9103,i2404,31.54,2023-06-12
9104,i2405,30.04,2023-06-12
9105,i2308,36.71,2023-06-13
9106,i2309,38.42,2023-06-13
9107,i2310,35.35,2023-06-13
9108,i2311,35.35,2023-06-13
9109,i2312,35.75,2023-06-13
9110,i2401,32.03,2023-06-13
9111,i2402,29.92,2023-06-13
9112,i2403,29.98,2023-06-13
9113,i2404,31.63,2023-06-13
9114,i2405,29.33,2023-06-13
9115,i2308,37.17,2023-06-14
9116,i2309,38.63,2023-06-14
9117,i2310,33.6,2023-06-14
9118,i2311,33.6,2023-06-14
9119,i2312,30.94,2023-06-14
9120,i2401,31.88,2023-06-14
9121,i2402,31.88,2023-06-14
9122,i2403,29.55,2023-06-14
9123,i2404,30.63,2023-06-14
9124,i2405,30.53,2023-06-14
9125,i2308,36.25,2023-06-15
9126,i2309,39.17,2023-06-15
9127,i2310,40.6,2023-06-15
9128,i2311,30.79,2023-06-15
9129,i2312,30.53,2023-06-15
9130,i2401,32.29,2023-06-15
9131,i2402,32.29,2023-06-15
9132,i2403,30.2,2023-06-15
9133,i2404,31.35,2023-06-15
9134,i2405,30.62,2023-06-15
9135,i2308,34.76,2023-06-16
9136,i2309,37.69,2023-06-16
9137,i2310,35.5,2023-06-16
9138,i2311,32.17,2023-06-16
9139,i2312,32.15,2023-06-16
9140,i2401,31.82,2023-06-16
9141,i2402,31.82,2023-06-16
9142,i2403,29.85,2023-06-16
9143,i2404,30.93,2023-06-16
9144,i2405,30.71,2023-06-16
9145,i2406,30.71,2023-06-16
9146,i2308,36.48,2023-06-19
9147,i2309,38.4,2023-06-19
9148,i2310,34.5,2023-06-19
9149,i2311,30.95,2023-06-19
9150,i2312,31.45,2023-06-19
9151,i2401,32.25,2023-06-19
9152,i2402,32.25,2023-06-19
9153,i2403,30.67,2023-06-19
9154,i2404,30.73,2023-06-19
9155,i2405,28.14,2023-06-19
9156,i2406,28.14,2023-06-19
9157,i2308,36.38,2023-06-20
9158,i2309,38.08,2023-06-20
9159,i2310,37.29,2023-06-20
9160,i2311,37.29,2023-06-20
9161,i2312,32.73,2023-06-20
9162,i2401,32.73,2023-06-20
9163,i2402,32.73,2023-06-20
9164,i2403,29.66,2023-06-20
9165,i2404,31.26,2023-06-20
9166,i2405,29.61,2023-06-20
9167,i2406,29.61,2023-06-20
9168,i2308,35.22,2023-06-21
9169,i2309,37.93,2023-06-21
9170,i2310,36.62,2023-06-21
9171,i2311,36.62,2023-06-21
9172,i2312,32.42,2023-06-21
9173,i2401,32.4,2023-06-21
9174,i2402,32.4,2023-06-21
9175,i2403,29.47,2023-06-21
9176,i2404,30.37,2023-06-21
9177,i2405,30.99,2023-06-21
9178,i2406,30.99,2023-06-21
9179,i2308,38.04,2023-06-26
9180,i2309,38.64,2023-06-26
9181,i2310,37.36,2023-06-26
9182,i2311,37.36,2023-06-26
9183,i2312,35.36,2023-06-26
9184,i2401,33.05,2023-06-26
9185,i2402,20.8,2023-06-26
9186,i2403,30.27,2023-06-26
9187,i2404,30.26,2023-06-26
9188,i2405,31.29,2023-06-26
9189,i2406,31.29,2023-06-26
9190,i2308,35.25,2023-06-27
9191,i2309,38.53,2023-06-27
9192,i2310,38.02,2023-06-27
9193,i2311,38.02,2023-06-27
9194,i2312,44.56,2023-06-27
9195,i2401,32.8,2023-06-27
9196,i2402,35.25,2023-06-27
9197,i2403,32.59,2023-06-27
9198,i2404,32.84,2023-06-27
9199,i2405,32.47,2023-06-27
9200,i2406,31.3,2023-06-27
9201,i2308,33.08,2023-06-28
9202,i2309,36.53,2023-06-28
9203,i2310,33.58,2023-06-28
9204,i2311,31.2,2023-06-28
9205,i2312,30.33,2023-06-28
9206,i2401,32.29,2023-06-28
9207,i2402,29.92,2023-06-28
9208,i2403,31.22,2023-06-28
9209,i2404,32.22,2023-06-28
9210,i2405,30.95,2023-06-28
9211,i2406,30.95,2023-06-28
9212,i2308,31.39,2023-06-29
9213,i2309,34.5,2023-06-29
9214,i2310,37.29,2023-06-29
9215,i2311,47.3,2023-06-29
9216,i2312,29.97,2023-06-29
9217,i2401,31.83,2023-06-29
9218,i2402,31.18,2023-06-29
9219,i2403,60,2023-06-29
9220,i2404,32.48,2023-06-29
9221,i2405,30.75,2023-06-29
9222,i2406,30.75,2023-06-29
9223,i2308,31.22,2023-06-30
9224,i2309,33.7,2023-06-30
9225,i2310,36.44,2023-06-30
9226,i2311,36.9,2023-06-30
9227,i2312,30.29,2023-06-30
9228,i2401,31.63,2023-06-30
9229,i2402,29.4,2023-06-30
9230,i2403,29.79,2023-06-30
9231,i2404,30.53,2023-06-30
9232,i2405,30.91,2023-06-30
9233,i2406,30.91,2023-06-30
9234,i2308,35.94,2023-07-03
9235,i2309,34.84,2023-07-03
9236,i2310,33.65,2023-07-03
9237,i2311,32.07,2023-07-03
9238,i2312,30.49,2023-07-03
9239,i2401,31.61,2023-07-03
9240,i2402,32.79,2023-07-03
9241,i2403,28.95,2023-07-03
9242,i2404,32.02,2023-07-03
9243,i2405,30.29,2023-07-03
9244,i2406,30.37,2023-07-03
9245,i2308,36.3,2023-07-04
9246,i2309,34.83,2023-07-04
9247,i2310,33.13,2023-07-04
9248,i2311,29.63,2023-07-04
9249,i2312,29.59,2023-07-04
9250,i2401,32.17,2023-07-04
9251,i2402,28.1,2023-07-04
9252,i2403,31.21,2023-07-04
9253,i2404,33.03,2023-07-04
9254,i2405,31.44,2023-07-04
9255,i2406,30.78,2023-07-04
9256,i2308,35.9,2023-07-05
9257,i2309,33.9,2023-07-05
9258,i2310,35.56,2023-07-05
9259,i2311,31.55,2023-07-05
9260,i2312,31.54,2023-07-05
9261,i2401,32.22,2023-07-05
9262,i2402,32.22,2023-07-05
9263,i2403,31.84,2023-07-05
9264,i2404,33.04,2023-07-05
9265,i2405,29.79,2023-07-05
9266,i2406,29.24,2023-07-05
9267,i2308,37.33,2023-07-06
9268,i2309,32.83,2023-07-06
9269,i2310,35.12,2023-07-06
9270,i2311,28.04,2023-07-06
9271,i2312,35.19,2023-07-06
9272,i2401,31.53,2023-07-06
9273,i2402,25.13,2023-07-06
9274,i2403,33.66,2023-07-06
9275,i2404,32.49,2023-07-06
9276,i2405,36.13,2023-07-06
9277,i2406,29.67,2023-07-06
9278,i2308,30.88,2023-07-07
9279,i2309,30.88,2023-07-07
9280,i2310,36.02,2023-07-07
9281,i2311,31.12,2023-07-07
9282,i2312,35.8,2023-07-07
9283,i2401,30.61,2023-07-07
9284,i2402,60,2023-07-07
9285,i2403,27.47,2023-07-07
9286,i2404,29.3,2023-07-07
9287,i2405,28.14,2023-07-07
9288,i2406,28.4,2023-07-07
9289,i2309,32.08,2023-07-10
9290,i2310,32.18,2023-07-10
9291,i2311,26.6,2023-07-10
9292,i2312,26.6,2023-07-10
9293,i2401,30.77,2023-07-10
9294,i2402,31.09,2023-07-10
9295,i2403,30.34,2023-07-10
9296,i2404,31.1,2023-07-10
9297,i2405,30.36,2023-07-10
9298,i2406,30.36,2023-07-10
9299,i2309,30.75,2023-07-11
9300,i2310,32.08,2023-07-11
9301,i2311,43.38,2023-07-11
9302,i2312,7.55,2023-07-11
9303,i2401,31.4,2023-07-11
9304,i2402,27.43,2023-07-11
9305,i2403,30.63,2023-07-11
9306,i2404,29.88,2023-07-11
9307,i2405,31.64,2023-07-11
9308,i2406,31.64,2023-07-11
9309,i2309,30.52,2023-07-12
9310,i2310,30.8,2023-07-12
9311,i2311,19.59,2023-07-12
9312,i2312,36.52,2023-07-12
9313,i2401,30.37,2023-07-12
9314,i2402,31.78,2023-07-12
9315,i2403,26.67,2023-07-12
9316,i2404,37.38,2023-07-12
9317,i2405,29.15,2023-07-12
9318,i2406,27.93,2023-07-12
9319,i2309,30.42,2023-07-13
9320,i2310,29.71,2023-07-13
9321,i2311,29.2,2023-07-13
9322,i2312,29.2,2023-07-13
9323,i2401,30.61,2023-07-13
9324,i2402,30.61,2023-07-13
9325,i2403,52.1,2023-07-13
9326,i2404,32.03,2023-07-13
9327,i2405,28.98,2023-07-13
9328,i2406,28.98,2023-07-13
9329,i2309,29.99,2023-07-14
9330,i2310,29.86,2023-07-14
9331,i2311,35.34,2023-07-14
9332,i2312,37.38,2023-07-14
9333,i2401,29.92,2023-07-14
9334,i2402,28.05,2023-07-14
9335,i2403,29.13,2023-07-14
9336,i2404,30.08,2023-07-14
9337,i2405,32.5,2023-07-14
9338,i2406,29.5,2023-07-14
9339,i2309,30.32,2023-07-17
9340,i2310,29.53,2023-07-17
9341,i2311,34,2023-07-17
9342,i2312,37.77,2023-07-17
9343,i2401,30.62,2023-07-17
9344,i2402,34.42,2023-07-17
9345,i2403,34.59,2023-07-17
9346,i2404,34,2023-07-17
9347,i2405,33.52,2023-07-17
9348,i2406,33.52,2023-07-17
9349,i2309,30.04,2023-07-18
9350,i2310,29.26,2023-07-18
9351,i2311,30.97,2023-07-18
9352,i2312,30.97,2023-07-18
9353,i2401,30.9,2023-07-18
9354,i2402,32.32,2023-07-18
9355,i2403,32.32,2023-07-18
9356,i2404,34.14,2023-07-18
9357,i2405,31.07,2023-07-18
9358,i2406,31.56,2023-07-18
9359,i2407,30.86,2023-07-18
9360,i2309,28.85,2023-07-19
9361,i2310,28.73,2023-07-19
9362,i2311,28.73,2023-07-19
9363,i2312,30.62,2023-07-19
9364,i2401,30.62,2023-07-19
9365,i2402,34.63,2023-07-19
9366,i2403,31.62,2023-07-19
9367,i2404,31.62,2023-07-19
9368,i2405,32.69,2023-07-19
9369,i2406,31.67,2023-07-19
9370,i2407,30.71,2023-07-19
9371,i2309,29.94,2023-07-20
9372,i2310,28.65,2023-07-20
9373,i2311,30.63,2023-07-20
9374,i2312,23.9,2023-07-20
9375,i2401,30.65,2023-07-20
9376,i2402,33.96,2023-07-20
9377,i2403,33.96,2023-07-20
9378,i2404,33.12,2023-07-20
9379,i2405,33.45,2023-07-20
9380,i2406,33.45,2023-07-20
9381,i2407,33.45,2023-07-20
9382,i2309,28.58,2023-07-21
9383,i2310,27.77,2023-07-21
9384,i2311,30.69,2023-07-21
9385,i2312,37.63,2023-07-21
9386,i2401,30.68,2023-07-21
9387,i2402,27.54,2023-07-21
9388,i2403,28.82,2023-07-21
9389,i2404,33.28,2023-07-21
9390,i2405,32.89,2023-07-21
9391,i2406,32.89,2023-07-21
9392,i2407,31.41,2023-07-21
9393,i2309,31.35,2023-07-24
9394,i2310,28.7,2023-07-24
9395,i2311,30.55,2023-07-24
9396,i2312,27.15,2023-07-24
9397,i2401,30.82,2023-07-24
9398,i2402,30.82,2023-07-24
9399,i2403,33.19,2023-07-24
9400,i2404,33.19,2023-07-24
9401,i2405,29.63,2023-07-24
9402,i2406,29.63,2023-07-24
9403,i2407,29.63,2023-07-24
9404,i2309,30.87,2023-07-25
9405,i2310,28.42,2023-07-25
9406,i2311,28.42,2023-07-25
9407,i2312,26.55,2023-07-25
9408,i2401,31.13,2023-07-25
9409,i2402,33.69,2023-07-25
9410,i2403,34.02,2023-07-25
9411,i2404,31.99,2023-07-25
9412,i2405,33.26,2023-07-25
9413,i2406,33.26,2023-07-25
9414,i2407,28.45,2023-07-25
9415,i2309,30.06,2023-07-26
9416,i2310,28.23,2023-07-26
9417,i2311,40.81,2023-07-26
9418,i2312,26.41,2023-07-26
9419,i2401,30.97,2023-07-26
9420,i2402,30.97,2023-07-26
9421,i2403,28.72,2023-07-26
9422,i2404,33.11,2023-07-26
9423,i2405,31.34,2023-07-26
9424,i2406,31.34,2023-07-26
9425,i2407,30.18,2023-07-26
9426,i2309,29.33,2023-07-27
9427,i2310,29.45,2023-07-27
9428,i2311,39.28,2023-07-27
9429,i2312,26.94,2023-07-27
9430,i2401,31.24,2023-07-27
9431,i2402,31.24,2023-07-27
9432,i2403,32,2023-07-27
9433,i2404,33.17,2023-07-27
9434,i2405,32.66,2023-07-27
9435,i2406,32.66,2023-07-27
9436,i2407,31.6,2023-07-27
9437,i2309,31.28,2023-07-28
9438,i2310,31.82,2023-07-28
9439,i2311,42.97,2023-07-28
9440,i2312,30.49,2023-07-28
9441,i2401,31.95,2023-07-28
9442,i2402,31.95,2023-07-28
9443,i2403,32.09,2023-07-28
9444,i2404,32.86,2023-07-28
9445,i2405,30.23,2023-07-28
9446,i2406,31.48,2023-07-28
9447,i2407,30,2023-07-28
9448,i2309,34.56,2023-07-31
9449,i2310,33.4,2023-07-31
9450,i2311,33.44,2023-07-31
9451,i2312,29.48,2023-07-31
9452,i2401,32.22,2023-07-31
9453,i2402,32.22,2023-07-31
9454,i2403,32.1,2023-07-31
9455,i2404,30.2,2023-07-31
9456,i2405,29.98,2023-07-31
9457,i2406,29.98,2023-07-31
9458,i2407,29.98,2023-07-31
9459,i2309,32.46,2023-08-01
9460,i2310,32.6,2023-08-01
9461,i2311,31.04,2023-08-01
9462,i2312,31.04,2023-08-01
9463,i2401,31.81,2023-08-01
9464,i2402,31.81,2023-08-01
9465,i2403,33.8,2023-08-01
9466,i2404,35.29,2023-08-01
9467,i2405,30.01,2023-08-01
9468,i2406,32.33,2023-08-01
9469,i2407,32.33,2023-08-01
9470,i2309,32.37,2023-08-02
9471,i2310,32.37,2023-08-02
9472,i2311,31.77,2023-08-02
9473,i2312,27.72,2023-08-02
9474,i2401,32.25,2023-08-02
9475,i2402,32.25,2023-08-02
9476,i2403,33.2,2023-08-02
9477,i2404,33.2,2023-08-02
9478,i2405,28.15,2023-08-02
9479,i2406,28.15,2023-08-02
9480,i2407,28.15,2023-08-02
9481,i2309,30.98,2023-08-03
9482,i2310,32.69,2023-08-03
9483,i2311,32.25,2023-08-03
9484,i2312,34.82,2023-08-03
9485,i2401,32.19,2023-08-03
9486,i2402,32.19,2023-08-03
9487,i2403,31.04,2023-08-03
9488,i2404,33.54,2023-08-03
9489,i2405,27.62,2023-08-03
9490,i2406,27.62,2023-08-03
9491,i2407,27.62,2023-08-03
9492,i2309,27.61,2023-08-04
9493,i2310,31.6,2023-08-04
9494,i2311,30.91,2023-08-04
9495,i2312,35.13,2023-08-04
9496,i2401,32.12,2023-08-04
9497,i2402,33.34,2023-08-04
9498,i2403,34.35,2023-08-04
9499,i2404,33.87,2023-08-04
9500,i2405,30.66,2023-08-04
9501,i2406,30.66,2023-08-04
9502,i2407,30.87,2023-08-04
9503,i2309,31.08,2023-08-07
9504,i2310,31.08,2023-08-07
9505,i2311,30.21,2023-08-07
9506,i2312,30.77,2023-08-07
9507,i2401,31.56,2023-08-07
9508,i2402,32.23,2023-08-07
9509,i2403,31.96,2023-08-07
9510,i2404,34.24,2023-08-07
9511,i2405,30.47,2023-08-07
9512,i2406,31.73,2023-08-07
9513,i2407,31.73,2023-08-07
9514,i2310,29.15,2023-08-08
9515,i2311,30.53,2023-08-08
9516,i2312,28.19,2023-08-08
9517,i2401,31.18,2023-08-08
9518,i2402,31.18,2023-08-08
9519,i2403,31.85,2023-08-08
9520,i2404,32.43,2023-08-08
9521,i2405,29.43,2023-08-08
9522,i2406,27.95,2023-08-08
9523,i2407,28.28,2023-08-08
9524,i2310,27.93,2023-08-09
9525,i2311,28.38,2023-08-09
9526,i2312,28.68,2023-08-09
9527,i2401,30.63,2023-08-09
9528,i2402,30.63,2023-08-09
9529,i2403,30.13,2023-08-09
9530,i2404,31.13,2023-08-09
9531,i2405,29.22,2023-08-09
9532,i2406,27.54,2023-08-09
9533,i2407,27.54,2023-08-09
9534,i2310,28.16,2023-08-10
9535,i2311,28.53,2023-08-10
9536,i2312,29.05,2023-08-10
9537,i2401,30.35,2023-08-10
9538,i2402,30.35,2023-08-10
9539,i2403,30.7,2023-08-10
9540,i2404,31.07,2023-08-10
9541,i2405,29.06,2023-08-10
9542,i2406,29.06,2023-08-10
9543,i2407,29.06,2023-08-10
9544,i2310,27.75,2023-08-11
9545,i2311,27.87,2023-08-11
9546,i2312,29.6,2023-08-11
9547,i2401,29.99,2023-08-11
9548,i2402,29.99,2023-08-11
9549,i2403,30.61,2023-08-11
9550,i2404,31.92,2023-08-11
9551,i2405,28.6,2023-08-11
9552,i2406,30.02,2023-08-11
9553,i2407,29.22,2023-08-11
9554,i2310,28.98,2023-08-14
9555,i2311,28.17,2023-08-14
9556,i2312,24.62,2023-08-14
9557,i2401,30.45,2023-08-14
9558,i2402,27.58,2023-08-14
9559,i2403,29.34,2023-08-14
9560,i2404,31.79,2023-08-14
9561,i2405,28.9,2023-08-14
9562,i2406,28.9,2023-08-14
9563,i2407,28.9,2023-08-14
9564,i2310,28.14,2023-08-15
9565,i2311,27.54,2023-08-15
9566,i2312,28.02,2023-08-15
9567,i2401,30.43,2023-08-15
9568,i2402,28.61,2023-08-15
9569,i2403,30.13,2023-08-15
9570,i2404,32.05,2023-08-15
9571,i2405,28.86,2023-08-15
9572,i2406,30.42,2023-08-15
9573,i2407,30.42,2023-08-15
9574,i2310,27.52,2023-08-16
9575,i2311,26.01,2023-08-16
9576,i2312,26.58,2023-08-16
9577,i2401,30.36,2023-08-16
9578,i2402,30.36,2023-08-16
9579,i2403,31.73,2023-08-16
9580,i2404,33.26,2023-08-16
9581,i2405,29.57,2023-08-16
9582,i2406,29.64,2023-08-16
9583,i2407,29.64,2023-08-16
9584,i2408,29.03,2023-08-16
9585,i2310,27.56,2023-08-17
9586,i2311,25.92,2023-08-17
9587,i2312,28.13,2023-08-17
9588,i2401,30.37,2023-08-17
9589,i2402,31.62,2023-08-17
9590,i2403,31.84,2023-08-17
9591,i2404,33.37,2023-08-17
9592,i2405,28.67,2023-08-17
9593,i2406,28.67,2023-08-17
9594,i2407,29.33,2023-08-17
9595,i2408,29.33,2023-08-17
9596,i2310,28.72,2023-08-18
9597,i2311,26.48,2023-08-18
9598,i2312,28.33,2023-08-18
9599,i2401,30.7,2023-08-18
9600,i2402,32.78,2023-08-18
9601,i2403,32.91,2023-08-18
9602,i2404,34.18,2023-08-18
9603,i2405,29.86,2023-08-18
9604,i2406,29.86,2023-08-18
9605,i2407,30.53,2023-08-18
9606,i2408,29.35,2023-08-18
9607,i2310,29.24,2023-08-21
9608,i2311,27.44,2023-08-21
9609,i2312,28.03,2023-08-21
9610,i2401,31.03,2023-08-21
9611,i2402,33.29,2023-08-21
9612,i2403,33.29,2023-08-21
9613,i2404,32.96,2023-08-21
9614,i2405,29.46,2023-08-21
9615,i2406,30.73,2023-08-21
9616,i2407,30.65,2023-08-21
9617,i2408,27.47,2023-08-21
9618,i2310,30.71,2023-08-22
9619,i2311,28.78,2023-08-22
9620,i2312,28.98,2023-08-22
9621,i2401,31.38,2023-08-22
9622,i2402,34.31,2023-08-22
9623,i2403,34.33,2023-08-22
9624,i2404,34.22,2023-08-22
9625,i2405,30,2023-08-22
9626,i2406,30.22,2023-08-22
9627,i2407,27.82,2023-08-22
9628,i2408,30.14,2023-08-22
9629,i2310,35.14,2023-08-23
9630,i2311,32.11,2023-08-23
9631,i2312,29.35,2023-08-23
9632,i2401,32.71,2023-08-23
9633,i2402,26.87,2023-08-23
9634,i2403,35.07,2023-08-23
9635,i2404,37.03,2023-08-23
9636,i2405,30.92,2023-08-23
9637,i2406,32.53,2023-08-23
9638,i2407,29.48,2023-08-23
9639,i2408,31.74,2023-08-23
9640,i2310,34.74,2023-08-24
9641,i2311,32,2023-08-24
9642,i2312,32,2023-08-24
9643,i2401,32.63,2023-08-24
9644,i2402,38.81,2023-08-24
9645,i2403,34.46,2023-08-24
9646,i2404,37.7,2023-08-24
9647,i2405,30.23,2023-08-24
9648,i2406,25.66,2023-08-24
9649,i2407,24.61,2023-08-24
9650,i2408,24.31,2023-08-24
9651,i2310,32.48,2023-08-25
9652,i2311,29.97,2023-08-25
9653,i2312,28.06,2023-08-25
9654,i2401,31.93,2023-08-25
9655,i2402,30.65,2023-08-25
9656,i2403,37.36,2023-08-25
9657,i2404,34.51,2023-08-25
9658,i2405,31.37,2023-08-25
9659,i2406,28.17,2023-08-25
9660,i2407,32.39,2023-08-25
9661,i2408,32.7,2023-08-25
9662,i2310,34.62,2023-08-28
9663,i2311,29.94,2023-08-28
9664,i2312,29.8,2023-08-28
9665,i2401,31.98,2023-08-28
9666,i2402,26.46,2023-08-28
9667,i2403,35.97,2023-08-28
9668,i2404,34.82,2023-08-28
9669,i2405,31.66,2023-08-28
9670,i2406,33.93,2023-08-28
9671,i2407,31.56,2023-08-28
9672,i2408,28.86,2023-08-28
9673,i2310,32.88,2023-08-29
9674,i2311,30.22,2023-08-29
9675,i2312,30.22,2023-08-29
9676,i2401,32.18,2023-08-29
9677,i2402,35.33,2023-08-29
9678,i2403,35.33,2023-08-29
9679,i2404,33.02,2023-08-29
9680,i2405,32.85,2023-08-29
9681,i2406,32.85,2023-08-29
9682,i2407,31.66,2023-08-29
9683,i2408,32.76,2023-08-29
9684,i2310,33.49,2023-08-30
9685,i2311,28.35,2023-08-30
9686,i2312,28.35,2023-08-30
9687,i2401,32.37,2023-08-30
9688,i2402,32.37,2023-08-30
9689,i2403,31.06,2023-08-30
9690,i2404,34.68,2023-08-30
9691,i2405,33.64,2023-08-30
9692,i2406,33.64,2023-08-30
9693,i2407,32.28,2023-08-30
9694,i2408,33.27,2023-08-30
9695,i2310,35.07,2023-08-31
9696,i2311,29.21,2023-08-31
9697,i2312,60,2023-08-31
9698,i2401,32.31,2023-08-31
9699,i2402,36.02,2023-08-31
9700,i2403,33.71,2023-08-31
9701,i2404,33.93,2023-08-31
9702,i2405,32.52,2023-08-31
9703,i2406,32.52,2023-08-31
9704,i2407,32.67,2023-08-31
9705,i2408,32.67,2023-08-31
9706,i2310,32.95,2023-09-01
9707,i2311,29.49,2023-09-01
9708,i2312,29.49,2023-09-01
9709,i2401,32.16,2023-09-01
9710,i2402,32.16,2023-09-01
9711,i2403,34.55,2023-09-01
9712,i2404,35.96,2023-09-01
9713,i2405,28.93,2023-09-01
9714,i2406,28.93,2023-09-01
9715,i2407,30.06,2023-09-01
9716,i2408,31.14,2023-09-01
9717,i2310,37.81,2023-09-04
9718,i2311,28.97,2023-09-04
9719,i2312,28.58,2023-09-04
9720,i2401,32.8,2023-09-04
9721,i2402,32.8,2023-09-04
9722,i2403,36,2023-09-04
9723,i2404,30.32,2023-09-04
9724,i2405,32.48,2023-09-04
9725,i2406,32.48,2023-09-04
9726,i2407,28.33,2023-09-04
9727,i2408,28.33,2023-09-04
9728,i2310,35.31,2023-09-05
9729,i2311,29.4,2023-09-05
9730,i2312,29.5,2023-09-05
9731,i2401,31.84,2023-09-05
